date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_446,Gap_Up_aVWAP_442,Gap_Up_aVWAP_434,Gap_Up_aVWAP_431,Gap_Up_aVWAP_425,Gap_Up_aVWAP_417,Gap_Up_aVWAP_401,Gap_Up_aVWAP_398,Gap_Up_aVWAP_397,Gap_Up_aVWAP_392,Gap_Down_aVWAP_444,Gap_Down_aVWAP_443,Gap_Down_aVWAP_441,Gap_Down_aVWAP_439,Gap_Down_aVWAP_437,Gap_Down_aVWAP_432,Gap_Down_aVWAP_430,Gap_Down_aVWAP_427,Gap_Down_aVWAP_421,Gap_Down_aVWAP_419,aVWAP_OB_bear_349,aVWAP_OB_bear_263,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-04 17:00:00+00:00,73.86,74.37,73.86,74.37,3514.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3514.0,False,False,False,False
2023-12-05 17:00:00+00:00,76.28,76.62,76.22,76.57,3272.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3272.0,50.72868217054263,False,False,False,False,3510.248062015504,False,False,False,False
2023-12-06 17:00:00+00:00,78.18,78.38,78.02,78.09,4806.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8078.0,175.18250105161948,False,False,False,False,3530.3372393485965,False,False,False,False
2023-12-07 17:00:00+00:00,77.93,78.34,77.6,77.6,1167.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,95.43682957955362,45.89314662159825,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6911.0,279.6137801050827,False,False,False,False,3493.6963519168353,False,False,False,False
2023-12-08 17:00:00+00:00,76.13,76.63,76.075,76.63,6429.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,85.67283433074172,37.37934112289433,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,482.0,282.7515509561667,False,False,False,False,3539.204935608047,False,False,False,False
2023-12-11 17:00:00+00:00,75.92,76.49,75.71,76.35,1374.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,77.60860910414274,30.853399587338245,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-892.0,264.538348615761,False,False,False,False,3505.63586683893,False,False,False,False
2023-12-12 17:00:00+00:00,76.28,76.75,75.94,76.67,1980.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,73.29989061799316,27.83026289274325,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1088.0,277.3051959240438,False,False,False,False,3481.982597585613,False,False,False,False
2023-12-13 17:00:00+00:00,77.55,79.09,77.26,79.09,3154.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,75.30446909755959,27.83026289274325,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4242.0,338.77333242134546,False,False,False,False,3476.8975960726575,False,False,False,False
2023-12-14 17:00:00+00:00,81.52,82.06,81.01,82.04,4142.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,79.13906398876382,23.059222630184777,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8384.0,463.5055288179137,False,False,False,False,3487.2092612498254,False,False,False,False
2023-12-15 17:00:00+00:00,82.03,82.38,81.78,82.25,5892.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,81.81944726043156,25.26199080965779,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14276.0,677.652729921512,False,False,False,False,3524.4928385947896,False,False,False,False
