date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_750,Gap_Up_aVWAP_666,Gap_Up_aVWAP_618,Gap_Up_aVWAP_542,Gap_Up_aVWAP_86,Gap_Up_aVWAP_58,Gap_Up_aVWAP_48,Gap_Down_aVWAP_702,Gap_Down_aVWAP_594,Gap_Down_aVWAP_181,aVWAP_OB_bull_854,aVWAP_OB_bull_832,aVWAP_OB_bull_646,aVWAP_OB_bull_215,aVWAP_OB_bear_548,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,22.46,22.46,22.46,22.46,0.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-23 16:00:00+00:00,22.46,22.46,22.425,22.425,1070.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1070.0,-16.589147286821706,False,False,False,False,16.589147286821706,False,False,False,False
2025-01-23 17:00:00+00:00,22.425,22.425,22.425,22.425,10.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1070.0,-32.921098491677185,False,False,False,False,16.4869899645454,False,False,False,False
2025-01-23 18:00:00+00:00,22.425,22.425,22.425,22.425,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1070.0,-48.99984115072095,False,False,False,False,16.23137771703307,False,False,False,False
2025-01-23 19:00:00+00:00,22.425,22.44,22.425,22.44,200.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,12.632126147981552,-38.631086466816605,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-870.0,-61.7285257840431,False,False,False,False,19.080503643900773,False,False,False,False
2025-01-23 20:00:00+00:00,22.44,22.465,22.44,22.44,414.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,21.053543579969254,-31.809738346906563,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-870.0,-74.25986646956181,False,False,False,False,25.20328653314262,False,False,False,False
2025-01-24 15:00:00+00:00,22.44,22.44,22.42,22.42,100.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,21.740554193408457,-31.809738346906563,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-970.0,-88.14731040026629,False,False,False,False,26.362925501621028,False,False,False,False
2025-01-24 16:00:00+00:00,22.42,22.42,22.42,22.42,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,22.19856126903459,-31.809738346906563,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-970.0,-101.81944512274279,False,False,False,False,25.954197974464112,False,False,False,False
2025-01-24 17:00:00+00:00,22.42,22.42,22.42,22.42,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,22.503899319452014,-31.809738346906563,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-970.0,-115.27960876425065,False,False,False,False,25.55180730819335,False,False,False,False
2025-01-24 18:00:00+00:00,22.42,22.42,22.42,22.42,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,22.707458019730296,-31.798672418290327,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-970.0,-128.53108769813824,False,False,False,False,25.15565525690353,False,False,False,False
2025-01-24 19:00:00+00:00,22.415,22.45,22.415,22.45,353.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.438333333333333,,0.0,0.0,0.0,0.0,35.24197217724453,-20.310896451275923,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-617.0,-136.10424912917483,False,False,False,False,30.238513314936032,False,False,False,False
2025-01-24 20:00:00+00:00,22.45,22.45,22.45,22.45,0.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.438333333333333,,0.0,0.0,0.0,0.0,43.59831494892068,-13.237985653546453,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-617.0,-143.5599972046915,False,False,False,False,29.769699155014543,False,False,False,False
2025-01-27 15:00:00+00:00,22.45,22.45,22.45,22.45,0.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.438333333333333,,0.0,0.0,0.0,0.0,49.16921013003812,-8.772124429767956,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-617.0,-150.9001522867893,False,False,False,False,29.30815343168098,False,False,False,False
2025-01-27 16:00:00+00:00,22.45,22.45,22.45,22.45,0.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.438333333333333,,0.0,0.0,0.0,0.0,52.88314025078308,-5.8191556714021715,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-617.0,-158.1265065149011,False,False,False,False,28.853763455996003,False,False,False,False
2025-01-27 17:00:00+00:00,22.45,22.45,22.45,22.45,0.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.438333333333333,,0.0,0.0,0.0,0.0,55.35909366461305,-3.729721033990458,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-617.0,-165.24082424335222,False,False,False,False,28.406418286135597,False,False,False,False
