date,Open,High,Low,Close,Volume,aVWAP_OB_bull_867,aVWAP_OB_bull_810,aVWAP_OB_bull_675,aVWAP_OB_bull_656,aVWAP_OB_bull_637,aVWAP_OB_bull_618,aVWAP_OB_bull_595,aVWAP_OB_bull_535,aVWAP_OB_bull_431,aVWAP_OB_bull_156,aVWAP_OB_bull_136,aVWAP_OB_bull_73,aVWAP_OB_bull_17,aVWAP_OB_bear_889,aVWAP_OB_bear_815,aVWAP_OB_bear_56,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,6.92,6.94,6.81,6.815,7274.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7274.0,False,False,False,False
2024-12-30 16:00:00+00:00,6.815,6.925,6.785,6.91,14444.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14444.0,223.93798449612402,False,False,False,False,7385.162790697675,False,False,False,False
2024-12-30 17:00:00+00:00,6.915,6.97,6.905,6.97,2817.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17261.0,488.07848086052513,False,False,False,False,7314.338561384532,False,False,False,False
2024-12-30 18:00:00+00:00,6.97,6.995,6.95,6.975,2686.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19947.0,789.7671865836178,False,False,False,False,7242.581374386322,False,False,False,False
2024-12-30 19:00:00+00:00,6.975,6.985,6.93,6.955,6639.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,95.18907147099591,45.670164323896316,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13308.0,983.8483154737943,False,False,False,False,7233.223523620642,False,False,False,False
2024-12-30 20:00:00+00:00,6.955,6.96,6.85,6.85,28565.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,78.85661935486053,31.25961313111472,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15257.0,732.0522175594718,False,False,False,False,7563.948740308693,False,False,False,False
2024-12-31 15:00:00+00:00,6.955,6.985,6.925,6.965,5232.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,74.45824538344313,28.434973396735316,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10025.0,565.2762141864567,False,False,False,False,7527.794496272899,False,False,False,False
2024-12-31 16:00:00+00:00,6.965,6.975,6.93,6.955,4087.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,70.77774172209867,25.97064089269793,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14112.0,337.7215441990698,False,False,False,False,7474.448845167893,False,False,False,False
2024-12-31 17:00:00+00:00,6.955,6.955,6.915,6.945,2014.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,67.5411749810378,23.62836439959571,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16126.0,82.47004738978188,False,False,False,False,7389.790723537382,False,False,False,False
2024-12-31 18:00:00+00:00,6.945,6.985,6.945,6.955,1499.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,65.90254067932842,22.48245171000849,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14627.0,-145.58375179455584,False,False,False,False,7298.460634800368,False,False,False,False
2024-12-31 19:00:00+00:00,6.955,7.04,6.95,7.01,3913.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,67.28173243668606,22.48245171000849,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10714.0,-309.43516649541544,False,False,False,False,7245.972873020518,False,False,False,False
2024-12-31 20:00:00+00:00,7.015,7.045,6.96,6.97,15424.0,,,,,,,,,,,,,,,,,6.991666666666666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,64.94077441941235,21.79568811661936,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26138.0,-709.8780321311453,False,False,False,False,7372.763991268262,False,False,False,False
2025-01-01 15:00:00+00:00,6.97,6.97,6.97,6.97,0.0,,,,,,,,,,,,,,,,,6.991666666666666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,63.38013574122987,20.171277142533384,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26138.0,-1104.112481245391,False,False,False,False,7258.457572798986,False,False,False,False
