date,Open,High,Low,Close,Volume,aVWAP_OB_bull_869,aVWAP_OB_bull_817,aVWAP_OB_bull_774,aVWAP_OB_bull_604,aVWAP_OB_bull_594,aVWAP_OB_bull_429,aVWAP_OB_bull_305,aVWAP_OB_bull_275,aVWAP_OB_bull_264,aVWAP_OB_bull_149,aVWAP_OB_bull_136,aVWAP_OB_bull_89,aVWAP_OB_bull_64,aVWAP_OB_bull_44,aVWAP_OB_bull_30,aVWAP_OB_bull_11,aVWAP_OB_bear_889,aVWAP_OB_bear_578,aVWAP_OB_bear_486,aVWAP_OB_bear_399,aVWAP_OB_bear_294,aVWAP_OB_bear_262,aVWAP_OB_bear_245,aVWAP_OB_bear_114,aVWAP_OB_bear_56,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,49.29,49.29,49.06,49.105,6403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6403.0,False,False,False,False
2024-12-30 16:00:00+00:00,49.105,49.125,49.0,49.075,10018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10018.0,-155.31782945736433,False,False,False,False,6459.0465116279065,False,False,False,False
2024-12-30 17:00:00+00:00,49.075,49.175,49.075,49.175,9110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,26.315789473684994,-89.4736842105275,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-908.0,-166.98732047352922,False,False,False,False,6500.146565711194,False,False,False,False
2024-12-30 18:00:00+00:00,49.175,49.205,49.14,49.195,2853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,44.91816132510186,-70.09997059688381,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1945.0,-134.24333100882333,False,False,False,False,6443.6016577156715,False,False,False,False
2024-12-30 19:00:00+00:00,49.195,49.235,49.145,49.22,2735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,58.362551642439854,-54.905635306575036,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4680.0,-59.60389952031444,False,False,False,False,6386.1039575960485,False,False,False,False
2024-12-30 20:00:00+00:00,49.215,49.255,49.205,49.225,6438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,67.51171778154735,-43.0206935207164,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11118.0,113.6922849683726,False,False,False,False,6386.908547400761,False,False,False,False
2024-12-31 15:00:00+00:00,49.335,49.585,49.315,49.565,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,77.12771240383154,-30.194105494649342,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13107.0,315.13891620917303,False,False,False,False,6318.723918758888,False,False,False,False
2024-12-31 16:00:00+00:00,49.565,49.585,49.495,49.555,54786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,82.76720428669512,-20.77091030571185,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41679.0,-335.9330049723645,False,False,False,False,7070.154555677354,False,False,False,False
2024-12-31 17:00:00+00:00,49.555,49.595,49.515,49.535,6318.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.548333333333325,"rgba(239, 83, 80, 1.0)",0.0,0.0,,49.548333333333325,,84.92018333121172,-14.270134466063332,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47997.0,-1074.864276213103,False,False,False,False,7058.49324473662,False,False,False,False
2024-12-31 18:00:00+00:00,49.535,49.59,49.51,49.55,9095.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.54931681048465,"rgba(38, 166, 154, 1.0)",0.0,0.0,,49.54931681048465,,86.50436612818362,-8.094167288013189,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38902.0,-1661.3314967369308,False,False,False,False,7090.066992880238,False,False,False,False
2024-12-31 19:00:00+00:00,49.555,49.59,49.515,49.525,15646.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.54630262833103,"rgba(239, 83, 80, 1.0)",0.0,0.0,,49.54630262833103,,85.40486889066656,-4.580930908744008,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54548.0,-2481.27984562473,False,False,False,False,7222.71711702163,False,False,False,False
2024-12-31 20:00:00+00:00,49.525,49.555,49.505,49.515,13632.0,,,,,,,,,,,,,,,,49.52499999999999,,,,,,,,,,49.539804733242335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,49.539804733242335,,83.80008826007821,-1.7946080956715775,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68180.0,-3499.8646542196957,False,False,False,False,7322.085843889511,False,False,False,False
2025-01-01 15:00:00+00:00,49.515,49.515,49.515,49.515,0.0,,,,,,,,,,,,,,,,49.52499999999999,,,,,,,,,,49.539804733242335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,49.539804733242335,,82.73023450635264,1.2626468334031884,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68180.0,-4502.657450278305,False,False,False,False,7208.565133131534,False,False,False,False
2025-01-01 16:00:00+00:00,49.515,49.515,49.515,49.515,0.0,,,,,,,,,,,,,,,,49.52499999999999,,,,,,,,,,49.539804733242335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,49.539804733242335,,82.0169986705356,4.378140477914627,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68180.0,-5489.903071204222,False,False,False,False,7096.80443339306,False,False,False,False
2025-01-01 17:00:00+00:00,49.515,49.515,49.515,49.515,0.0,,,,,,,,,,,,,,,,49.52499999999999,,,,,,,,,,49.539804733242335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,49.539804733242335,,81.54150811332423,7.411042060097188,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68180.0,-6461.842558472374,False,False,False,False,6986.77645768154,False,False,False,False
2025-01-01 18:00:00+00:00,49.515,49.515,49.515,49.515,0.0,,,,,,,,,,,,,,,,49.52499999999999,,,,,,,,,,49.539804733242335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,49.539804733242335,,81.22451440851665,10.272938596150055,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68180.0,-7418.7132164805535,False,False,False,False,6878.45434205857,False,False,False,False
2025-01-01 19:00:00+00:00,49.515,49.515,49.515,49.515,0.0,,,,,,,,,,,,,,,,49.52499999999999,,,,,,,,,,49.539804733242335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,49.539804733242335,,81.01318527197827,12.913029332603188,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68180.0,-8360.748670488607,False,False,False,False,6771.811639080917,False,False,False,False
2025-01-01 20:00:00+00:00,49.515,49.515,49.515,49.515,0.0,,,,,,,,,,,,,,,,49.52499999999999,,,,,,,,,,49.539804733242335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,49.539804733242335,,80.87229918095268,15.306969588764602,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68180.0,-9288.178923659325,False,False,False,False,6666.822311343229,False,False,False,False
2025-01-02 15:00:00+00:00,49.96,50.125,49.915,50.085,21092.0,,,,,,,,,,,,,,,,49.83883289175594,,,,,,,,,,49.92801667772997,"rgba(38, 166, 154, 1.0)",0.0,0.0,,49.70071669985659,,85.97616045141348,22.145346778066525,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47088.0,-9874.222661277008,False,False,False,False,6890.468477058837,False,False,False,False
