date,Close,High,Low,Open,Volume,aVWAP_OB_bull_866,aVWAP_OB_bull_800,aVWAP_OB_bull_658,aVWAP_OB_bull_619,aVWAP_OB_bull_603,aVWAP_OB_bull_470,aVWAP_OB_bull_455,aVWAP_OB_bull_246,aVWAP_OB_bear_561,aVWAP_OB_bear_521,aVWAP_OB_bear_193,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,23.5200510192,23.8011543905,23.4191726581,23.7218077414,8011,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,23.63324,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,8011.0,False,False,False,False
2022-01-04 00:00:00+00:00,23.4100102274,23.552027902,23.2908986294,23.4466599499,13073,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13073,-512.6666666666666,False,False,False,False,8209.509803921568,False,False,False,False
2022-01-05 00:00:00+00:00,23.1992743232,23.4100102274,23.1509883139,23.4100102274,16153,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29226,-1638.6797385620914,False,False,False,False,8521.019223375624,False,False,False,False
2022-01-06 00:00:00+00:00,23.3623655882,23.3641980744,23.0893251558,23.1901118926,10650,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,12.199791551949108,-38.81685774404665,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18576,-2302.8883762655387,False,False,False,False,8604.508665596188,False,False,False,False
2022-01-07 00:00:00+00:00,23.30006106,23.3916853662,23.1901118926,23.2725737682,6642,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,18.706773477814586,-33.5298905093338,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25218,-3201.5202046472823,False,False,False,False,8527.54754145516,False,False,False,False
2022-01-10 00:00:00+00:00,23.3367107825,23.3641980744,23.2359240457,23.2359240457,5207,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,24.851959086544106,-28.681906570544722,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20011,-3860.715490739546,False,False,False,False,8397.32999080986,False,False,False,False
2022-01-11 00:00:00+00:00,23.3557686382,23.4191726581,23.3183859213,23.3183859213,6664,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,29.859041854643852,-24.894752257881684,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13347,-4232.726647965446,False,False,False,False,8329.356265680062,False,False,False,False
2022-01-12 00:00:00+00:00,23.3604414778,23.4191726581,23.3604414778,23.3825229356,2855,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,33.4292267945091,-22.337205431710544,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10492,-4478.1883480452325,False,False,False,False,8114.675627810257,False,False,False,False
2022-01-13 00:00:00+00:00,23.3550356437,23.4283350887,23.3390013902,23.3390013902,15062,,,,,,,,,,,,23.374124040866665,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.612930955899245,-20.87851885643994,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25554,-5304.690765768949,False,False,False,False,8387.119720837305,False,False,False,False
2022-01-14 00:00:00+00:00,23.3092234907,23.4100102274,23.254248907,23.254248907,7051,,,,,,,,,,,,23.358298962905398,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.47948530233276,-20.87851885643994,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32605,-6375.291127895656,False,False,False,False,8334.722869039764,False,False,False,False
2022-01-18 00:00:00+00:00,23.1992743232,23.2625867188,23.1442997395,23.1442997395,10405,,,,,,,,,,,,23.25517884517552,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,32.580051224889615,-20.87851885643994,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43010,-7811.946377782102,False,False,False,False,8415.910207508794,False,False,False,False
2022-01-19 00:00:00+00:00,23.254248907,23.2908986294,23.1626246008,23.180949462,5575,,,,,,,,,,,,23.25579060308628,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,33.48722040147992,-20.87851885643994,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37435,-8973.634755123981,False,False,False,False,8304.501964077077,False,False,False,False
2022-01-20 00:00:00+00:00,23.3092234907,23.3458732131,23.2589217466,23.2817361988,4747,,,,,,,,,,,,23.266574352036677,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,36.53931589268099,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32688,-9903.60986276618,False,False,False,False,8164.992083132878,False,False,False,False
2022-01-21 00:00:00+00:00,23.1901118926,23.3623655882,23.1901118926,23.30006106,4559,,,,,,,,,,,,23.26528358437267,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.548017083200634,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37247,-10975.899672069467,False,False,False,False,8023.580628892373,False,False,False,False
2022-01-24 00:00:00+00:00,23.2221803998,23.2801785856,23.0893251558,23.1351373089,5751,,,,,,,,,,,,23.256387272798378,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,36.20049865519951,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31496,-11780.609488851056,False,False,False,False,7934.459819916202,False,False,False,False
2022-01-25 00:00:00+00:00,23.1901118926,23.2725737682,23.1627162251,23.2725737682,5038,,,,,,,,,,,,23.251677020690472,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.869843812042504,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36534,-12751.3306853667,False,False,False,False,7820.873160311646,False,False,False,False
2022-01-26 00:00:00+00:00,23.1717870314,23.2450864763,23.0526754334,23.1901118926,15062,,,,,,,,,,,,23.22899092744025,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.21436683745722,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51596,-14274.651050646438,False,False,False,False,8104.838918730798,False,False,False,False
2022-01-27 00:00:00+00:00,23.0160257109,23.1299147235,23.0068632803,23.1069170226,6857,,,,,,,,,,,,23.21121906649301,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,31.868663705965506,-20.753146327937323,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-58453,-16007.135323170107,False,False,False,False,8055.904059172727,False,False,False,False
2022-01-28 00:00:00+00:00,23.0971132219,23.2354932141,22.9404913931,23.0141957831,10228,,,,,,,,,,,,23.160902844887072,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.0910326097,,32.842014566503885,-20.753146327937323,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-48225,-17270.58099677128,False,False,False,False,8141.084292146345,False,False,False,False
2022-01-31 00:00:00+00:00,23.4932743182,23.539339562,23.0879001731,23.1063262706,32594,,,,,,,,,,,,23.294270541659962,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.33977057135626,,42.36844928671259,-14.243102422753026,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15631,-17206.283702780252,False,False,False,False,9100.022163042568,False,False,False,False
2022-02-01 00:00:00+00:00,23.4011438307,23.4932743182,23.2743722799,23.4748482207,6493,,,,,,,,,,,,23.30161382797053,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.346608092450317,,46.782730429674245,-10.35609487989889,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-22124,-17399.135322279068,False,False,False,False,8997.785999785996,False,False,False,False
2022-02-02 00:00:00+00:00,23.0971132219,23.4770593524,23.0602610269,23.465635172,11401,,,,,,,,,,,,23.285398709231252,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.31810128919981,,44.987412399418304,-10.35609487989889,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-33525,-18031.522172385772,False,False,False,False,9092.0296860689,False,False,False,False
2022-02-03 00:00:00+00:00,23.2900344627,23.3090133432,23.0971132219,23.1616045631,10241,,,,,,,,,,,,23.27780585787204,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.304382676153807,,46.74805273096997,-10.35609487989889,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-23284,-18237.50169503731,False,False,False,False,9137.087345438747,False,False,False,False
2022-02-04 00:00:00+00:00,23.2629480994,23.2905872457,23.2353089531,23.2353089531,4608,,,,,,,,,,,,23.276602238924582,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.301579109335233,,47.53895777450474,-10.042906449769973,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-27892,-18616.10947170251,False,False,False,False,8959.47607699017,False,False,False,False
2022-02-07 00:00:00+00:00,23.2707791908,23.2802686311,23.2076698069,23.2076698069,1971,,,,,,,,,,,,23.275934644929045,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.30021828647012,,48.18857440088459,-9.212859331119851,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-25921,-18902.575766929865,False,False,False,False,8685.418191618008,False,False,False,False
2022-02-08 00:00:00+00:00,23.2629480994,23.2859807213,23.2353089531,23.2353089531,5418,,,,,,,,,,,,23.2747297256967,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.297437692002173,,48.49178193178259,-8.604024760053314,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-31339,-19390.278678030656,False,False,False,False,8557.28414488789,False,False,False,False
2022-02-09 00:00:00+00:00,23.2629480994,23.3366524894,23.2629480994,23.2998002944,13037,,,,,,,,,,,,23.275389659902395,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.29590003960331,,48.69392028571459,-8.009384527392058,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-31339,-19858.855984774553,False,False,False,False,8732.959276460915,False,False,False,False
2022-02-10 00:00:00+00:00,23.2721611482,23.3550785869,23.2537350507,23.2629480994,19663,,,,,,,,,,,,23.280520471280838,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.295405335539645,,49.01672809026164,-7.254703712631205,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11676,-19537.95967164614,False,False,False,False,9161.58832444284,False,False,False,False
2022-02-11 00:00:00+00:00,23.2629480994,23.3550785869,23.2629480994,23.2721611482,10435,,,,,,,,,,,,23.283272861251977,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.295219829112373,,49.032547177326485,-6.766084631204038,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-22111,-19638.863213934525,False,False,False,False,9211.52603720979,False,False,False,False
2022-02-14 00:00:00+00:00,23.2813741969,23.3090133432,23.2629480994,23.3090133432,4600,,,,,,,,,,,,23.282646764533983,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.294811585011576,,49.481377185634315,-5.865250688377735,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-17511,-19555.4175977018,False,False,False,False,9030.681878887837,False,False,False,False
2022-02-15 00:00:00+00:00,23.2905872457,23.2905872457,23.1800306606,23.2629480994,12992,,,,,,,,,,,,23.273312280790368,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.290926252788452,,50.01214335615389,-4.916305969929965,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4519,-18965.754162497808,False,False,False,False,9186.027687558902,False,False,False,False
2022-02-16 00:00:00+00:00,23.2629480994,23.2994317725,23.2145795935,23.2629480994,2296,,,,,,,,,,,,23.272960483185283,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.290400591411395,,49.614242967295084,-4.916305969929965,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6815,-18489.253999262597,False,False,False,False,8915.830523340906,False,False,False,False
2022-02-17 00:00:00+00:00,23.2168828556,23.2813741969,23.1900728838,23.2537350507,10397,,,,,,,,,,,,23.267057171665527,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.28618900014437,,48.13029102891636,-4.916305969929965,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-17212,-18439.165607134655,False,False,False,False,8973.91560085695,False,False,False,False
2022-02-18 00:00:00+00:00,23.2629480994,23.3366524894,23.2076698069,23.2076698069,2572,,,,,,,,,,,,23.26737454279508,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.285899127210236,,48.532220086116524,-4.916305969929965,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14640,-18290.178720580356,False,False,False,False,8722.860087097853,False,False,False,False
2022-02-22 00:00:00+00:00,23.2629480994,23.269673625,23.1984567581,23.1984567581,13170,,,,,,,,,,,,23.264732948333368,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.282551899202147,,48.80017279091663,-4.901406282322533,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14640,-18147.03445702819,False,False,False,False,8897.257730741074,False,False,False,False
2022-02-23 00:00:00+00:00,23.2629480994,23.2758463677,23.1616045631,23.1800306606,23615,,,,,,,,,,,,23.259556860852314,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.276446941647897,,48.97880792745004,-4.4402083281112965,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14640,-18009.50369400748,False,False,False,False,9474.424094241424,False,False,False,False
2022-02-24 00:00:00+00:00,23.3550785869,23.3550785869,23.1339654169,23.1339654169,10879,,,,,,,,,,,,23.264049371889627,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.276706320420722,,51.9430430627393,-1.4317959347209523,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3761,-17450.738843262086,False,False,False,False,9529.505502310387,False,False,False,False
2022-02-25 00:00:00+00:00,23.1720153082,23.4241764526,23.1708176119,23.3642916357,1856,,,,,,,,,,,,23.263547811054842,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.27651311552311,,48.72758621457645,-1.4317959347209523,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5617,-16986.670653330242,False,False,False,False,9228.583717906058,False,False,False,False
2022-02-28 00:00:00+00:00,23.3090133432,23.6314700495,23.2629480994,23.2629480994,6955,,,,,,,,,,,,23.291827623219962,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.320803560862867,,50.07241213486488,-1.4317959347209523,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1338,-16268.056117905528,False,False,False,False,9139.42357210582,False,False,False,False
2022-03-01 00:00:00+00:00,23.2721611482,23.6222570007,23.2168828556,23.4472090744,8636,,,,,,,,,,,,23.29607917427708,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.31749319211002,,50.07319786968852,-1.4317959347209523,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7298,-15916.289211320998,False,False,False,False,9119.681471238924,False,False,False,False
2022-03-02 00:00:00+00:00,23.2629480994,23.4264797148,23.2537350507,23.2813741969,3183,,,,,,,,,,,,23.294954082212172,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.31383937125985,,49.84316208953869,-1.4317959347209523,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10481,-15703.140614798605,False,False,False,False,8886.870433151124,False,False,False,False
2022-03-03 00:00:00+00:00,23.2905872457,23.4727292195,23.2629480994,23.2813741969,6564,,,,,,,,,,,,23.296208394539406,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.31232837670342,,50.42536042278695,-1.4317959347209523,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3917,-15240.939022061406,False,False,False,False,8795.777474988336,False,False,False,False
2022-03-04 00:00:00+00:00,23.2629480994,23.3095661261,23.22148938,23.2629480994,11303,,,,,,,,,,,,23.28965500429306,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.301384130938462,,50.02656758863621,-1.4317959347209523,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15220,-15240.11788394135,False,False,False,False,8894.099926949579,False,False,False,False
2022-03-07 00:00:00+00:00,23.2445220019,23.258341575,23.2168828556,23.2168828556,7972,,,,,,,,,,,,23.28494267930855,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.294825049455465,,49.22791402293223,-1.4317959347209523,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-23192,-15551.956398296592,False,False,False,False,8857.939145500575,False,False,False,False
2022-03-08 00:00:00+00:00,23.1523915144,23.2168828556,23.1247523681,23.1800306606,6843,,,,,,,,,,,,23.27748262590285,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.28594107558426,,46.289851931192274,-0.502600304648638,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-30035,-16119.91889248104,False,False,False,False,8778.921924108396,False,False,False,False
2022-03-09 00:00:00+00:00,23.1063262706,23.2629480994,23.1063262706,23.2629480994,2396,,,,,,,,,,,,23.275052195303708,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.283133530879127,,43.29487846487031,-3.2865082878056313,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-32431,-16759.569131991586,False,False,False,False,8528.61126041787,False,False,False,False
2022-03-10 00:00:00+00:00,23.1297274144,23.1984567581,23.0861496938,23.0971132219,9881,,,,,,,,,,,,23.264855161077612,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.271767712349714,,42.159527980855714,-4.275634458380111,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-22550,-16986.644852305642,False,False,False,False,8581.646112950504,False,False,False,False
2022-03-11 00:00:00+00:00,23.0971132219,23.2629480994,23.0624721586,23.2629480994,6796,,,,,,,,,,,,23.244951463224282,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.265510859118653,,40.6124485055397,-5.69126924755205,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-29346,-17471.325446332874,False,False,False,False,8511.62077518774,False,False,False,False
