date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_834,Gap_Up_aVWAP_738,Gap_Up_aVWAP_684,Gap_Up_aVWAP_666,Gap_Up_aVWAP_552,Gap_Up_aVWAP_546,Gap_Up_aVWAP_492,Gap_Up_aVWAP_486,Gap_Up_aVWAP_480,Gap_Down_aVWAP_858,Gap_Down_aVWAP_642,Gap_Down_aVWAP_600,Gap_Down_aVWAP_516,Gap_Down_aVWAP_490,Gap_Down_aVWAP_432,Gap_Down_aVWAP_324,aVWAP_OB_bull_800,aVWAP_OB_bull_648,aVWAP_OB_bull_551,aVWAP_OB_bull_407,aVWAP_OB_bear_607,aVWAP_OB_bear_0,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-04 15:00:00+00:00,0.577,0.577,0.5428,0.5428,1100.0,,,,,,,,,,,,,,,,,,,,,,,0.5542,"rgba(38, 166, 154, 1.0)",1.0,2.1545,,,,-1.0,0.577,0.5428,18.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1100.0,False,False,False,False
2025-03-04 16:00:00+00:00,0.5428,0.5428,0.5325,0.5325,200.0,,,,,,,,,,,,,,,,,,,,,,,0.5513897435897436,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-3.10077519379845,False,False,False,False,1086.046511627907,False,False,False,False
2025-03-04 17:00:00+00:00,0.5325,0.5636,0.5325,0.5636,100.0,,,,,,,,,,,,,,,,,,,,,,,0.5515214285714286,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.752139111233802,-88.62820866685071,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-4.603088756685295,False,False,False,False,1070.7589688119706,False,False,False,False
2025-03-04 18:00:00+00:00,0.5636,0.5738,0.5636,0.5738,300.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6019111374289,-69.08819993215174,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,-1.4309478457289337,False,False,False,False,1058.8092173575214,False,False,False,False
2025-03-04 19:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.16842582155896,-54.78898078020899,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,1.6920125859877941,False,False,False,False,1042.3935705767847,False,False,False,False
2025-03-04 20:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.54610227764567,-43.6618448462601,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,4.766555026515116,False,False,False,False,1026.2324299476873,False,False,False,False
2025-03-05 15:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.13121991503681,-34.507267021820056,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,7.793430142383099,False,False,False,False,1010.3218496384208,False,False,False,False
2025-03-05 16:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.85463167329758,-26.646202442199794,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,10.773376961881034,False,False,False,False,994.6579449928638,False,False,False,False
2025-03-05 17:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.33690617880475,-19.704024216953357,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,13.707123055495282,False,False,False,False,979.2368915821218,False,False,False,False
2025-03-05 18:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.99175584914286,-13.47868391718562,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,16.59538471354962,False,False,False,False,964.054924270771,False,False,False,False
2025-03-05 19:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0949889627016,-7.861842521494644,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,19.438867121091484,False,False,False,False,949.1083362975808,False,False,False,False
2025-03-05 20:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8304777050741,-2.792920093426922,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,22.238264530066807,False,False,False,False,934.3934783704865,False,False,False,False
2025-03-06 15:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.32080353332243,1.7667066227815624,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,24.994260428825463,False,False,False,False,919.9067577755952,False,False,False,False
2025-03-06 16:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.64768741882132,5.8474185644466985,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,27.70752770899871,False,False,False,False,905.6446375000046,False,False,False,False
2025-03-06 17:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.86561000915391,9.478009605867413,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,30.37872882978943,False,False,False,False,891.6036353682216,False,False,False,False
2025-03-06 18:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.01089173604231,12.688374984894821,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,33.00851597971518,False,False,False,False,877.7803231919701,False,False,False,False
2025-03-06 19:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.10774622063457,15.510098228442729,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,35.59753123584362,False,False,False,False,864.1713259331798,False,False,False,False
2025-03-06 20:00:00+00:00,0.5738,0.5738,0.5738,0.5738,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5548529411764705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.1723158770294,17.976032844617365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,38.14640672055922,False,False,False,False,850.7733208799522,False,False,False,False
2025-03-07 15:00:00+00:00,0.6552,0.6552,0.6552,0.6552,781.0,,,,,,,,,,,,,,,,,,,,,,,0.5864414349052801,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.6552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5955078035926,24.961630474079797,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,981.0,52.76429188768233,False,False,False,False,849.6915639670847,False,False,False,False
2025-03-07 16:00:00+00:00,0.6552,0.69,0.6552,0.69,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5864784850926672,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.6552296675191815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.36931848127884,29.863354827033433,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,982.0,67.17104705221439,False,False,False,False,836.5335552234089,False,False,False,False
2025-03-07 17:00:00+00:00,0.69,0.69,0.69,0.69,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5864784850926672,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.6552296675191815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88519226640301,33.30974453198614,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,982.0,81.35444167155991,False,False,False,False,823.564042739325,False,False,False,False
2025-03-07 18:00:00+00:00,0.69,0.69,0.69,0.69,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5864784850926672,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.6552296675191815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.56244145648577,35.83781690112757,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,982.0,95.31793869990783,False,False,False,False,810.7956079681727,False,False,False,False
2025-03-07 19:00:00+00:00,0.69,0.69,0.683,0.6899,2800.0,,,,,,,,,,,,,,,,,,,,,,,0.6401008961252052,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.6805591662013772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.63952797155699,37.74070658150353,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1818.0,65.65409468905654,False,False,False,False,841.6359861392087,False,False,False,False
2025-03-07 20:00:00+00:00,0.6899,0.839,0.6899,0.839,2929.0,,,,,,,,,,,,,,,,,,,,,,,0.693322693135225,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.7414413402959094,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.62954802628593,39.51619151215675,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1111.0,81.86100794969133,False,False,False,False,873.9982189122443,False,False,False,False
2025-03-10 14:00:00+00:00,0.839,0.839,0.7546,0.839,320.0,,,,,,,,,,,,,,,,,,,,,,,0.6977317977571992,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.7559080752502519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.28956139610523,40.93743532615083,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1111.0,97.816651237293,False,False,False,False,865.4090992391862,False,False,False,False
