date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_66,Gap_Up_aVWAP_23,Gap_Down_aVWAP_140,Gap_Down_aVWAP_106,aVWAP_OB_bear_118,aVWAP_OB_bear_44,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,2.929343697,2.9483038504,2.654421473,2.7492222399,2007920,,,,,,,#000000,-1.0,2.8485634,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2007920.0,False,False,False,False
2022-01-07 00:00:00+00:00,3.1251072807,3.3180268413,2.9103835437,2.9483038504,3424454,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3424454,253663.25925925924,False,False,False,False,2112848.4444444445,False,False,False,False
2022-01-14 00:00:00+00:00,3.4080875699,3.4602279916,3.0146643872,3.2895866112,3664067,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7088521,759949.0178326473,False,False,False,False,2227753.522633745,False,False,False,False
2022-01-21 00:00:00+00:00,3.2231312736,3.602429142,3.1568655376,3.5265885285,3673069,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.47120810036702,41.937626407378204,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3415452,956652.9424376364,False,False,False,False,2334813.9283645786,False,False,False,False
2022-01-28 00:00:00+00:00,3.3938674548,3.479188145,2.9198636203,2.9483038504,2893615,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.32328654055264,38.36635803812456,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6309067,1353128.0578126265,False,False,False,False,2376206.600337573,False,False,False,False
2022-02-04 00:00:00+00:00,3.891571481,3.905791596,3.2801065345,3.3654272247,3657128,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.09881997421135,38.36635803812456,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9966195,1991133.0164931729,False,False,False,False,2471089.666979234,False,False,False,False
2022-02-11 00:00:00+00:00,3.8868314427,3.9247517494,3.5455486818,3.877351366,3615424,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.83400958849525,38.36635803812456,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6350771,2314069.1634196043,False,False,False,False,2555855.1731289206,False,False,False,False
2022-02-18 00:00:00+00:00,3.6213892954,3.905791596,3.5834689886,3.8868314427,2782168,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.66522460096685,33.97631914411565,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3568603,2406997.5957588926,False,False,False,False,2572619.086230482,False,False,False,False
2022-02-25 00:00:00+00:00,4.2470743569,4.2470743569,3.5360686052,3.6213892954,3070518,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.99261677184987,33.690452698146984,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6639121,2720488.218295271,False,False,False,False,2609500.4872504463,False,False,False,False
2022-03-04 00:00:00+00:00,4.3940155456,4.5030364275,3.9816322096,4.3608352771,4086805,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.97563346924645,33.690452698146984,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,10725926,3313483.609532658,False,False,False,False,2718930.4511578204,False,False,False,False
2022-03-11 00:00:00+00:00,4.5030364275,4.8822394951,4.3608352771,4.5978371944,4245701,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.5820370665666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28310969411584,33.690452698146984,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14971627,4177049.786604313,False,False,False,False,2832024.565886871,False,False,False,False
2022-03-18 00:00:00+00:00,4.0764329765,4.5030364275,3.6687896788,4.5030364275,4000006,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.339833559751435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.874705577862,30.312543528085513,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,10971621,4680351.357966957,False,False,False,False,2918541.70915451,False,False,False,False
2022-03-25 00:00:00+00:00,4.4745961974,4.5219965809,4.1712337434,4.455636044,3692214,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.355125188057564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33429612818043,29.047131620668026,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14663835,5419868.664784219,False,False,False,False,2975850.7677356577,False,False,False,False
2022-04-01 00:00:00+00:00,4.1901938967,4.427195814,3.9437119028,4.3608352771,2079410,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.330189573334897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.94578019836985,25.996457094494772,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12584425,5950576.541466869,False,False,False,False,2909447.7479033866,False,False,False,False
2022-04-08 00:00:00+00:00,4.2755145869,4.3987555839,3.9531919795,4.1617536667,2769308,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.310222226519457,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.88816383932377,24.24673462824191,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,15353733,6647106.64950636,False,False,False,False,2899067.025836469,False,False,False,False
2022-04-15 00:00:00+00:00,4.7874387282,4.8348391116,4.1238333599,4.1901938967,2664728,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.347459332533102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25823779013038,24.24673462824191,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,18018461,7489429.193987371,False,False,False,False,2881708.579478212,False,False,False,False
2022-04-22 00:00:00+00:00,4.8632793417,5.4130289889,4.8348391116,4.8348391116,3108391,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.739761725956072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.75454495164811,24.24673462824191,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,21126852,8499608.661099419,False,False,False,False,2898499.8698872337,False,False,False,False
2022-04-29 00:00:00+00:00,4.8632793417,5.403643713,4.3608352771,4.3703153538,2924520,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.725577635504402,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.10905006701793,24.24673462824191,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,21126852,9434960.019536499,False,False,False,False,2900427.286932624,False,False,False,False
2022-05-06 00:00:00+00:00,4.8817654912,5.2420084054,4.6547176545,4.8348391116,3325189,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.744797708944581,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42485415966812,24.24673462824191,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,24452041,10547336.388459722,False,False,False,False,2931891.117530207,False,False,False,False
2022-05-13 00:00:00+00:00,4.5505316117,4.7969188049,4.2470743569,4.7969188049,2557719,,,,,,,"rgba(38, 166, 154, 0.5)",-1.0,3.940552,,4.699733690064548,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.95664491090618,23.622101822596306,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,21894322,11387853.841166409,False,False,False,False,2904174.664379821,False,False,False,False
2022-05-20 00:00:00+00:00,4.7115981146,4.9438599935,4.3608352771,4.3608352771,2274911,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.6892472922189965,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.87080889790393,22.548495981368035,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,24169233,12334622.667746676,False,False,False,False,2857562.541092427,False,False,False,False
2022-05-27 00:00:00+00:00,5.128721489,5.2519624859,4.5504368109,4.5504368109,2194266,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.712277106491101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.59030443829577,22.548495981368035,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,26363499,13373798.692358034,False,False,False,False,2808429.4639744693,False,False,False,False
2022-06-03 00:00:00+00:00,5.7638866272,5.7828467806,5.1666417957,5.1666417957,2234021,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.784835884148967,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.76919573368816,22.548495981368035,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,28597520,14501481.752183365,False,False,False,False,2765880.688865249,False,False,False,False
2022-06-10 00:00:00+00:00,6.5602130691,6.8635755232,5.8112870106,5.9629682377,5935244,,6.4116918676333325,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.525997847569079,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.74633210968149,18.954293124147796,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,34532764,15985280.43720682,False,False,False,False,3000648.3415418975,False,False,False,False
2022-06-17 00:00:00+00:00,5.005480492,6.4243635701,4.8727594184,6.1336096181,4944872,,5.967434983826937,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.404713852835911,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.81440999127585,23.88622909848057,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,29587892,16992881.293710016,False,False,False,False,3144664.90883509,False,False,False,False
2022-06-24 00:00:00+00:00,4.455636044,5.4206130503,3.9721521329,5.3099805553,4837294,,5.551549581120825,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.223794178696786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.62322009844087,19.113891885014297,False,False,True,False,False,,1,,,False,False,False,False,0.02370603833006268,0.02370603833006268,False,False,False,False,24750598,17567526.975657422,False,False,False,False,3270044.8415139727,False,False,False,False
2022-07-01 00:00:00+00:00,4.6689377695,5.1455960255,4.4394251129,4.8348391116,2836829,,5.429199345410176,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.168633092960016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.49618233420345,16.39275633448507,False,False,True,False,False,,1,1.0729405203217666,0.8508797803401991,False,False,False,False,0.013657014818392835,0.01868152657422776,False,False,False,False,27587427,18309741.79227539,False,False,False,False,3237954.7791796043,False,False,False,False
