date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_840,Gap_Up_aVWAP_810,Gap_Up_aVWAP_798,Gap_Up_aVWAP_732,Gap_Up_aVWAP_708,Gap_Up_aVWAP_702,Gap_Up_aVWAP_690,Gap_Up_aVWAP_606,Gap_Up_aVWAP_600,Gap_Down_aVWAP_864,Gap_Down_aVWAP_768,Gap_Down_aVWAP_384,Gap_Down_aVWAP_120,Gap_Down_aVWAP_18,aVWAP_OB_bull_839,aVWAP_OB_bull_642,aVWAP_OB_bull_218,aVWAP_OB_bear_798,aVWAP_OB_bear_601,aVWAP_OB_bear_175,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-26 14:00:00+00:00,0.4066,0.407,0.4043,0.405,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-03-26 15:00:00+00:00,0.405,0.4062,0.405,0.4061,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-03-26 16:00:00+00:00,0.4061,0.4061,0.4061,0.4061,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-03-26 17:00:00+00:00,0.4061,0.4061,0.4,0.4,500.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.82373782108057,23.741364038972506,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-500.0,-7.751937984496124,False,False,False,False,7.751937984496124,False,False,False,False
2025-03-26 18:00:00+00:00,0.4,0.4043,0.4,0.4032,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.310751819201045,16.930252368016113,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-500.0,-15.3836908839613,False,False,False,False,7.631752899465176,False,False,False,False
2025-03-26 19:00:00+00:00,0.4032,0.4042,0.4008,0.4009,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.925049927014044,9.987540214885996,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-500.0,-22.897122033047168,False,False,False,False,7.5134311490858705,False,False,False,False
2025-03-27 14:00:00+00:00,0.4009,0.4009,0.4009,0.4009,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.66791533222272,5.597132901055346,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-500.0,-30.29406587749605,False,False,False,False,7.39694384444888,False,False,False,False
2025-03-27 15:00:00+00:00,0.4009,0.4009,0.4009,0.4009,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.496492269028494,2.640388901242062,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-500.0,-37.576328422031,False,False,False,False,7.282262544534944,False,False,False,False
2025-03-27 16:00:00+00:00,0.4009,0.4052,0.4009,0.4051,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72761765192756,2.640388901242062,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-500.0,-44.74568767130183,False,False,False,False,7.169359249270836,False,False,False,False
2025-03-27 17:00:00+00:00,0.4051,0.4158,0.4024,0.4024,830.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.280749442142266,2.640388901242062,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1330.0,-64.67211111825839,False,False,False,False,19.92642344695656,False,False,False,False
2025-03-27 18:00:00+00:00,0.4023,0.41,0.4023,0.4051,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.41305624635192,2.640388901242062,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1130.0,-81.18882257378927,False,False,False,False,22.718261843127777,False,False,False,False
2025-03-27 19:00:00+00:00,0.4051,0.4058,0.4051,0.4052,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61635164297837,2.640388901242062,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1130.0,-97.44946098349796,False,False,False,False,22.366040729280833,False,False,False,False
2025-03-28 14:00:00+00:00,0.409,0.409,0.3987,0.399,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.51071828866006,2.640388901242062,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1130.0,-113.45799647212588,False,False,False,False,22.019280407896634,False,False,False,False
2025-03-28 15:00:00+00:00,0.3987,0.4019,0.3985,0.3988,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.954320760385215,2.640388901242062,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1130.0,-129.21833761209294,False,False,False,False,21.677896215526143,False,False,False,False
2025-03-28 16:00:00+00:00,0.3988,0.4037,0.3988,0.4037,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.100998327138576,2.640388901242062,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1030.0,-143.1839447808977,False,False,False,False,22.892192398231163,False,False,False,False
2025-03-28 17:00:00+00:00,0.4037,0.4161,0.4025,0.4092,1374.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.40926666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.098202202695546,2.640388901242062,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,344.0,-135.63070532693027,False,False,False,False,43.83960026802603,False,False,False,False
2025-03-28 18:00:00+00:00,0.409,0.4093,0.4001,0.4001,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.40926666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.39128003458295,2.640388901242062,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,344.0,-128.19457036062127,False,False,False,False,43.15991654294036,False,False,False,False
2025-03-28 19:00:00+00:00,0.4019,0.407,0.4013,0.4053,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.40926666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.72179196715435,2.640388901242062,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,344.0,-120.87372430851862,False,False,False,False,42.490770550026554,False,False,False,False
2025-03-31 14:00:00+00:00,0.3906,0.3906,0.388,0.3903,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.40926666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.333190920567986,2.640388901242062,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,344.0,-113.66637974559585,False,False,False,False,41.83199891359203,False,False,False,False
2025-03-31 15:00:00+00:00,0.3904,0.3905,0.3903,0.3905,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.40926666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.855585533225586,1.9815922274010944,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,344.0,-106.57077695884243,False,False,False,False,41.18344079090068,False,False,False,False
2025-03-31 16:00:00+00:00,0.3905,0.395,0.3905,0.395,100.0,,,,,,,,,,,,,,,0.3935,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.4008485074626866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.08788826234007,1.7321887444717987,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,444.0,-98.03479592072084,False,False,False,False,42.09532542980145,False,False,False,False
2025-03-31 17:00:00+00:00,0.395,0.395,0.395,0.395,0.0,,,,,,,,,,,,,,,0.3935,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.4008485074626866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2427567484164,1.208480084162474,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,444.0,-89.63115567388796,False,False,False,False,41.442684725463444,False,False,False,False
2025-03-31 18:00:00+00:00,0.395,0.395,0.3926,0.3926,0.0,,,,,,,,,,,,,,,0.3935,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.4008485074626866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.30332155221739,-0.42992989953329186,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,444.0,-81.35780442313,False,False,False,False,40.80016248165781,False,False,False,False
2025-03-31 19:00:00+00:00,0.3926,0.3963,0.3926,0.3962,100.0,,,,,,,,,,,,,,,0.3942666666666666,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.40081368064379497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.90537668575802,-0.42992989953329186,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,544.0,-71.66233458711248,False,False,False,False,41.71798941992668,False,False,False,False
2025-04-01 14:00:00+00:00,0.3962,0.3962,0.391,0.3951,0.0,,,,,,,,,,,,,,,0.3942666666666666,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.40081368064379497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41165755043807,-0.42992989953329186,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,544.0,-62.11718211289369,False,False,False,False,41.07119888628441,False,False,False,False
2025-04-01 15:00:00+00:00,0.3951,0.3951,0.3951,0.3951,0.0,,,,,,,,,,,,,,,0.3942666666666666,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.40081368064379497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.74917812689144,-0.42992989953329186,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,544.0,-52.72001649874029,False,False,False,False,40.43443611285364,False,False,False,False
