date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_762,Gap_Up_aVWAP_348,Gap_Up_aVWAP_330,Gap_Up_aVWAP_328,Gap_Up_aVWAP_234,Gap_Up_aVWAP_162,Gap_Up_aVWAP_156,Gap_Up_aVWAP_132,Gap_Up_aVWAP_129,Gap_Up_aVWAP_120,Gap_Down_aVWAP_786,Gap_Down_aVWAP_522,Gap_Down_aVWAP_450,Gap_Down_aVWAP_402,Gap_Down_aVWAP_228,Gap_Down_aVWAP_102,aVWAP_OB_bull_569,aVWAP_OB_bull_542,aVWAP_OB_bear_835,aVWAP_OB_bear_768,aVWAP_OB_bear_198,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,4.315,4.315,4.315,4.315,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,4.195,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-11 16:00:00+00:00,4.315,4.315,4.3,4.3,18.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18.0,-0.27906976744186046,False,False,False,False,0.27906976744186046,False,False,False,False
2025-02-11 17:00:00+00:00,4.3,4.31,4.3,4.31,18.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285713802,-71.4285714285707,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,0.0,-0.27474310438074634,False,False,False,False,0.5538128718226067,False,False,False,False
2025-02-11 18:00:00+00:00,4.31,4.31,4.31,4.31,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523004,-61.42857142857105,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,0.0,-0.27048352136709136,False,False,False,False,0.5452266257478376,False,False,False,False
2025-02-11 19:00:00+00:00,4.31,4.31,4.31,4.31,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15873015872914,-53.99999999999987,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,0.0,-0.2662899784001597,False,False,False,False,0.536773499767251,False,False,False,False
2025-02-11 20:00:00+00:00,4.31,4.31,4.3,4.3,54.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.977766042398695,-53.24191767082057,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-1.0993707539288393,False,False,False,False,1.3656607323289989,False,False,False,False
2025-02-12 15:00:00+00:00,4.3,4.3,4.3,4.3,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19045663151173,-51.57818094914123,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-1.9195355484415704,False,False,False,False,1.3444876977192468,False,False,False,False
2025-02-12 16:00:00+00:00,4.3,4.3,4.295,4.295,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9495119019768,-51.283805123561095,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-2.726984609706042,False,False,False,False,1.3236429272119716,False,False,False,False
2025-02-12 17:00:00+00:00,4.295,4.295,4.295,4.295,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45554874895351,-50.21522675559156,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-3.5219150808733897,False,False,False,False,1.3031213314412433,False,False,False,False
2025-02-12 18:00:00+00:00,4.295,4.295,4.28,4.28,74.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.429508095191498,-50.21522675559156,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-128.0,-5.451807870317213,False,False,False,False,2.4302047216514566,False,False,False,False
2025-02-12 19:00:00+00:00,4.28,4.28,4.28,4.28,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.745480992683486,-50.21522675559156,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-128.0,-7.351779841320046,False,False,False,False,2.3925271290677133,False,False,False,False
2025-02-12 20:00:00+00:00,4.28,4.33,4.28,4.33,85.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.313333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.681394636587115,-35.276089142054175,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43.0,-7.904465425175549,False,False,False,False,3.673263142570539,False,False,False,False
2025-02-13 15:00:00+00:00,4.33,4.33,4.33,4.33,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.313333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97200373252288,-24.037164631262556,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-43.0,-8.448582240289106,False,False,False,False,3.6163133264066545,False,False,False,False
2025-02-13 16:00:00+00:00,4.33,4.33,4.33,4.33,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.313333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.499076463146714,-16.495510573641937,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-43.0,-8.984263135788499,False,False,False,False,3.560246453129032,False,False,False,False
2025-02-13 17:00:00+00:00,4.33,4.33,4.33,4.33,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.313333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.517124950229274,-11.170151404518144,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-43.0,-9.51163890112511,False,False,False,False,3.5050488337006747,False,False,False,False
