date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_24,aVWAP_OB_bull_173,aVWAP_OB_bull_37,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,107.0656817453,107.6461933036,103.9405945228,103.9405945228,136173,,,,#000000,-1.0,104.24582,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,136173.0,False,False,False,False
2022-01-07 00:00:00+00:00,106.804451544,108.2557304399,102.324837352,106.9882802041,306274,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-306274,-22686.962962962964,False,False,False,False,148773.07407407407,False,False,False,False
2022-01-14 00:00:00+00:00,104.8016866677,106.1900768114,102.7698962135,105.8756330506,153525,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-459799,-55065.632373113855,False,False,False,False,149125.06858710563,False,False,False,False
2022-01-21 00:00:00+00:00,98.9385199283,104.4727301179,98.5611874154,104.0470216418,153733,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-613532,-96433.5114565869,False,False,False,False,149466.39683991263,False,False,False,False
2022-01-28 00:00:00+00:00,95.542527312,100.3897988242,92.8237981804,97.7194456558,270645,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-884177,-154784.8809783212,False,False,False,False,158442.5896665858,False,False,False,False
2022-02-04 00:00:00+00:00,95.648954431,96.8777038962,90.5598031028,94.845913442,346675,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,94.36215381,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29782195754307444,-49.71846518076006,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-537502,-183134.29720214923,False,False,False,False,172385.73117276462,False,False,False,False
2022-02-11 00:00:00+00:00,101.522229705,104.5202353138,96.0214493476,96.4229698421,354779,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,97.56160417800848,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.291728787040794,-39.33800298472785,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-182723,-183103.83074273076,False,False,False,False,185896.34367848575,False,False,False,False
2022-02-18 00:00:00+00:00,102.4630586226,104.7714842145,100.8529802687,101.2700487579,400126,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.06117492818811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.218997220341876,-31.358773532436068,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,217403,-153436.65809512106,False,False,False,False,201765.207109709,False,False,False,False
2022-02-25 00:00:00+00:00,103.1808043949,104.0246406406,99.5144813961,102.1914791412,203827,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.20389846012321,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38051748631743,-25.290088582829142,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,421230,-110868.75749548248,False,False,False,False,201917.93250898982,False,False,False,False
2022-03-04 00:00:00+00:00,104.044039175,104.4708069315,99.2429019147,102.7152395696,212192,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.39977257799953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.40307774047487,-20.391860911835252,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,633422,-55736.10879211342,False,False,False,False,202678.97454536095,False,False,False,False
2022-03-11 00:00:00+00:00,101.4155377658,104.6841908097,101.1729590934,104.6841908097,122474,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.47267018396809,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.50092303240386,-19.210262751850873,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,510948,-13759.508140845755,False,False,False,False,196737.86531977865,False,False,False,False
2022-03-18 00:00:00+00:00,104.1507311142,104.1798289157,100.7268897952,101.978095263,180752,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.64119852675017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.55115371839993,-16.00941848901133,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,691700,38496.75172143911,False,False,False,False,195553.72714794317,False,False,False,False
2022-03-25 00:00:00+00:00,100.8141831999,105.500675122,99.8442564806,103.539677281,166539,,,,"rgba(239, 83, 80, 0.5)",1.0,104.555214,,101.79293139974028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.10828404344808,-16.00941848901133,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,525161,74545.9552976288,False,False,False,False,193404.48809994737,False,False,False,False
2022-04-01 00:00:00+00:00,99.6890682056,101.2409509564,96.3428210241,100.7656868639,206049,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.03502358711137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84075079034963,-16.00941848901133,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,319112,92661.95860891555,False,False,False,False,194341.11861106235,False,False,False,False
2022-04-08 00:00:00+00:00,95.6153759847,100.0576403589,95.0916155563,99.0683151052,222822,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,100.26260983425097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64859996565015,-16.00941848901133,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,96290,92930.70241566256,False,False,False,False,196450.81352876144,False,False,False,False
2022-04-15 00:00:00+00:00,94.9849236171,96.6531975743,94.1022903026,96.0906400771,150136,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,99.74019864511473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.81814106999778,-16.00941848901133,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-53846,82058.35408857644,False,False,False,False,193020.08660070505,False,False,False,False
2022-04-22 00:00:00+00:00,95.7608649926,99.611474068,94.650298899,94.7036448686,196366,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,99.41235458584607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.229294841455975,-16.00941848901133,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,142520,86536.99452645966,False,False,False,False,193267.93203768987,False,False,False,False
2022-04-29 00:00:00+00:00,91.2119086792,96.0809408099,90.6881482508,94.9461265484,325515,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,98.35096144572468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.006639212272454,-9.75910401812017,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-182995,66571.66159857376,False,False,False,False,203064.01114600914,False,False,False,False
2022-05-06 00:00:00+00:00,92.2885273376,95.1110140906,89.989801013,91.8617595811,199546,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,97.85106683140702,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.356693778428074,-10.423453712084019,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,16551,62866.42740608681,False,False,False,False,202803.41772778626,False,False,False,False
2022-05-13 00:00:00+00:00,88.3555577712,94.6454492654,87.6941555334,93.4524394007,226255,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,95.44277885434171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57168265713524,-12.234685494795862,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-209704,42676.025376006306,False,False,False,False,204540.57197017246,False,False,False,False
