date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_840,Gap_Up_aVWAP_834,Gap_Up_aVWAP_816,Gap_Up_aVWAP_786,Gap_Up_aVWAP_756,Gap_Up_aVWAP_714,Gap_Up_aVWAP_678,Gap_Up_aVWAP_648,Gap_Up_aVWAP_552,Gap_Down_aVWAP_852,Gap_Down_aVWAP_762,Gap_Down_aVWAP_750,Gap_Down_aVWAP_732,Gap_Down_aVWAP_708,Gap_Down_aVWAP_690,Gap_Down_aVWAP_642,Gap_Down_aVWAP_630,Gap_Down_aVWAP_606,Gap_Down_aVWAP_576,aVWAP_OB_bear_845,aVWAP_OB_bear_786,aVWAP_OB_bear_557,aVWAP_OB_bear_504,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,159.62,160.14,159.015,159.91,10503.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10503.0,False,False,False,False
2025-04-14 15:00:00+00:00,159.97,160.055,158.57,158.85,10998.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10998.0,-170.51162790697674,False,False,False,False,10510.67441860465,False,False,False,False
2025-04-14 16:00:00+00:00,158.78,159.15,158.405,158.52,7769.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18767.0,-458.82927708671355,False,False,False,False,10468.167838471245,False,False,False,False
2025-04-14 17:00:00+00:00,158.59,159.535,158.46,159.43,7730.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.862984695420785,-36.62331377412129,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11037.0,-622.8319239535862,False,False,False,False,10425.715623921302,False,False,False,False
2025-04-14 18:00:00+00:00,159.425,159.99,159.405,159.86,12920.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.310808118615654,-25.41205177497116,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1883.0,-583.9818166054686,False,False,False,False,10464.38669951942,False,False,False,False
2025-04-14 19:00:00+00:00,159.865,160.28,159.425,159.79,32124.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65214853703374,-19.18733031404004,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30241.0,-1043.7805481309651,False,False,False,False,10800.194657666405,False,False,False,False
2025-04-15 14:00:00+00:00,160.405,160.97,160.0,160.635,7618.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.116907214555475,-10.890104483019186,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-22623.0,-1378.3420900204076,False,False,False,False,10750.858306384755,False,False,False,False
2025-04-15 15:00:00+00:00,160.635,160.92,160.08,160.47,7671.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.62431853822079,-7.00037484557798,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-30294.0,-1826.6468638185409,False,False,False,False,10703.108565200495,False,False,False,False
2025-04-15 16:00:00+00:00,160.485,160.54,160.0,160.19,5333.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.96158412215482,-6.447164363868836,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-35627.0,-2350.6833465500363,False,False,False,False,10619.851068065604,False,False,False,False
2025-04-15 17:00:00+00:00,160.09,160.395,159.71,160.01,4956.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46139977219023,-6.447164363868836,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-40583.0,-2943.432441952361,False,False,False,False,10532.03942359947,False,False,False,False
