date,Open,High,Low,Close,Volume,aVWAP_OB_bull_814,aVWAP_OB_bull_772,aVWAP_OB_bull_752,aVWAP_OB_bull_719,aVWAP_OB_bull_673,aVWAP_OB_bull_642,aVWAP_OB_bull_564,aVWAP_OB_bull_551,aVWAP_OB_bull_431,aVWAP_OB_bull_323,aVWAP_OB_bear_848,aVWAP_OB_bear_828,aVWAP_OB_bear_713,aVWAP_OB_bear_229,aVWAP_OB_bear_221,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,13.285,13.59,13.27,13.525,7934.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7934.0,False,False,False,False
2024-12-30 16:00:00+00:00,13.52,13.69,13.465,13.68,5936.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5936.0,92.03100775193798,False,False,False,False,7903.023255813953,False,False,False,False
2024-12-30 17:00:00+00:00,13.68,13.76,13.66,13.75,5194.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11130.0,263.1623099573343,False,False,False,False,7861.022895258698,False,False,False,False
2024-12-30 18:00:00+00:00,13.755,13.775,13.7,13.73,2445.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,96.74306393244879,47.068757539203915,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8685.0,393.73343693474,False,False,False,False,7777.053548045385,False,False,False,False
2024-12-30 19:00:00+00:00,13.725,13.79,13.61,13.7,7831.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,90.31463252951326,41.47858544061501,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,854.0,400.8693526411781,False,False,False,False,7777.889927145456,False,False,False,False
2024-12-30 20:00:00+00:00,13.695,13.715,13.505,13.6,37201.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,77.07636742793827,30.054074687535277,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36347.0,-168.8650559269022,False,False,False,False,8234.062176336998,False,False,False,False
2024-12-31 15:00:00+00:00,13.46,13.8,13.415,13.62,4311.0,,,,,,,,,,,,,,,,13.611666666666666,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,69.4425700430726,24.225351533809288,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32036.0,-662.9291635869503,False,False,False,False,8173.239506936424,False,False,False,False
2024-12-31 16:00:00+00:00,13.62,13.75,13.56,13.745,6348.0,,,,,,,,,,,,,,,,13.655340557275542,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,69.50482707544224,24.225351533809288,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25688.0,-1050.9147579499434,False,False,False,False,8144.941220007177,False,False,False,False
2024-12-31 17:00:00+00:00,13.745,13.75,13.6,13.725,5295.0,,,,,,,,,,,,,,,,13.667396891061804,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,68.21802739627897,24.225351533809288,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30983.0,-1514.9780950359907,False,False,False,False,8100.756084813267,False,False,False,False
2024-12-31 18:00:00+00:00,13.725,13.76,13.56,13.56,4260.0,,,,,,,,,,,,,,,,13.658813198773128,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,59.76938074875616,16.968216524825436,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35243.0,-2037.8931633300062,False,False,False,False,8041.20947884717,False,False,False,False
2024-12-31 19:00:00+00:00,13.555,13.645,13.515,13.595,4726.0,,,,,,,,,,,,,,,,13.64482598235766,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,55.59285014619707,13.514298482414986,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30517.0,-2479.4297034334168,False,False,False,False,7989.810882275896,False,False,False,False
2024-12-31 20:00:00+00:00,13.595,13.73,13.59,13.725,20375.0,,,,,,,,,,,,,,,,13.661390672698518,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,57.066613563345804,13.514298482414986,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10142.0,-2598.2292429150693,False,False,False,False,8181.829318209602,False,False,False,False
2025-01-01 15:00:00+00:00,13.725,13.725,13.725,13.725,0.0,,,,,,,,,,,,,,,,13.661390672698518,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,58.04912250811162,13.514298482414986,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10142.0,-2715.186929071425,False,False,False,False,8054.9792512606155,False,False,False,False
2025-01-01 16:00:00+00:00,13.725,13.725,13.725,13.725,0.0,,,,,,,,,,,,,,,,13.661390672698518,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,58.70412847128883,13.514298482414986,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10142.0,-2830.331317767992,False,False,False,False,7930.095852016265,False,False,False,False
2025-01-01 17:00:00+00:00,13.725,13.725,13.725,13.725,0.0,,,,,,,,,,,,,,,,13.661390672698518,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,59.14079911340698,13.514298482414986,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10142.0,-2943.6905221436823,False,False,False,False,7807.148629504384,False,False,False,False
2025-01-01 18:00:00+00:00,13.725,13.725,13.725,13.725,0.0,,,,,,,,,,,,,,,,13.661390672698518,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,59.43191287481907,13.514298482414986,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10142.0,-3055.292219474788,False,False,False,False,7686.10756548106,False,False,False,False
2025-01-01 19:00:00+00:00,13.725,13.725,13.725,13.725,0.0,,,,,,,,,,,,,,,,13.661390672698518,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,59.625988715760464,13.514298482414986,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10142.0,-3165.163657932543,False,False,False,False,7566.943107101509,False,False,False,False
2025-01-01 20:00:00+00:00,13.725,13.725,13.725,13.725,0.0,,,,,,,,,,,,,,,,13.661390672698518,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,59.7553726097214,13.514298482414986,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10142.0,-3273.3316632359147,False,False,False,False,7449.626159704586,False,False,False,False
2025-01-02 15:00:00+00:00,14.43,14.54,14.14,14.19,18828.0,,,,,,,,,,,,,,,,14.06795369980616,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.29,,68.69033106314325,12.802198503471416,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8686.0,-3087.9156684570635,False,False,False,False,7626.035056453352,False,False,False,False
2025-01-02 16:00:00+00:00,14.19,14.335,14.015,14.305,11783.0,,,,,,,,,,,,,,,,14.083058981157707,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.26241356592946,,75.34544291394486,18.857448275357328,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20469.0,-2722.6921697212947,False,False,False,False,7690.484125345548,False,False,False,False
2025-01-02 17:00:00+00:00,14.315,14.325,13.61,13.745,9573.0,,,,,,,,,,,,,,,,14.038515542489264,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.174487897338908,,66.16873688910133,23.698794075135766,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10896.0,-2511.54965546205,False,False,False,False,7719.67041797585,False,False,False,False
