date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_161,Gap_Up_aVWAP_15,Gap_Down_aVWAP_197,Gap_Down_aVWAP_58,Gap_Down_aVWAP_24,aVWAP_OB_bull_171,aVWAP_OB_bull_120,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,14.701016232,15.0117694207,14.680100152,14.8623688492,280765103,,,,,,,,#000000,1.0,16.631111,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,280765103.0,False,False,False,False
2022-01-07 00:00:00+00:00,16.0217172838,16.1588373442,14.805596632,14.805596632,467243670,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,467243670,34610642.222222224,False,False,False,False,294578330.1851852,False,False,False,False
2022-01-14 00:00:00+00:00,16.5641033006,16.5945744251,15.9303039101,16.0826595328,323111368,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,790355038,90591708.57613169,False,False,False,False,296691888.54183817,False,False,False,False
2022-01-21 00:00:00+00:00,16.2167324808,16.7469300478,16.1161777698,16.5823859753,281529147,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.04765044999692,45.31848206601272,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,508825891,121572018.3853071,False,False,False,False,295568722.501702,False,False,False,False
2022-01-28 00:00:00+00:00,15.3635409937,16.4422188024,14.3579938838,15.9607750347,625507138,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.11154248820418,35.183566220392365,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-116681247,103923628.35676584,False,False,False,False,320008605.13120556,False,False,False,False
2022-02-04 00:00:00+00:00,14.674893579,15.5646504156,14.61395133,15.2172795959,529662918,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.84258106046646,25.12753846386309,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-646344165,48348236.25626467,False,False,False,False,335538554.2325977,False,False,False,False
2022-02-11 00:00:00+00:00,14.7053647036,15.0222643988,14.4037005706,14.6505166794,286866634,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.95147515545284,18.5609272956208,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-359477531,18138920.163208034,False,False,False,False,331933226.80796087,False,False,False,False
2022-02-18 00:00:00+00:00,14.546914856,14.9034270131,14.3518996589,14.647469567,286042830,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.632800716732895,13.545473958418775,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-645520361,-31021026.589622192,False,False,False,False,328533938.15551937,False,False,False,False
2022-02-25 00:00:00+00:00,14.5712917556,14.691043275,13.8034194172,14.4859726069,264116947,,,,,,,,"rgba(38, 166, 154, 0.5)",-1.0,13.924074,,14.355251482600002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.26036964371145,10.333178346151506,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-381403414,-56975277.508909434,False,False,False,False,323762309.1810365,False,False,False,False
2022-03-04 00:00:00+00:00,14.546914856,14.6840349164,14.1203191124,14.3762765585,263494093,,,,,,,,#000000,0.0,0.0,,14.402781046307714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.02381789284101,8.066966595321084,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-644897507,-100525072.28602725,False,False,False,False,319297996.8713301,False,False,False,False
