date,Open,High,Low,Close,Volume,aVWAP_peak_889,aVWAP_peak_880,aVWAP_peak_870,aVWAP_peak_865,aVWAP_peak_847,aVWAP_peak_838,aVWAP_peak_822,aVWAP_peak_809,aVWAP_peak_808,aVWAP_peak_807,aVWAP_peak_806,aVWAP_peak_800,aVWAP_peak_795,aVWAP_peak_780,aVWAP_peak_774,aVWAP_peak_763,aVWAP_peak_758,aVWAP_peak_744,aVWAP_peak_728,aVWAP_peak_716,aVWAP_peak_696,aVWAP_peak_684,aVWAP_peak_678,aVWAP_peak_659,aVWAP_peak_642,aVWAP_peak_636,aVWAP_peak_618,aVWAP_peak_613,aVWAP_peak_594,aVWAP_peak_584,aVWAP_peak_577,aVWAP_peak_563,aVWAP_peak_544,aVWAP_peak_540,aVWAP_peak_536,aVWAP_peak_529,aVWAP_peak_515,aVWAP_peak_504,aVWAP_peak_492,aVWAP_peak_488,aVWAP_peak_479,aVWAP_peak_478,aVWAP_peak_450,aVWAP_peak_437,aVWAP_peak_426,aVWAP_peak_420,aVWAP_peak_405,aVWAP_peak_398,aVWAP_peak_371,aVWAP_peak_367,aVWAP_peak_360,aVWAP_peak_347,aVWAP_peak_329,aVWAP_peak_317,aVWAP_peak_305,aVWAP_peak_298,aVWAP_peak_288,aVWAP_peak_281,aVWAP_peak_270,aVWAP_peak_242,aVWAP_peak_233,aVWAP_peak_227,aVWAP_peak_222,aVWAP_peak_215,aVWAP_peak_214,aVWAP_peak_209,aVWAP_peak_203,aVWAP_peak_198,aVWAP_peak_191,aVWAP_peak_180,aVWAP_peak_171,aVWAP_peak_167,aVWAP_peak_161,aVWAP_valley_858,aVWAP_valley_851,aVWAP_valley_825,aVWAP_valley_817,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_787,aVWAP_valley_778,aVWAP_valley_761,aVWAP_valley_753,aVWAP_valley_737,aVWAP_valley_726,aVWAP_valley_719,aVWAP_valley_714,aVWAP_valley_708,aVWAP_valley_701,aVWAP_valley_683,aVWAP_valley_671,aVWAP_valley_666,aVWAP_valley_656,aVWAP_valley_650,aVWAP_valley_635,aVWAP_valley_634,aVWAP_valley_629,aVWAP_valley_624,aVWAP_valley_617,aVWAP_valley_611,aVWAP_valley_600,aVWAP_valley_593,aVWAP_valley_588,aVWAP_valley_564,aVWAP_valley_554,aVWAP_valley_546,aVWAP_valley_522,aVWAP_valley_516,aVWAP_valley_483,aVWAP_valley_468,aVWAP_valley_440,aVWAP_valley_431,aVWAP_valley_421,aVWAP_OB_bull_882,aVWAP_OB_bull_858,aVWAP_OB_bull_840,aVWAP_OB_bull_825,aVWAP_OB_bull_778,aVWAP_OB_bull_753,aVWAP_OB_bull_580,aVWAP_OB_bull_564,aVWAP_OB_bull_483,aVWAP_OB_bull_431,aVWAP_OB_bull_150,aVWAP_OB_bull_132,aVWAP_OB_bear_809,aVWAP_OB_bear_242,aVWAP_OB_bear_233,aVWAP_OB_bear_209,aVWAP_OB_bear_171,aVWAP_OB_bear_161,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,191.27,192.905,191.03,192.315,52236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,52236.0,False,False,False,False
2024-12-30 16:00:00+00:00,192.3,193.045,191.96,192.785,33892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33892.0,525.4573643410853,False,False,False,False,51951.5968992248,False,False,False,False
2024-12-30 17:00:00+00:00,192.765,193.785,192.635,193.69,28349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62241.0,1482.287482723394,False,False,False,False,51585.6651643531,False,False,False,False
2024-12-30 18:00:00+00:00,193.685,193.775,192.97,193.545,22196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.34060849651797,46.70654764686617,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40045.0,2080.1589946191552,False,False,False,False,51130.01144087476,False,False,False,False
2024-12-30 19:00:00+00:00,193.545,193.68,192.92,193.575,21864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,93.99219148035195,44.812535822525675,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61909.0,3007.737924935137,False,False,False,False,50676.27482938833,False,False,False,False
2024-12-30 20:00:00+00:00,193.555,193.685,192.765,192.825,36627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.16251113587586,32.623829061578576,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25282.0,3353.0753214477704,False,False,False,False,50458.45661497921,False,False,False,False
2024-12-31 15:00:00+00:00,192.87,193.215,192.06,192.63,18273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.06038453137228,23.583685493955812,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7009.0,3409.7563242160218,False,False,False,False,49959.45728761519,False,False,False,False
2024-12-31 16:00:00+00:00,192.63,192.66,191.74,191.995,18498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.244282551005824,14.08793081672637,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11489.0,3178.7678540731376,False,False,False,False,49471.68275602425,False,False,False,False
2024-12-31 17:00:00+00:00,191.995,192.12,190.93,191.695,48349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.90354464845657,6.892543047810918,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59838.0,2201.76370129681,False,False,False,False,49454.27682182233,False,False,False,False
2024-12-31 18:00:00+00:00,191.67,191.77,190.64,190.715,65563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.517311196340756,-0.541602909541858,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125401.0,223.42627957127797,False,False,False,False,49704.02446799562,False,False,False,False
