date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_859,aVWAP_peak_846,aVWAP_peak_784,aVWAP_peak_741,aVWAP_peak_728,aVWAP_peak_683,aVWAP_peak_682,aVWAP_peak_660,aVWAP_peak_627,aVWAP_peak_606,aVWAP_peak_567,aVWAP_peak_565,aVWAP_peak_548,aVWAP_peak_533,aVWAP_peak_495,aVWAP_peak_478,aVWAP_peak_468,aVWAP_peak_429,aVWAP_peak_336,aVWAP_peak_319,aVWAP_peak_273,aVWAP_peak_245,aVWAP_peak_221,aVWAP_peak_190,aVWAP_peak_129,aVWAP_peak_105,aVWAP_peak_76,aVWAP_peak_57,aVWAP_valley_833,aVWAP_valley_773,aVWAP_valley_734,aVWAP_valley_710,aVWAP_valley_618,aVWAP_valley_577,aVWAP_valley_576,aVWAP_valley_504,aVWAP_valley_483,aVWAP_valley_443,aVWAP_valley_389,aVWAP_OB_bull_577,aVWAP_OB_bear_846,aVWAP_OB_bear_57,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,20.825,20.855,20.27,20.85,6086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6086.0,False,False,False,False
2025-01-08 16:00:00+00:00,20.85,21.385,20.85,21.35,2034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2034.0,31.53488372093023,False,False,False,False,6023.178294573643,False,False,False,False
2025-01-08 17:00:00+00:00,21.35,21.35,20.975,21.22,4550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.45647969052213,23.597678916827448,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2516.0,-7.9617811429601595,False,False,False,False,6000.338321014362,False,False,False,False
2025-01-08 18:00:00+00:00,21.295,21.87,21.295,21.815,3318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,91.48709388036926,23.597678916827448,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,802.0,4.595765851504338,False,False,False,False,5958.75168037848,False,False,False,False
2025-01-08 19:00:00+00:00,21.91,22.25,21.635,21.83,6831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.89321181071985,23.781236380900026,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7633.0,122.86559893907791,False,False,False,False,5972.274910140054,False,False,False,False
2025-01-08 20:00:00+00:00,21.83,21.845,20.77,20.795,10682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.3943407778188,23.781236380900026,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3049.0,73.68938810281313,False,False,False,False,6045.293903781293,False,False,False,False
2025-01-09 15:00:00+00:00,20.795,20.795,20.795,20.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.39509342255142,31.351609729063938,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3049.0,25.275599139978816,False,False,False,False,5951.568416900963,False,False,False,False
2025-01-09 16:00:00+00:00,20.795,20.795,20.795,20.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.06226185237317,24.402668761382827,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3049.0,-22.38758844358675,False,False,False,False,5859.296038344359,False,False,False,False
2025-01-09 17:00:00+00:00,20.795,20.795,20.795,20.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,51.173707472254335,19.515043528513672,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3049.0,-69.3118118785699,False,False,False,False,5768.45423930026,False,False,False,False
2025-01-09 18:00:00+00:00,20.795,20.795,20.795,20.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.91467121884178,15.848852112431786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3049.0,-115.5085279734758,False,False,False,False,5679.020840241341,False,False,False,False
