date,Open,High,Low,Close,Volume,aVWAP_peak_401,aVWAP_peak_311,aVWAP_valley_410,aVWAP_valley_356,aVWAP_valley_288,aVWAP_valley_258,aVWAP_valley_205,aVWAP_valley_180,aVWAP_valley_72,aVWAP_OB_bear_311,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-27 17:00:00+00:00,138.23,138.67,137.805,138.01,100724.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100724.0,False,False,False,False
2023-11-28 17:00:00+00:00,138.16,138.645,137.66,138.635,97642.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97642.0,1513.8294573643411,False,False,False,False,100676.21705426356,False,False,False,False
2023-11-29 17:00:00+00:00,137.385,137.465,136.295,136.415,382314.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.33867093674941,-43.314651721377075,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-284672.0,-2923.1601466258035,False,False,False,False,105042.6943092362,False,False,False,False
2023-11-30 17:00:00+00:00,133.39,133.97,132.795,133.93,287981.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,52.21643191773739,-43.314651721377075,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-572653.0,-11756.180919546332,False,False,False,False,107878.94711064339,False,False,False,False
2023-12-01 17:00:00+00:00,132.885,133.475,132.805,133.3,312095.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.71877401079685,-43.314651721377075,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-884748.0,-25290.937804514608,False,False,False,False,111045.08746551714,False,False,False,False
2023-12-04 17:00:00+00:00,130.175,130.785,129.595,130.67,269992.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.976974272820737,-43.314651721377075,False,False,False,True,False,,1.0,130.785,129.595,0.0,0,,,False,False,False,False,,,False,False,False,False,-1154740.0,-42801.77597808802,False,False,False,False,113509.380683106,False,False,False,False
2023-12-05 17:00:00+00:00,132.21,132.56,131.805,132.325,176027.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.358460646324584,-43.314651721377075,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-978713.0,-57312.02751331146,False,False,False,False,114478.6460988718,False,False,False,False
2023-12-06 17:00:00+00:00,132.315,132.47,131.31,131.45,236012.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.025423659133082,-43.314651721377075,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1214725.0,-75256.41468364772,False,False,False,False,116362.88414385053,False,False,False,False
2023-12-07 17:00:00+00:00,138.575,140.005,138.155,138.395,238350.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,138.85166666666666,,36.957797439474014,-43.314651721377075,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-976375.0,-89227.2454637462,False,False,False,False,118254.15725789935,False,False,False,False
2023-12-08 17:00:00+00:00,136.28,136.885,135.82,136.54,234782.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,137.64252107234344,,42.28573611233489,-43.314651721377075,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1211157.0,-106621.5052239982,False,False,False,False,120060.79047870712,False,False,False,False
2023-12-11 17:00:00+00:00,133.72,134.785,133.545,134.745,149035.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,136.85582084606438,,43.656192946093434,-43.314651721377075,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1360192.0,-126056.70669339359,False,False,False,False,120510.00302942484,False,False,False,False
2023-12-12 17:00:00+00:00,133.67,134.135,133.35,133.575,466888.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,135.4971749957532,,43.28442845913989,-43.314651721377075,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1827080.0,-152429.16085318592,False,False,False,False,125880.20453284461,False,False,False,False
2023-12-13 17:00:00+00:00,133.38,134.64,132.97,133.75,209884.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,135.22078916844183,,43.30075336609448,-39.23074961976286,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1617196.0,-175138.72425081095,False,False,False,False,127182.58895869198,False,False,False,False
2023-12-14 17:00:00+00:00,132.6,133.24,131.075,133.105,299372.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,134.70617633760472,,42.53025114578655,-36.0711115457497,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1916568.0,-202137.6277507984,False,False,False,False,129852.19223065024,False,False,False,False
2023-12-15 17:00:00+00:00,132.995,133.99,132.705,133.75,251823.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,134.53950749152943,,43.14499851313122,-31.858494619112545,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1664745.0,-224813.71104148368,False,False,False,False,131743.21250614402,False,False,False,False
2023-12-18 17:00:00+00:00,137.88,138.38,137.09,137.115,242280.0,,,,,,,,,,,,,#000000,,134.885582754337,,48.22526511060245,-23.983478438151497,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1422465.0,-243381.9480796002,False,False,False,False,133456.96114945962,False,False,False,False
2023-12-19 17:00:00+00:00,137.87,138.715,137.53,138.125,141076.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,135.0900917965456,,52.69944233439708,-17.279729461352687,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1281389.0,-259475.08066751336,False,False,False,False,133575.08578280132,False,False,False,False
2023-12-20 17:00:00+00:00,141.85,142.32,139.405,139.71,273666.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,135.6782396853912,,57.23633390715294,-10.970434252119752,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1007723.0,-271075.8236029007,False,False,False,False,135747.0379412075,False,False,False,False
2023-12-21 17:00:00+00:00,141.24,142.03,140.935,141.8,197667.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,136.1101461284774,,61.976678616351535,-4.841514960124776,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-810056.0,-279432.1054075069,False,False,False,False,136707.0373529717,False,False,False,False
