date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_828,aVWAP_peak_755,aVWAP_valley_834,aVWAP_valley_786,aVWAP_valley_705,aVWAP_valley_676,aVWAP_valley_641,aVWAP_valley_618,aVWAP_valley_582,aVWAP_valley_547,aVWAP_valley_521,aVWAP_valley_480,aVWAP_valley_442,aVWAP_valley_425,aVWAP_valley_389,aVWAP_OB_bull_582,aVWAP_OB_bull_521,aVWAP_OB_bull_442,aVWAP_OB_bear_755,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,28.795,28.795,28.64,28.74,2399.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2399.0,False,False,False,False
2025-01-08 16:00:00+00:00,28.74,28.84,28.72,28.755,974.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,974.0,15.10077519379845,False,False,False,False,2376.906976744186,False,False,False,False
2025-01-08 17:00:00+00:00,28.755,28.755,28.6,28.72,939.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.86206896551747,-34.48275862068887,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35.0,15.409290307072892,False,False,False,False,2354.6138453217955,False,False,False,False
2025-01-08 18:00:00+00:00,28.79,28.79,28.66,28.67,369.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,54.8243806383665,-34.48275862068887,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-334.0,9.992092007738428,False,False,False,False,2323.829134541613,False,False,False,False
2025-01-08 19:00:00+00:00,28.67,28.75,28.6,28.62,1054.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.197223869574074,-34.48275862068887,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1388.0,-11.682203992381547,False,False,False,False,2304.1418611378667,False,False,False,False
2025-01-08 20:00:00+00:00,28.62,28.74,28.6,28.62,2115.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.77911935704579,-34.48275862068887,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1388.0,-33.020464395600435,False,False,False,False,2301.2094291822405,False,False,False,False
2025-01-09 15:00:00+00:00,28.62,28.62,28.62,28.62,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.8337163486936,-34.48275862068887,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1388.0,-54.02789905613376,False,False,False,False,2265.5317636135237,False,False,False,False
2025-01-09 16:00:00+00:00,28.62,28.62,28.62,28.62,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.203447676458804,-34.48275862068887,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1388.0,-74.70963705526347,False,False,False,False,2230.4072401466474,False,False,False,False
2025-01-09 17:00:00+00:00,28.62,28.62,28.62,28.62,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.116601894968941,10.771770037386759,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1388.0,-95.07072795363148,False,False,False,False,2195.8272829350713,False,False,False,False
2025-01-09 18:00:00+00:00,28.62,28.62,28.62,28.62,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.058704707309031,4.508850559536697,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1388.0,-115.1161430241178,False,False,False,False,2161.7834490911164,False,False,False,False
