date,Open,High,Low,Close,Volume,aVWAP_peak_873,aVWAP_peak_871,aVWAP_peak_852,aVWAP_peak_786,aVWAP_peak_762,aVWAP_peak_746,aVWAP_peak_745,aVWAP_peak_701,aVWAP_peak_673,aVWAP_peak_672,aVWAP_peak_638,aVWAP_peak_593,aVWAP_peak_592,aVWAP_peak_545,aVWAP_peak_509,aVWAP_peak_431,aVWAP_peak_415,aVWAP_peak_414,aVWAP_peak_404,aVWAP_peak_403,aVWAP_peak_371,aVWAP_peak_354,aVWAP_peak_316,aVWAP_peak_268,aVWAP_valley_856,aVWAP_valley_828,aVWAP_valley_781,aVWAP_valley_717,aVWAP_valley_716,aVWAP_valley_702,aVWAP_valley_653,aVWAP_valley_626,aVWAP_valley_625,aVWAP_valley_603,aVWAP_valley_600,aVWAP_valley_560,aVWAP_valley_533,aVWAP_valley_526,aVWAP_valley_503,aVWAP_OB_bull_717,aVWAP_OB_bull_626,aVWAP_OB_bull_560,aVWAP_OB_bear_786,aVWAP_OB_bear_268,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,1.305,1.32,1.24,1.255,4359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4359.0,False,False,False,False
2025-01-21 16:00:00+00:00,1.255,1.275,1.245,1.265,1469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1469.0,22.775193798449614,False,False,False,False,4314.193798449612,False,False,False,False
2025-01-21 17:00:00+00:00,1.265,1.315,1.26,1.315,602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2071.0,54.53061715041163,False,False,False,False,4256.640406225586,False,False,False,False
2025-01-21 18:00:00+00:00,1.315,1.325,1.285,1.32,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2841.0,97.73169285350602,False,False,False,False,4202.583965818988,False,False,False,False
2025-01-21 19:00:00+00:00,1.32,1.33,1.28,1.295,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.03132617134602,40.12819355421142,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2741.0,138.71259684027336,False,False,False,False,4138.9780128605535,False,False,False,False
2025-01-21 20:00:00+00:00,1.29,1.33,1.29,1.325,2782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.09273275961309,37.24157991337101,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5523.0,222.18992092026912,False,False,False,False,4117.939594056514,False,False,False,False
2025-01-22 15:00:00+00:00,1.305,1.355,1.305,1.35,876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.16689794839485,36.99564175049551,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6399.0,317.95441827034244,False,False,False,False,4067.6769646912962,False,False,False,False
2025-01-22 16:00:00+00:00,1.35,1.365,1.345,1.355,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.83231042040512,36.99564175049551,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9899.0,466.49776062274026,False,False,False,False,4058.875771440268,False,False,False,False
2025-01-22 17:00:00+00:00,1.355,1.36,1.345,1.36,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.89647947500808,36.99564175049551,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10581.0,623.3117488301395,False,False,False,False,4006.521108317163,False,False,False,False
2025-01-22 18:00:00+00:00,1.355,1.385,1.35,1.375,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.72356823625353,36.99564175049551,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12582.0,808.7177682281218,False,False,False,False,3975.427757800618,False,False,False,False
