date,Close,High,Low,Open,Volume,aVWAP_peak_928,aVWAP_peak_893,aVWAP_peak_864,aVWAP_peak_842,aVWAP_peak_809,aVWAP_peak_779,aVWAP_peak_759,aVWAP_peak_715,aVWAP_peak_693,aVWAP_peak_664,aVWAP_peak_636,aVWAP_peak_634,aVWAP_peak_603,aVWAP_peak_582,aVWAP_peak_566,aVWAP_peak_540,aVWAP_peak_520,aVWAP_peak_494,aVWAP_peak_462,aVWAP_peak_452,aVWAP_peak_437,aVWAP_peak_426,aVWAP_peak_401,aVWAP_peak_356,aVWAP_peak_321,aVWAP_peak_268,aVWAP_peak_261,aVWAP_peak_247,aVWAP_peak_212,aVWAP_peak_192,aVWAP_peak_164,aVWAP_peak_143,aVWAP_peak_142,aVWAP_peak_109,aVWAP_peak_108,aVWAP_valley_940,aVWAP_valley_910,aVWAP_valley_875,aVWAP_valley_837,aVWAP_valley_819,aVWAP_OB_bull_910,aVWAP_OB_bear_759,aVWAP_OB_bear_664,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,3.0241444639,3.0336245406,2.9103835437,2.9483038504,429848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,429848.0,False,False,False,False
2022-01-04 00:00:00+00:00,2.9767440805,2.9957042339,2.9483038504,2.9778816897,516423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-516423,-20251.882352941175,False,False,False,False,433243.09803921566,False,False,False,False
2022-01-05 00:00:00+00:00,3.0146643872,3.1663456143,2.9388237737,2.9388237737,1319341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.602836875055328,-81.20567375011065,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,802918,12029.289504036911,False,False,False,False,467992.0353710111,False,False,False,False
2022-01-06 00:00:00+00:00,3.1284253075,3.1854005684,2.9814841188,2.9814841188,849155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.76755457675107,-60.50444611730161,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1652073,76344.72913132959,False,False,False,False,482939.60261136363,False,False,False,False
2022-01-07 00:00:00+00:00,3.1251072807,3.3180268413,3.0620647707,3.3180268413,309687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.37369543284826,-47.04090730554905,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1342386,125993.40642029705,False,False,False,False,476145.38290111406,False,False,False,False
2022-01-10 00:00:00+00:00,3.1142051925,3.2895866112,3.0146643872,3.2895866112,1422784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.77414717590603,-39.03911677358549,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80398,117899.62577636383,False,False,False,False,513268.4659245998,False,False,False,False
2022-01-11 00:00:00+00:00,3.3559471481,3.3654272247,3.1284253075,3.1284253075,784848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.29972250157228,-27.672707900832094,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,704450,140901.60123611428,False,False,False,False,523918.6437314782,False,False,False,False
2022-01-12 00:00:00+00:00,3.4033475315,3.4602279916,3.327506918,3.3369869947,586687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.73051670841441,-19.000222403460604,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1291137,186008.87177587452,False,False,False,False,526380.1478988712,False,False,False,False
2022-01-13 00:00:00+00:00,3.2706264579,3.4261224677,3.2516663045,3.4033475315,321396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.70736151293868,-19.000222403460604,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,969741,216743.4650395657,False,False,False,False,518341.5538636214,False,False,False,False
2022-01-14 00:00:00+00:00,3.4080875699,3.4223076849,3.1189452308,3.1189452308,548352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.26274612351823,-17.183626925543663,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1518093,267776.78013605333,False,False,False,False,519518.43410426367,False,False,False,False
2022-01-18 00:00:00+00:00,3.4886682217,3.5929490653,3.4128276082,3.5265885285,1119595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.7418400941668,-13.015746039192194,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2637688,360714.4750326787,False,False,False,False,543050.848453116,False,False,False,False
2022-01-19 00:00:00+00:00,3.4886682217,3.602429142,3.3843873781,3.3843873781,1119595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.72790274126585,-9.195820306408862,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2637688,450007.5544431619,False,False,False,False,565660.4230235821,False,False,False,False
2022-01-20 00:00:00+00:00,3.3748125007,3.5089555858,3.3654272247,3.4602279916,505469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.68130983283703,-9.195820306408862,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2132219,515976.6307395085,False,False,False,False,563299.9750618731,False,False,False,False
