date,Open,High,Low,Close,Volume,aVWAP_peak_376,aVWAP_peak_322,aVWAP_peak_286,aVWAP_peak_265,aVWAP_peak_229,aVWAP_peak_195,aVWAP_peak_165,aVWAP_valley_421,aVWAP_valley_347,aVWAP_valley_327,aVWAP_OB_bull_384,aVWAP_OB_bull_327,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-08 17:00:00+00:00,32.87,33.1,32.78,33.06,106374.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,106374.0,False,False,False,False
2024-01-09 17:00:00+00:00,32.795,32.865,32.635,32.69,103785.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-103785.0,-1609.0697674418604,False,False,False,False,106333.86046511628,False,False,False,False
2024-01-10 17:00:00+00:00,32.505,32.535,32.21,32.435,64043.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-167828.0,-4186.107445466017,False,False,False,False,105678.18820984315,False,False,False,False
2024-01-11 17:00:00+00:00,32.655,32.735,32.445,32.67,88828.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.388866148178455,-40.65002046663939,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79000.0,-5346.012756389025,False,False,False,False,105416.94498178357,False,False,False,False
2024-01-12 17:00:00+00:00,32.87,32.885,32.655,32.8,27403.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.042166315103355,-31.68538228529769,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51597.0,-6063.0823260574125,False,False,False,False,104207.4264549342,False,False,False,False
2024-01-15 17:00:00+00:00,32.8,32.8,32.8,32.8,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.144366426386622,-26.26504391189995,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51597.0,-6769.034538056521,False,False,False,False,102591.80744012902,False,False,False,False
2024-01-16 17:00:00+00:00,32.305,32.315,31.945,31.97,74843.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.86670109376189,-26.26504391189995,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-126440.0,-8624.398343668048,False,False,False,False,102161.59337128981,False,False,False,False
2024-01-17 17:00:00+00:00,31.215,31.545,31.12,31.515,33209.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.098952831390122,-22.32678780645319,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-159649.0,-10965.86503601428,False,False,False,False,101092.56091592097,False,False,False,False
2024-01-18 17:00:00+00:00,31.32,31.435,31.215,31.425,55082.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.340486733735585,-24.472654538017427,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214731.0,-14125.014415300879,False,False,False,False,100379.21888621677,False,False,False,False
2024-01-19 17:00:00+00:00,31.29,31.53,31.235,31.495,53874.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.825361052818938,-24.831678405674495,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-160857.0,-16399.928920490012,False,False,False,False,99658.20774069402,False,False,False,False
2024-01-22 17:00:00+00:00,31.51,31.84,31.5,31.7,67075.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.101565790104647,-24.831678405674495,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93782.0,-17599.650952730477,False,False,False,False,99153.0417292104,False,False,False,False
2024-01-23 17:00:00+00:00,31.525,31.585,31.35,31.525,32558.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.25904188587973,-24.831678405674495,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-126340.0,-19285.54783718427,False,False,False,False,98120.56046209084,False,False,False,False
2024-01-24 17:00:00+00:00,31.695,31.855,31.595,31.835,46250.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.597482084040017,-29.95776060439443,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80090.0,-20228.252521879083,False,False,False,False,97316.36572624448,False,False,False,False
2024-01-25 17:00:00+00:00,32.15,32.35,32.035,32.305,30005.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.02314484805514,-22.185197717354505,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50085.0,-20691.147831617393,False,False,False,False,96272.7786607213,False,False,False,False
2024-01-26 17:00:00+00:00,32.415,32.75,32.27,32.735,132912.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.715780155656255,-14.451476159161238,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82827.0,-19086.21530709619,False,False,False,False,96840.82860396594,False,False,False,False
