date,Open,High,Low,Close,Volume,aVWAP_peak_885,aVWAP_peak_870,aVWAP_peak_858,aVWAP_peak_832,aVWAP_peak_827,aVWAP_peak_817,aVWAP_peak_809,aVWAP_peak_808,aVWAP_peak_807,aVWAP_peak_806,aVWAP_peak_798,aVWAP_peak_788,aVWAP_peak_777,aVWAP_peak_768,aVWAP_peak_758,aVWAP_peak_745,aVWAP_peak_744,aVWAP_peak_723,aVWAP_peak_713,aVWAP_peak_699,aVWAP_peak_675,aVWAP_peak_659,aVWAP_peak_648,aVWAP_peak_638,aVWAP_peak_629,aVWAP_peak_607,aVWAP_peak_599,aVWAP_peak_587,aVWAP_peak_586,aVWAP_peak_561,aVWAP_peak_552,aVWAP_peak_537,aVWAP_peak_527,aVWAP_peak_518,aVWAP_peak_503,aVWAP_peak_492,aVWAP_peak_488,aVWAP_peak_479,aVWAP_peak_478,aVWAP_peak_472,aVWAP_peak_468,aVWAP_peak_456,aVWAP_peak_447,aVWAP_peak_436,aVWAP_peak_426,aVWAP_peak_420,aVWAP_peak_407,aVWAP_peak_398,aVWAP_peak_377,aVWAP_peak_372,aVWAP_peak_366,aVWAP_peak_360,aVWAP_peak_348,aVWAP_peak_342,aVWAP_peak_338,aVWAP_peak_325,aVWAP_peak_318,aVWAP_peak_312,aVWAP_peak_298,aVWAP_peak_293,aVWAP_peak_282,aVWAP_peak_264,aVWAP_peak_246,aVWAP_peak_226,aVWAP_peak_217,aVWAP_peak_204,aVWAP_peak_196,aVWAP_peak_178,aVWAP_peak_168,aVWAP_peak_163,aVWAP_peak_157,aVWAP_peak_143,aVWAP_peak_135,aVWAP_peak_123,aVWAP_valley_891,aVWAP_valley_875,aVWAP_valley_867,aVWAP_valley_852,aVWAP_valley_841,aVWAP_valley_828,aVWAP_valley_814,aVWAP_valley_806,aVWAP_valley_800,aVWAP_valley_765,aVWAP_valley_752,aVWAP_valley_737,aVWAP_valley_731,aVWAP_valley_719,aVWAP_valley_709,aVWAP_valley_692,aVWAP_valley_683,aVWAP_valley_678,aVWAP_valley_672,aVWAP_valley_662,aVWAP_valley_656,aVWAP_valley_647,aVWAP_valley_641,aVWAP_valley_635,aVWAP_valley_634,aVWAP_valley_626,aVWAP_valley_600,aVWAP_valley_595,aVWAP_valley_588,aVWAP_valley_576,aVWAP_valley_564,aVWAP_valley_550,aVWAP_valley_539,aVWAP_valley_533,aVWAP_valley_522,aVWAP_valley_508,aVWAP_valley_497,aVWAP_valley_482,aVWAP_valley_466,aVWAP_valley_446,aVWAP_valley_431,aVWAP_OB_bull_891,aVWAP_OB_bull_683,aVWAP_OB_bull_662,aVWAP_OB_bull_564,aVWAP_OB_bull_550,aVWAP_OB_bull_533,aVWAP_OB_bull_497,aVWAP_OB_bull_482,aVWAP_OB_bull_431,aVWAP_OB_bull_188,aVWAP_OB_bull_117,aVWAP_OB_bull_62,aVWAP_OB_bear_885,aVWAP_OB_bear_858,aVWAP_OB_bear_832,aVWAP_OB_bear_801,aVWAP_OB_bear_226,aVWAP_OB_bear_217,aVWAP_OB_bear_204,aVWAP_OB_bear_143,aVWAP_OB_bear_135,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,135.165,135.99,134.875,135.99,4773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4773.0,False,False,False,False
2024-12-30 16:00:00+00:00,136.05,136.84,136.04,136.5,16920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16920.0,262.3255813953488,False,False,False,False,4961.325581395349,False,False,False,False
2024-12-30 17:00:00+00:00,136.5,136.7,135.87,135.97,4648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.03389830508459,-12.881355932203931,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12272.0,448.5220840093744,False,False,False,False,4956.467820443483,False,False,False,False
2024-12-30 18:00:00+00:00,135.975,136.175,135.88,135.965,2547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.9690913916489,-12.881355932203931,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9725.0,592.3434470479888,False,False,False,False,4919.111730204048,False,False,False,False
2024-12-30 19:00:00+00:00,135.94,135.985,134.995,134.995,5412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,53.463263712919016,-12.881355932203931,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4313.0,650.028044768175,False,False,False,False,4926.753408805536,False,False,False,False
2024-12-30 20:00:00+00:00,134.995,135.325,134.805,135.02,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.87846038052966,-12.881355932203931,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9850.0,792.6632688802963,False,False,False,False,4936.214596265915,False,False,False,False
2024-12-31 15:00:00+00:00,136.17,136.235,134.17,134.73,2880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.5846203803348,25.862682927792434,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6970.0,888.4359313782762,False,False,False,False,4904.335300199777,False,False,False,False
2024-12-31 16:00:00+00:00,134.96,135.22,134.8,134.86,1790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.225324030407585,20.20747728667517,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8760.0,1010.4756843801633,False,False,False,False,4856.051031979625,False,False,False,False
2024-12-31 17:00:00+00:00,134.71,135.135,134.56,135.135,1840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.98443994891132,19.11383672041694,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10600.0,1159.1504799711686,False,False,False,False,4809.290550863661,False,False,False,False
2024-12-31 18:00:00+00:00,135.135,135.15,134.78,134.88,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.427051140385956,15.341246771636236,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8621.0,1274.83806942898,False,False,False,False,4765.4100772068605,False,False,False,False
