date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_peak_839,aVWAP_peak_817,aVWAP_peak_780,aVWAP_peak_732,aVWAP_valley_846,aVWAP_valley_823,aVWAP_valley_802,aVWAP_valley_801,aVWAP_valley_768,aVWAP_valley_720,aVWAP_valley_695,aVWAP_valley_672,aVWAP_valley_654,aVWAP_valley_624,aVWAP_valley_597,aVWAP_valley_596,aVWAP_valley_574,aVWAP_valley_529,aVWAP_valley_514,aVWAP_valley_492,aVWAP_valley_426,aVWAP_valley_400,aVWAP_valley_360,aVWAP_valley_328,aVWAP_valley_311,aVWAP_valley_275,aVWAP_OB_bull_695,aVWAP_OB_bull_275,aVWAP_OB_bear_732,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 15:00:00+00:00,2.46,2.535,2.46,2.5,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,745.0,False,False,False,False
2025-02-04 16:00:00+00:00,2.5,2.51,2.455,2.46,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-371.0,-5.751937984496124,False,False,False,False,739.2015503875969,False,False,False,False
2025-02-04 17:00:00+00:00,2.46,2.47,2.445,2.465,710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.109589041095811,-56.16438356164372,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,339.0,-0.40694669791478866,False,False,False,False,738.7488131722853,False,False,False,False
2025-02-04 18:00:00+00:00,2.455,2.49,2.45,2.485,3128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.27717096131788,-43.90260092933428,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3467.0,53.35130053771179,False,False,False,False,775.7914672316297,False,False,False,False
2025-02-04 19:00:00+00:00,2.49,2.49,2.475,2.475,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.62542881025871,-38.32168953392552,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2733.0,94.8962416146465,False,False,False,False,775.1435375071082,False,False,False,False
2025-02-04 20:00:00+00:00,2.475,2.51,2.445,2.45,2235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.985729084236848,-38.01063628383836,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,498.0,101.14591228728764,False,False,False,False,797.7769710341298,False,False,False,False
2025-02-05 15:00:00+00:00,2.585,2.615,2.54,2.6,761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.37798770538839,-21.909267005369188,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1259.0,119.0971384533762,False,False,False,False,797.2067854367015,False,False,False,False
2025-02-05 16:00:00+00:00,2.605,2.61,2.555,2.555,971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,48.21467446111806,-16.0509279160989,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,288.0,121.71578746960292,False,False,False,False,799.9012538795432,False,False,False,False
2025-02-05 17:00:00+00:00,2.56,2.58,2.53,2.565,514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.34107195179027,-11.492688585939234,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,802.0,132.26282952433775,False,False,False,False,795.4686763000154,False,False,False,False
2025-02-05 18:00:00+00:00,2.555,2.605,2.545,2.585,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.86896001507063,-7.187860130205763,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1102.0,147.29751433791392,False,False,False,False,787.7869913961391,False,False,False,False
