date,Open,High,Low,Close,Volume,aVWAP_peak_408,aVWAP_peak_367,aVWAP_peak_345,aVWAP_peak_325,aVWAP_peak_324,aVWAP_peak_265,aVWAP_peak_204,aVWAP_valley_382,aVWAP_valley_300,aVWAP_OB_bear_408,aVWAP_OB_bear_265,aVWAP_OB_bear_204,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-13 17:00:00+00:00,36.615,36.72,35.86,36.075,16253.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,16253.0,False,False,False,False
2024-02-14 17:00:00+00:00,38.35,39.22,38.1,38.81,12509.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12509.0,193.93798449612402,False,False,False,False,16194.953488372093,False,False,False,False
2024-02-15 17:00:00+00:00,38.81,39.705,38.81,39.49,20009.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32518.0,695.0862327985096,False,False,False,False,16254.085992428341,False,False,False,False
2024-02-16 17:00:00+00:00,39.57,39.57,38.89,38.91,9419.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.2209757177651,44.798878145988596,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23099.0,1042.4337330651992,False,False,False,False,16148.115666964335,False,False,False,False
2024-02-19 17:00:00+00:00,38.91,38.91,38.91,38.91,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.36829286294184,41.67820503358175,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23099.0,1384.3960007696146,False,False,False,False,15897.757284530779,False,False,False,False
2024-02-20 17:00:00+00:00,38.675,38.775,38.5,38.705,12077.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.81668111883137,37.99784421220323,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11022.0,1533.8162178119462,False,False,False,False,15838.520737483788,False,False,False,False
2024-02-21 17:00:00+00:00,38.49,38.91,38.44,38.885,7431.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.29749531518189,36.20093105573228,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18453.0,1796.1291446675748,False,False,False,False,15708.17157876311,False,False,False,False
2024-02-22 17:00:00+00:00,38.975,39.34,38.765,39.275,5397.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.62725136333721,35.94382856364432,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23850.0,2138.0496230448216,False,False,False,False,15548.308453510967,False,False,False,False
2024-02-23 17:00:00+00:00,39.26,39.39,39.12,39.22,2961.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.5947083068341,35.146287259023524,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20889.0,2428.7620319898633,False,False,False,False,15353.156384464284,False,False,False,False
2024-02-26 17:00:00+00:00,39.43,39.86,39.3,39.82,6592.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.33702123942565,35.146287259023524,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27481.0,2817.1688221915706,False,False,False,False,15217.324502534606,False,False,False,False
