date,Open,High,Low,Close,Volume,aVWAP_peak_398,aVWAP_peak_373,aVWAP_peak_339,aVWAP_peak_286,aVWAP_peak_221,aVWAP_peak_187,aVWAP_peak_155,aVWAP_peak_89,aVWAP_valley_386,aVWAP_valley_348,aVWAP_OB_bull_348,aVWAP_OB_bear_221,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-07 17:00:00+00:00,61.76,61.87,60.89,61.12,107700.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,107700.0,False,False,False,False
2023-12-08 17:00:00+00:00,61.48,62.505,61.295,62.385,38144.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38144.0,591.3798449612403,False,False,False,False,106621.61240310076,False,False,False,False
2023-12-11 17:00:00+00:00,62.15,62.61,61.965,62.465,39210.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,77354.0,1781.4979868998257,False,False,False,False,105576.47112553331,False,False,False,False
2023-12-12 17:00:00+00:00,60.81,61.5,60.5,61.42,76109.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.53514428267152,35.18162985440438,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1245.0,1773.1801886533167,False,False,False,False,105119.61110808318,False,False,False,False
2023-12-13 17:00:00+00:00,62.45,63.53,62.05,63.48,49424.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.16590374427864,34.037204712890485,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50669.0,2531.2549144106297,False,False,False,False,104256.11326144621,False,False,False,False
2023-12-14 17:00:00+00:00,64.78,64.99,64.23,64.69,33359.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.60384933559232,34.037204712890485,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84028.0,3794.770342094186,False,False,False,False,103156.93321088115,False,False,False,False
2023-12-15 17:00:00+00:00,63.06,63.41,62.34,62.415,69213.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.21969829181515,27.055081325083364,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14815.0,3965.626615860168,False,False,False,False,102630.67068047989,False,False,False,False
2023-12-18 17:00:00+00:00,63.685,63.87,63.255,63.33,66841.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.09505754869414,23.950294256714557,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81656.0,5170.128528792568,False,False,False,False,102075.79206527864,False,False,False,False
2023-12-19 17:00:00+00:00,63.835,64.45,63.805,64.315,39445.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.2544261471049,23.612222878804815,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,121101.0,6967.50638105935,False,False,False,False,101104.77203325882,False,False,False,False
2023-12-20 17:00:00+00:00,65.22,65.38,63.74,63.82,36731.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.06294150831245,21.707213249778505,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84370.0,8167.54504181812,False,False,False,False,100106.72905599899,False,False,False,False
2023-12-21 17:00:00+00:00,64.06,64.95,63.785,64.89,31047.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.61506491398373,21.707213249778505,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,115417.0,9830.327289231793,False,False,False,False,99036.03558226257,False,False,False,False
2023-12-22 17:00:00+00:00,65.36,65.76,65.06,65.22,41741.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.5444287244399,21.707213249778505,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157158.0,12114.477253739826,False,False,False,False,98147.74045695618,False,False,False,False
2023-12-25 17:00:00+00:00,65.22,65.22,65.22,65.22,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.16400459807734,21.707213249778505,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157158.0,14363.21404050355,False,False,False,False,96626.07006227468,False,False,False,False
2023-12-26 17:00:00+00:00,67.755,68.045,67.5,67.55,35180.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.69833333333334,,70.8563143317231,21.707213249778505,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192338.0,17122.513047627526,False,False,False,False,95673.41781324716,False,False,False,False
2023-12-27 17:00:00+00:00,66.6,66.86,66.31,66.525,26156.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.215036954915,,69.83570840724289,21.707213249778505,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,166182.0,19433.512845338726,False,False,False,False,94595.62838978595,False,False,False,False
2023-12-28 17:00:00+00:00,66.13,66.29,65.31,65.35,52903.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.49028314907052,,65.83577189598745,21.707213249778505,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,113279.0,20888.48163843425,False,False,False,False,93949.23105040943,False,False,False,False
2023-12-29 17:00:00+00:00,65.455,65.77,65.41,65.535,19320.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.35740052461209,,63.525562849675765,19.440248735964744,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132599.0,22620.427659543795,False,False,False,False,92792.18870854261,False,False,False,False
2024-01-01 17:00:00+00:00,65.535,65.535,65.535,65.535,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.35740052461209,,61.985423485467976,17.833129454591557,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132599.0,24325.52180435707,False,False,False,False,91353.55012391404,False,False,False,False
2024-01-02 17:00:00+00:00,65.755,66.12,65.51,65.69,36079.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.23317977104186,,61.3173725155625,16.955108195925817,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,168678.0,26563.54472211898,False,False,False,False,90496.58035455103,False,False,False,False
2024-01-03 17:00:00+00:00,66.495,67.62,66.31,67.53,35290.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.39163649346763,,64.3283273531828,16.955108195925817,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,203968.0,29314.00139309388,False,False,False,False,89640.66438006186,False,False,False,False
2024-01-04 17:00:00+00:00,66.685,66.93,66.38,66.65,75130.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.46184082106802,,63.46647323868512,16.955108195925817,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128838.0,30857.00912343351,False,False,False,False,89415.69283928571,False,False,False,False
