date,Open,High,Low,Close,Volume,aVWAP_peak_851,aVWAP_peak_762,aVWAP_peak_726,aVWAP_peak_695,aVWAP_peak_676,aVWAP_peak_675,aVWAP_valley_859,aVWAP_valley_804,aVWAP_valley_772,aVWAP_valley_756,aVWAP_valley_749,aVWAP_valley_719,aVWAP_valley_718,aVWAP_valley_717,aVWAP_valley_716,aVWAP_valley_690,aVWAP_valley_624,aVWAP_valley_589,aVWAP_valley_588,aVWAP_valley_558,aVWAP_valley_497,aVWAP_valley_460,aVWAP_valley_367,aVWAP_valley_300,aVWAP_OB_bull_624,aVWAP_OB_bull_460,aVWAP_OB_bull_300,aVWAP_OB_bear_726,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,1.25,1.32,1.165,1.31,11049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11049.0,False,False,False,False
2025-01-27 16:00:00+00:00,1.31,1.35,1.235,1.325,21866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21866.0,339.0077519379845,False,False,False,False,11216.70542635659,False,False,False,False
2025-01-27 17:00:00+00:00,1.33,1.505,1.23,1.325,19606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21866.0,672.7595697373956,False,False,False,False,11346.772008893695,False,False,False,False
2025-01-27 18:00:00+00:00,1.32,1.34,1.26,1.29,5894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.09881422924899,27.588932806324095,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15972.0,909.9570957879786,False,False,False,False,11262.232907980615,False,False,False,False
2025-01-27 19:00:00+00:00,1.29,1.37,1.29,1.33,13544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.6975965829402,25.12190807089125,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29516.0,1353.4616369385526,False,False,False,False,11297.609141965411,False,False,False,False
2025-01-27 20:00:00+00:00,1.325,1.45,1.325,1.44,28293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.41610248124121,19.459029400017513,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57809.0,2228.741301482141,False,False,False,False,11561.103573872924,False,False,False,False
2025-01-28 15:00:00+00:00,1.455,1.525,1.425,1.51,10637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.08327623194695,22.91680127920712,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68446.0,3255.3654673506344,False,False,False,False,11546.776386681095,False,False,False,False
2025-01-28 16:00:00+00:00,1.5,1.515,1.385,1.395,11349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.53250074609758,30.941411447083084,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57097.0,4090.1194911126395,False,False,False,False,11543.710086112396,False,False,False,False
2025-01-28 17:00:00+00:00,1.395,1.395,1.325,1.36,3557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.40976588473585,24.989752522695326,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53540.0,4856.784305203916,False,False,False,False,11419.885123537011,False,False,False,False
2025-01-28 18:00:00+00:00,1.36,1.375,1.26,1.275,7663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.74454675567389,17.55734444068453,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45877.0,5492.756641557344,False,False,False,False,11361.63884255194,False,False,False,False
