date,Open,High,Low,Close,Volume,aVWAP_peak_878,aVWAP_peak_861,aVWAP_valley_822,aVWAP_OB_bull_822,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-17 14:00:00+00:00,82.27,82.39,82.235,82.37,3638.0,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3638.0,False,False,False,False
2025-03-17 15:00:00+00:00,82.375,82.42,82.34,82.345,5955.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5955.0,-92.32558139534883,False,False,False,False,3673.922480620155,False,False,False,False
2025-03-17 16:00:00+00:00,82.35,82.435,82.345,82.395,5926.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.076923076921055,-84.61538461538157,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29.0,-91.34378943573101,False,False,False,False,3708.838411153176,False,False,False,False
2025-03-17 17:00:00+00:00,82.39,82.41,82.375,82.39,4663.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.79407122761094,-69.96225897206858,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4692.0,-162.67179270029334,False,False,False,False,3723.6316140810336,False,False,False,False
2025-03-17 18:00:00+00:00,82.395,82.405,82.37,82.375,7267.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.74139336883252,-62.64039024170319,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11959.0,-345.5606021157927,False,False,False,False,3778.567558048769,False,False,False,False
2025-03-17 19:00:00+00:00,82.375,82.38,82.32,82.35,18727.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.41311731300712,-60.40651274163765,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30686.0,-815.9550113853153,False,False,False,False,4010.3262005596407,False,False,False,False
2025-03-18 14:00:00+00:00,82.485,82.5,82.39,82.49,5799.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.57221846630917,-45.15075822570982,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24887.0,-1189.1495073328297,False,False,False,False,4038.05757729515,False,False,False,False
2025-03-18 15:00:00+00:00,82.49,82.51,82.38,82.42,6037.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.98215196416583,-39.991040857877564,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30924.0,-1650.1549413276693,False,False,False,False,4069.048932685923,False,False,False,False
2025-03-18 16:00:00+00:00,82.4,82.42,82.36,82.41,3615.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.159137855024674,-35.67296416643849,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34539.0,-2160.0595158807287,False,False,False,False,4062.0094143497067,False,False,False,False
2025-03-18 17:00:00+00:00,82.395,82.425,82.37,82.4,3401.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.489099350565226,-32.16642432811401,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37940.0,-2714.7872753244383,False,False,False,False,4051.761206375292,False,False,False,False
2025-03-18 18:00:00+00:00,82.4,82.43,82.34,82.35,4838.0,,,,,,,#000000,,,,49.63353921970088,-32.16642432811401,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42778.0,-3335.92235632716,False,False,False,False,4063.95095511366,False,False,False,False
2025-03-18 19:00:00+00:00,82.355,82.375,82.33,82.355,14547.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.481042292224814,-31.021630014546943,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28231.0,-3721.892552353095,False,False,False,False,4226.47884728244,False,False,False,False
2025-03-19 14:00:00+00:00,82.39,82.455,82.37,82.44,3407.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.58062927478141,-23.99082200695752,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24824.0,-4049.05700890576,False,False,False,False,4213.773748874961,False,False,False,False
2025-03-19 15:00:00+00:00,82.44,82.455,82.42,82.445,2092.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.56800920436757,-18.403340563039404,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-22732.0,-4338.7150397754385,False,False,False,False,4180.87803183814,False,False,False,False
2025-03-19 16:00:00+00:00,82.445,82.46,82.43,82.43,1489.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.34529927137616,-15.120860542862943,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-24221.0,-4646.967519778919,False,False,False,False,4139.143488708865,False,False,False,False
2025-03-19 17:00:00+00:00,82.43,82.435,82.39,82.395,2987.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.276386629209256,-14.974696486649542,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-27208.0,-4996.750969084672,False,False,False,False,4121.280798961441,False,False,False,False
2025-03-19 18:00:00+00:00,82.4,82.405,82.355,82.38,2502.0,,,,,,,#000000,,,,50.886371914917916,-14.974696486649542,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-29710.0,-5379.902116850801,False,False,False,False,4096.175670295373,False,False,False,False
