date,Open,High,Low,Close,Volume,aVWAP_peak_846,aVWAP_peak_791,aVWAP_peak_769,aVWAP_peak_754,aVWAP_peak_677,aVWAP_peak_643,aVWAP_peak_629,aVWAP_peak_628,aVWAP_peak_627,aVWAP_peak_626,aVWAP_peak_625,aVWAP_peak_624,aVWAP_peak_623,aVWAP_peak_576,aVWAP_peak_539,aVWAP_peak_480,aVWAP_peak_467,aVWAP_peak_438,aVWAP_peak_419,aVWAP_peak_384,aVWAP_peak_361,aVWAP_peak_329,aVWAP_peak_319,aVWAP_peak_288,aVWAP_peak_239,aVWAP_valley_881,aVWAP_OB_bear_846,aVWAP_OB_bear_754,aVWAP_OB_bear_629,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,221.37,223.01,221.37,221.77,18588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,18588.0,False,False,False,False
2025-04-08 15:00:00+00:00,221.73,222.5,220.23,222.34,4685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4685.0,72.63565891472868,False,False,False,False,18372.4496124031,False,False,False,False
2025-04-08 16:00:00+00:00,222.26,222.62,219.45,219.64,2615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.93347193347186,-48.23284823284847,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2070.0,103.60254792380266,False,False,False,False,18128.14806802476,False,False,False,False
2025-04-08 17:00:00+00:00,219.295,220.36,216.91,218.35,6975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,51.58149403609633,-48.23284823284847,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4905.0,25.949795242813465,False,False,False,False,17955.2310437143,False,False,False,False
2025-04-08 18:00:00+00:00,218.24,218.38,217.18,218.075,3330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.76141656414918,-48.23284823284847,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8235.0,-102.12694576870302,False,False,False,False,17728.483275594695,False,False,False,False
2025-04-08 19:00:00+00:00,217.72,217.78,213.68,216.36,8943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.441903536602354,-48.23284823284847,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17178.0,-366.86916366376187,False,False,False,False,17592.27423256222,False,False,False,False
2025-04-09 14:00:00+00:00,219.235,219.235,215.31,215.39,13850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.170815934095536,-48.23284823284847,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31028.0,-842.2355332193624,False,False,False,False,17534.254477018618,False,False,False,False
2025-04-09 15:00:00+00:00,215.39,217.77,215.39,215.93,4751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.39227949058711,-48.23284823284847,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26277.0,-1236.5729668128606,False,False,False,False,17336.064485126855,False,False,False,False
2025-04-09 16:00:00+00:00,215.84,217.87,215.27,217.48,5659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.007264064967902,-48.23284823284847,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20618.0,-1537.0602076374676,False,False,False,False,17155.024725667525,False,False,False,False
2025-04-09 17:00:00+00:00,217.62,226.115,216.67,224.28,11474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.44623727056014,-48.23284823284847,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9144.0,-1654.9972586818478,False,False,False,False,17066.946822944,False,False,False,False
