date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_857,aVWAP_peak_815,aVWAP_peak_776,aVWAP_peak_754,aVWAP_peak_702,aVWAP_peak_678,aVWAP_peak_665,aVWAP_peak_642,aVWAP_peak_612,aVWAP_peak_611,aVWAP_peak_570,aVWAP_peak_517,aVWAP_peak_461,aVWAP_peak_420,aVWAP_peak_317,aVWAP_peak_285,aVWAP_peak_246,aVWAP_peak_223,aVWAP_peak_194,aVWAP_peak_168,aVWAP_peak_152,aVWAP_peak_83,aVWAP_valley_845,aVWAP_OB_bear_754,aVWAP_OB_bear_83,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,23.59,23.965,23.365,23.84,40263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,40263.0,False,False,False,False
2025-01-27 16:00:00+00:00,23.84,23.945,23.39,23.565,24479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24479.0,-379.51937984496124,False,False,False,False,40018.28682170543,False,False,False,False
2025-01-27 17:00:00+00:00,23.565,23.73,23.385,23.41,29164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53643.0,-1205.3097770566671,False,False,False,False,39850.003305089835,False,False,False,False
2025-01-27 18:00:00+00:00,23.41,23.49,22.99,22.995,16316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69959.0,-2271.2584626836956,False,False,False,False,39485.135036793865,False,False,False,False
2025-01-27 19:00:00+00:00,22.995,23.09,22.84,22.91,13564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,1.0,23.09,22.84,106.0,0,,,False,False,False,False,,,False,False,False,False,-83523.0,-3530.975385742863,False,False,False,False,39083.256974207914,False,False,False,False
2025-01-27 20:00:00+00:00,22.91,23.29,22.905,23.27,30776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.494259585849253,-39.65516637273567,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52747.0,-4294.014527049175,False,False,False,False,38954.462292437245,False,False,False,False
2025-01-28 15:00:00+00:00,23.96,24.58,23.87,24.505,42464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.626476487549382,-22.22582673635651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10283.0,-4386.867015001901,False,False,False,False,39008.8737297638,False,False,False,False
2025-01-28 16:00:00+00:00,24.5,24.535,24.23,24.29,34500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.637764308873116,-13.891417018014337,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44783.0,-5013.163650428228,False,False,False,False,38938.96871069769,False,False,False,False
2025-01-28 17:00:00+00:00,24.29,24.48,24.27,24.43,31635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.78698791717692,-8.009150503373611,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13148.0,-5139.285144220038,False,False,False,False,38825.728885725635,False,False,False,False
2025-01-28 18:00:00+00:00,24.43,24.515,24.175,24.245,28518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.14974693157345,-6.081674393539082,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41666.0,-5705.590800898797,False,False,False,False,38665.91913555934,False,False,False,False
