date,Open,High,Low,Close,Volume,aVWAP_peak_846,aVWAP_peak_826,aVWAP_peak_798,aVWAP_peak_773,aVWAP_peak_720,aVWAP_peak_691,aVWAP_peak_635,aVWAP_valley_863,aVWAP_valley_862,aVWAP_valley_834,aVWAP_valley_833,aVWAP_valley_815,aVWAP_valley_814,aVWAP_valley_813,aVWAP_valley_755,aVWAP_valley_754,aVWAP_valley_726,aVWAP_valley_671,aVWAP_valley_613,aVWAP_valley_555,aVWAP_valley_554,aVWAP_valley_486,aVWAP_valley_428,aVWAP_valley_427,aVWAP_valley_398,aVWAP_valley_287,aVWAP_valley_286,aVWAP_valley_269,aVWAP_valley_222,aVWAP_OB_bull_863,aVWAP_OB_bull_815,aVWAP_OB_bull_555,aVWAP_OB_bull_428,aVWAP_OB_bull_287,aVWAP_OB_bear_691,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,19.11,19.13,19.09,19.13,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,303.0,False,False,False,False
2025-02-13 16:00:00+00:00,19.13,19.14,19.115,19.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,298.30232558139534,False,False,False,False
2025-02-13 17:00:00+00:00,19.115,19.12,19.105,19.12,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.090909090912223,-63.63636363636833,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,1.550387596899225,False,False,False,False,295.22787092121865,False,False,False,False
2025-02-13 18:00:00+00:00,19.12,19.12,19.11,19.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.694408877511519,-60.38412291933775,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,3.07673817679226,False,False,False,False,290.6506946278664,False,False,False,False
2025-02-13 19:00:00+00:00,19.11,19.16,19.11,19.16,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.305526651188,-40.535781455678915,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,300.0,7.680199600407884,False,False,False,False,289.24525750185296,False,False,False,False
2025-02-13 20:00:00+00:00,19.16,19.2,19.16,19.18,1232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,48.11712292895635,-25.879869319824028,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1532.0,31.31306472288218,False,False,False,False,303.8616100987234,False,False,False,False
2025-02-14 15:00:00+00:00,19.115,19.115,19.115,19.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.38341667444115,-25.879869319824028,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1532.0,54.579528835705716,False,False,False,False,299.1505773840145,False,False,False,False
2025-02-14 16:00:00+00:00,19.115,19.115,19.115,19.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.22761250476435,-25.879869319824028,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1532.0,77.48527257468703,False,False,False,False,294.5125839362003,False,False,False,False
2025-02-14 17:00:00+00:00,19.115,19.115,19.115,19.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.45707639164649,-25.879869319824028,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1532.0,100.03588850376165,False,False,False,False,289.94649736354603,False,False,False,False
2025-02-14 18:00:00+00:00,19.115,19.115,19.115,19.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.943385649567915,-25.879869319824028,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1532.0,122.23688248044752,False,False,False,False,285.45120283077785,False,False,False,False
