date,Open,High,Low,Close,Volume,aVWAP_peak_434,aVWAP_peak_430,aVWAP_peak_419,aVWAP_peak_409,aVWAP_peak_402,aVWAP_peak_394,aVWAP_peak_379,aVWAP_peak_376,aVWAP_peak_360,aVWAP_peak_359,aVWAP_peak_335,aVWAP_peak_329,aVWAP_peak_321,aVWAP_peak_315,aVWAP_peak_303,aVWAP_peak_279,aVWAP_peak_271,aVWAP_peak_261,aVWAP_peak_249,aVWAP_peak_238,aVWAP_peak_229,aVWAP_peak_208,aVWAP_peak_201,aVWAP_peak_190,aVWAP_peak_178,aVWAP_peak_169,aVWAP_peak_153,aVWAP_peak_144,aVWAP_peak_131,aVWAP_peak_122,aVWAP_peak_110,aVWAP_valley_440,aVWAP_valley_427,aVWAP_valley_410,aVWAP_valley_401,aVWAP_valley_390,aVWAP_valley_385,aVWAP_valley_369,aVWAP_OB_bull_410,aVWAP_OB_bull_390,aVWAP_OB_bear_335,aVWAP_OB_bear_279,aVWAP_OB_bear_261,aVWAP_OB_bear_249,aVWAP_OB_bear_201,aVWAP_OB_bear_178,aVWAP_OB_bear_144,aVWAP_OB_bear_122,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,17.475,17.555,17.24,17.53,436090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,436090.0,False,False,False,False
2023-11-09 17:00:00+00:00,17.715,17.895,17.495,17.515,319909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-319909.0,-4959.829457364341,False,False,False,False,434288.7441860465,False,False,False,False
2023-11-10 17:00:00+00:00,17.935,18.07,17.835,18.07,158826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.55131964809381,-98.8269794721407,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-161083.0,-7380.343729343188,False,False,False,False,430018.0039661078,False,False,False,False
2023-11-13 17:00:00+00:00,18.235,18.245,18.06,18.14,109469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.3473704286283,-75.95540180485028,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51614.0,-8066.1368498184875,False,False,False,False,425048.2519666332,False,False,False,False
2023-11-14 17:00:00+00:00,18.3,18.3,18.03,18.21,145186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.96078382557519,-58.902881650735154,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93572.0,-6490.351782379441,False,False,False,False,420709.3023237397,False,False,False,False
2023-11-15 17:00:00+00:00,18.235,18.245,17.865,17.885,145556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.06539341546295,-57.41223615821853,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51984.0,-7195.679661722395,False,False,False,False,416443.3596520538,False,False,False,False
2023-11-16 17:00:00+00:00,17.275,17.495,17.155,17.445,177170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.69487804752086,-57.41223615821853,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-229154.0,-10636.8939305329,False,False,False,False,412733.6951613243,False,False,False,False
2023-11-17 17:00:00+00:00,17.965,18.21,17.925,18.075,99276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.17534992783734,-54.8166350527917,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-129878.0,-12485.593249439366,False,False,False,False,407873.8859340169,False,False,False,False
2023-11-20 17:00:00+00:00,18.21,18.27,18.13,18.15,153047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.779685860657786,-47.22007541372931,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23169.0,-11932.808857975187,False,False,False,False,403923.08150093135,False,False,False,False
2023-11-21 17:00:00+00:00,18.025,18.045,17.905,17.94,100748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.108802953255946,-42.943032988901,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-77579.0,-12950.579263277898,False,False,False,False,399222.6926404518,False,False,False,False
2023-11-22 17:00:00+00:00,17.385,17.57,17.315,17.505,173346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.737225632406464,-42.943032988901,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-250925.0,-16640.105166172812,False,False,False,False,395720.728413468,False,False,False,False
2023-11-23 17:00:00+00:00,17.505,17.505,17.505,17.505,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,49.156174085173475,-41.713152904854695,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-250925.0,-20272.42911708486,False,False,False,False,389585.5233217863,False,False,False,False
2023-11-24 17:00:00+00:00,17.695,17.76,17.655,17.69,67464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.92532243035204,-37.21492718386105,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-183461.0,-22802.484479610674,False,False,False,False,384591.39117726247,False,False,False,False
2023-11-27 17:00:00+00:00,17.575,17.575,17.41,17.52,102806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.10135407893547,-34.7490728653291,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-286267.0,-26887.205650469423,False,False,False,False,380222.6254225762,False,False,False,False
2023-11-28 17:00:00+00:00,17.805,17.825,17.64,17.675,98646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.692501330031625,-30.19753675280493,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-187621.0,-29379.202462090052,False,False,False,False,375857.0963462572,False,False,False,False
2023-11-29 17:00:00+00:00,17.615,17.83,17.59,17.66,129303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.91830516319338,-26.344062908331956,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-316924.0,-33837.26133864679,False,False,False,False,372034.55221685785,False,False,False,False
