date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_peak_819,aVWAP_peak_790,aVWAP_peak_742,aVWAP_peak_704,aVWAP_peak_690,aVWAP_peak_660,aVWAP_peak_635,aVWAP_peak_605,aVWAP_peak_534,aVWAP_valley_871,aVWAP_valley_845,aVWAP_valley_827,aVWAP_valley_823,aVWAP_valley_795,aVWAP_valley_713,aVWAP_valley_684,aVWAP_valley_643,aVWAP_valley_622,aVWAP_valley_581,aVWAP_valley_540,aVWAP_valley_506,aVWAP_valley_444,aVWAP_valley_430,aVWAP_valley_408,aVWAP_valley_384,aVWAP_valley_368,aVWAP_valley_335,aVWAP_valley_276,aVWAP_valley_234,aVWAP_valley_204,aVWAP_valley_162,aVWAP_valley_146,aVWAP_valley_96,aVWAP_valley_75,aVWAP_valley_30,aVWAP_OB_bull_234,aVWAP_OB_bull_162,aVWAP_OB_bear_819,aVWAP_OB_bear_742,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-28 14:00:00+00:00,9.215,9.25,9.05,9.09,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6000.0,False,False,False,False
2025-03-28 15:00:00+00:00,9.09,9.16,9.07,9.08,3723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3723.0,-57.72093023255814,False,False,False,False,5964.697674418605,False,False,False,False
2025-03-28 16:00:00+00:00,9.08,9.125,9.01,9.035,4704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8427.0,-187.47719488011538,False,False,False,False,5945.151974040022,False,False,False,False
2025-03-28 17:00:00+00:00,9.035,9.05,8.995,9.035,6175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8427.0,-315.22173449437713,False,False,False,False,5948.715509326223,False,False,False,False
2025-03-28 18:00:00+00:00,9.035,9.08,9.035,9.05,4566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.683740321620286,-42.184633710541746,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3861.0,-370.19504093632474,False,False,False,False,5927.2780595692275,False,False,False,False
2025-03-28 19:00:00+00:00,9.055,9.09,9.01,9.08,13390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.581999521249426,-29.297224850172736,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9529.0,-216.7191488287848,False,False,False,False,6042.979174924743,False,False,False,False
2025-03-31 14:00:00+00:00,8.9,8.98,8.84,8.855,8193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.042055596546867,-25.55295039729112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1336.0,-192.64598373066408,False,False,False,False,6076.31283112746,False,False,False,False
2025-03-31 15:00:00+00:00,8.86,8.875,8.82,8.825,8412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.241417544651494,-27.273231838009927,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7076.0,-299.3646506495685,False,False,False,False,6112.525035296027,False,False,False,False
2025-03-31 16:00:00+00:00,8.825,8.835,8.765,8.785,7623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.85949246087173,-28.944950206952257,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14699.0,-522.614811104614,False,False,False,False,6135.943251803065,False,False,False,False
2025-03-31 17:00:00+00:00,8.785,8.82,8.78,8.795,5852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.349668087021918,-29.19708213920817,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8847.0,-651.6750465913641,False,False,False,False,6131.541030844878,False,False,False,False
