date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_842,aVWAP_peak_821,aVWAP_peak_798,aVWAP_valley_858,aVWAP_valley_829,aVWAP_valley_813,aVWAP_valley_812,aVWAP_valley_760,aVWAP_valley_759,aVWAP_valley_682,aVWAP_valley_665,aVWAP_valley_642,aVWAP_valley_616,aVWAP_valley_568,aVWAP_valley_567,aVWAP_valley_504,aVWAP_valley_474,aVWAP_valley_429,aVWAP_valley_401,aVWAP_valley_367,aVWAP_valley_342,aVWAP_valley_303,aVWAP_valley_270,aVWAP_valley_212,aVWAP_valley_175,aVWAP_valley_156,aVWAP_valley_105,aVWAP_valley_88,aVWAP_valley_39,aVWAP_OB_bull_665,aVWAP_OB_bull_303,aVWAP_OB_bull_175,aVWAP_OB_bull_88,aVWAP_OB_bear_842,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,5.19,5.225,5.065,5.195,2068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2068.0,False,False,False,False
2025-04-11 15:00:00+00:00,5.215,5.32,5.175,5.28,2393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2393.0,37.10077519379845,False,False,False,False,2073.0387596899227,False,False,False,False
2025-04-11 16:00:00+00:00,5.275,5.445,5.275,5.425,2457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4850.0,111.71936782645273,False,False,False,False,2078.9916471365905,False,False,False,False
2025-04-11 17:00:00+00:00,5.425,5.47,5.315,5.42,5403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,99.17101627264356,49.2539146453792,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-553.0,101.41364119348447,False,False,False,False,2130.526660359279,False,False,False,False
2025-04-11 18:00:00+00:00,5.425,5.5,5.365,5.485,5149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,98.83945855431747,49.00525172252712,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4596.0,171.09715063234518,False,False,False,False,2177.324696632779,False,False,False,False
2025-04-11 19:00:00+00:00,5.485,5.505,5.35,5.355,6071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.3451360865213,37.806782443885524,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1475.0,145.57626457602973,False,False,False,False,2237.6917555997125,False,False,False,False
2025-04-14 14:00:00+00:00,5.355,5.48,5.345,5.375,3724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.80074490480776,31.78771056710771,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2249.0,178.18748528027731,False,False,False,False,2260.735294272585,False,False,False,False
2025-04-14 15:00:00+00:00,5.375,5.385,5.105,5.105,3183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.56198281944907,18.92955041895175,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-934.0,160.9442684542265,False,False,False,False,2275.0339718807622,False,False,False,False
2025-04-14 16:00:00+00:00,5.105,5.19,5.1,5.115,2466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.840806175096745,11.4893739748643,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1532.0,182.20094646268808,False,False,False,False,2277.994685495014,False,False,False,False
2025-04-14 17:00:00+00:00,5.115,5.175,5.04,5.095,11941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.87485582948286,6.373916079990622,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10409.0,17.996280626057256,False,False,False,False,2427.808721378812,False,False,False,False
2025-04-14 18:00:00+00:00,5.1,5.145,5.075,5.13,4161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.94973194230563,4.545657339984544,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6248.0,-79.15094853093588,False,False,False,False,2454.679903993094,False,False,False,False
2025-04-14 19:00:00+00:00,5.13,5.17,5.045,5.07,29655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.35947402123636,1.5925818893045687,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35903.0,-634.5594609568128,False,False,False,False,2876.390293078472,False,False,False,False
2025-04-15 14:00:00+00:00,5.93,6.36,5.83,6.36,71813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.83839977368939,-7.801073135950553,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35910.0,-67.97714373267627,False,False,False,False,3945.17493969741,False,False,False,False
2025-04-15 15:00:00+00:00,6.39,6.5,5.98,6.0,15661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.124452792646096,-4.338120129109825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20249.0,247.01474996860554,False,False,False,False,4126.815638306753,False,False,False,False
2025-04-15 16:00:00+00:00,6.015,6.385,6.015,6.31,14318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.67149103160841,-0.23406680492772836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34567.0,779.1075445427357,False,False,False,False,4284.8184966275785,False,False,False,False
2025-04-15 17:00:00+00:00,6.31,6.42,6.19,6.31,13890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.70284985758329,2.76686810645176,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34567.0,1302.950838425794,False,False,False,False,4433.736039315523,False,False,False,False
2025-04-15 18:00:00+00:00,6.31,6.475,6.26,6.43,14899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.37183727182264,5.706924743971392,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49466.0,2049.6647789153167,False,False,False,False,4595.98819374474,False,False,False,False
2025-04-15 19:00:00+00:00,6.415,6.57,6.415,6.48,61574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.42412876303104,8.274067890072374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111040.0,3739.437418001901,False,False,False,False,5479.368221748698,False,False,False,False
2025-04-16 14:00:00+00:00,6.52,6.585,6.31,6.325,22931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.406666666666666,,70.23775496484998,8.274067890072374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88109.0,5047.492651831329,False,False,False,False,5749.936156295229,False,False,False,False
2025-04-16 15:00:00+00:00,6.325,6.41,6.23,6.335,12431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.377957930358388,,69.52514919745717,8.274067890072374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100540.0,6527.996641725416,False,False,False,False,5853.518541468947,False,False,False,False
2025-04-16 16:00:00+00:00,6.335,6.39,6.315,6.35,4694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.374876963917182,,69.17966222189989,8.663432678714827,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,105234.0,8058.322275187038,False,False,False,False,5835.541509818265,False,False,False,False
2025-04-16 17:00:00+00:00,6.35,6.38,6.225,6.235,4202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.365869033093828,,66.77798048559637,8.663432678714827,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,101032.0,9499.774643013596,False,False,False,False,5810.215284859842,False,False,False,False
2025-04-16 18:00:00+00:00,6.245,6.275,6.175,6.2,14683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.328700706356073,,64.5253338363089,8.663432678714827,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86349.0,10691.235501261446,False,False,False,False,5947.777838582944,False,False,False,False
2025-04-16 19:00:00+00:00,6.2,6.435,6.17,6.405,23490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.330970731076092,,65.31653630310872,8.663432678714827,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109839.0,12228.41014465274,False,False,False,False,6219.750275194061,False,False,False,False
2025-04-17 14:00:00+00:00,6.4,6.42,6.105,6.175,4761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.325639374407438,,61.86522998999644,8.663432678714827,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,105078.0,13667.938669541845,False,False,False,False,6197.133991857719,False,False,False,False
