date,Open,High,Low,Close,Volume,aVWAP_peak_849,aVWAP_peak_817,aVWAP_peak_792,aVWAP_peak_747,aVWAP_peak_696,aVWAP_peak_676,aVWAP_peak_653,aVWAP_peak_624,aVWAP_peak_594,aVWAP_peak_587,aVWAP_peak_566,aVWAP_valley_870,aVWAP_valley_829,aVWAP_valley_828,aVWAP_valley_802,aVWAP_valley_779,aVWAP_valley_727,aVWAP_valley_713,aVWAP_valley_692,aVWAP_valley_668,aVWAP_valley_643,aVWAP_valley_615,aVWAP_valley_614,aVWAP_valley_589,aVWAP_valley_588,aVWAP_valley_563,aVWAP_valley_561,aVWAP_valley_558,aVWAP_valley_545,aVWAP_valley_499,aVWAP_valley_474,aVWAP_valley_425,aVWAP_valley_403,aVWAP_valley_364,aVWAP_valley_303,aVWAP_valley_302,aVWAP_valley_281,aVWAP_valley_228,aVWAP_valley_210,aVWAP_valley_174,aVWAP_valley_133,aVWAP_valley_106,aVWAP_valley_72,aVWAP_valley_34,aVWAP_valley_33,aVWAP_OB_bull_474,aVWAP_OB_bull_303,aVWAP_OB_bear_792,aVWAP_OB_bear_747,aVWAP_OB_bear_624,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,19.575,19.675,19.535,19.635,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,395.0,False,False,False,False
2025-04-14 15:00:00+00:00,19.64,19.655,19.415,19.425,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-504.0,-7.813953488372093,False,False,False,False,396.6899224806201,False,False,False,False
2025-04-14 16:00:00+00:00,19.425,19.57,19.39,19.5,1203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.55414012738844,-64.33121019108266,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,699.0,3.144402379664684,False,False,False,False,409.1908539150291,False,False,False,False
2025-04-14 17:00:00+00:00,19.5,19.635,19.49,19.605,1491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.319509033545074,-50.98696416280285,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2190.0,37.04914032726678,False,False,False,False,425.96308873805185,False,False,False,False
2025-04-14 18:00:00+00:00,19.605,19.675,19.605,19.66,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.034083459538586,-39.74110689339594,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2191.0,70.44372729893706,False,False,False,False,419.37451371885726,False,False,False,False
2025-04-14 19:00:00+00:00,19.655,19.735,19.635,19.65,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.245334583734945,-32.559952247717256,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1291.0,89.36708036406982,False,False,False,False,426.8260716456967,False,False,False,False
2025-04-15 14:00:00+00:00,19.735,19.82,19.67,19.71,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,49.53287210930348,-25.028218747698794,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1391.0,109.54743570726254,False,False,False,False,421.7590007674688,False,False,False,False
2025-04-15 15:00:00+00:00,19.71,19.735,19.65,19.68,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.50913587117577,-21.210852304085698,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1381.0,129.25987856451428,False,False,False,False,415.3751402904538,False,False,False,False
2025-04-15 16:00:00+00:00,19.68,19.705,19.645,19.665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.57344806451343,-18.765866086757228,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1381.0,148.66670215266134,False,False,False,False,408.9352156347879,False,False,False,False
2025-04-15 17:00:00+00:00,19.665,19.69,19.575,19.595,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.595492323181524,-18.765866086757228,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,929.0,160.76489281696115,False,False,False,False,409.6028867102175,False,False,False,False
2025-04-15 18:00:00+00:00,19.595,19.645,19.565,19.625,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.22277251596438,-18.765866086757228,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1380.0,179.66776269576795,False,False,False,False,410.2447024201366,False,False,False,False
2025-04-15 19:00:00+00:00,19.62,19.645,19.565,19.58,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.85479119808301,-18.765866086757228,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1167.0,194.9752392431204,False,False,False,False,407.186645018274,False,False,False,False
2025-04-16 14:00:00+00:00,19.59,19.64,19.535,19.59,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.86634113933849,-18.765866086757228,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1182.0,210.2779487122193,False,False,False,False,401.1062319172155,False,False,False,False
2025-04-16 15:00:00+00:00,19.59,19.695,19.585,19.615,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.68618497911408,-16.525438045090176,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1682.0,233.09534485621592,False,False,False,False,402.63946863167723,False,False,False,False
2025-04-16 16:00:00+00:00,19.62,19.625,19.56,19.61,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.940238565498305,-14.699077528654428,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1507.0,252.84580462588698,False,False,False,False,399.1101745443644,False,False,False,False
2025-04-16 17:00:00+00:00,19.61,19.645,19.395,19.4,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.73418972743174,-14.699077528654428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1103.0,266.0264898254856,False,False,False,False,399.1859857917386,False,False,False,False
2025-04-16 18:00:00+00:00,19.405,19.48,19.375,19.375,817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.424427480345074,-14.699077528654428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,286.0,266.3361566498967,False,False,False,False,405.66372244613024,False,False,False,False
2025-04-16 19:00:00+00:00,19.375,19.425,19.29,19.4,2495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.37166666666667,,33.41093545352827,-5.732515018664799,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2781.0,305.323192980906,False,False,False,False,438.0565329508414,False,False,False,False
