date,Open,High,Low,Close,Volume,aVWAP_peak_826,aVWAP_peak_798,aVWAP_peak_751,aVWAP_peak_723,aVWAP_peak_702,aVWAP_peak_687,aVWAP_peak_659,aVWAP_peak_601,aVWAP_peak_571,aVWAP_peak_557,aVWAP_peak_534,aVWAP_peak_504,aVWAP_peak_458,aVWAP_peak_444,aVWAP_peak_443,aVWAP_peak_415,aVWAP_peak_366,aVWAP_peak_348,aVWAP_valley_881,aVWAP_OB_bear_826,aVWAP_OB_bear_723,aVWAP_OB_bear_348,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,19.6,19.88,19.12,19.32,530.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,530.0,False,False,False,False
2025-04-11 15:00:00+00:00,19.32,19.46,19.275,19.46,464.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,464.0,7.1937984496124034,False,False,False,False,528.9767441860464,False,False,False,False
2025-04-11 16:00:00+00:00,19.46,19.98,19.46,19.98,756.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1220.0,25.996995372874224,False,False,False,False,532.4964845862627,False,False,False,False
2025-04-11 17:00:00+00:00,19.88,20.11,19.87,20.11,362.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1582.0,50.121072963992454,False,False,False,False,529.8531282360881,False,False,False,False
2025-04-11 18:00:00+00:00,20.11,20.15,20.08,20.15,595.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2177.0,83.09594004982202,False,False,False,False,530.8631572556835,False,False,False,False
2025-04-11 19:00:00+00:00,20.07,20.28,20.07,20.22,1616.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3793.0,140.61383245215035,False,False,False,False,547.6869842749752,False,False,False,False
2025-04-14 14:00:00+00:00,20.21,20.25,19.605,20.15,2953.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.45095472952312,46.80585925657081,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,840.0,151.45702884824104,False,False,False,False,584.9786589373787,False,False,False,False
2025-04-14 15:00:00+00:00,20.11,20.14,19.915,19.98,250.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.37322486323947,38.848845093144135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,590.0,158.25614468005125,False,False,False,False,579.7851913569542,False,False,False,False
2025-04-14 16:00:00+00:00,19.98,19.98,19.61,19.69,824.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.355774664602,27.791373155002688,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-234.0,152.17465406485664,False,False,False,False,583.5714674599473,False,False,False,False
2025-04-14 17:00:00+00:00,19.72,20.13,19.72,20.13,656.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.53565555339786,26.37022810202039,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,422.0,156.3579927615255,False,False,False,False,584.6943904450643,False,False,False,False
2025-04-14 18:00:00+00:00,20.13,20.47,20.13,20.35,1418.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.48100763142904,26.37022810202039,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1840.0,182.46096961793594,False,False,False,False,597.6138572598695,False,False,False,False
2025-04-14 19:00:00+00:00,20.35,20.38,20.16,20.17,2517.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.38109755608727,24.464158670321424,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677.0,169.13599334478965,False,False,False,False,627.371781953515,False,False,False,False
2025-04-15 14:00:00+00:00,20.68,20.68,20.33,20.42,463.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.42603368420771,24.464158670321424,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214.0,163.19590042471538,False,False,False,False,624.8233822333054,False,False,False,False
2025-04-15 15:00:00+00:00,20.42,20.54,20.33,20.5,516.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.05283122744727,24.464158670321424,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,302.0,165.34790196851822,False,False,False,False,623.136198012634,False,False,False,False
2025-04-15 16:00:00+00:00,20.5,20.755,20.48,20.755,252.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.14729494743266,24.464158670321424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,554.0,171.37351589148693,False,False,False,False,617.3821484310429,False,False,False,False
2025-04-15 17:00:00+00:00,20.785,20.82,20.7,20.7,284.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,20.74,,71.55219649253647,24.464158670321424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,270.0,172.9026086683631,False,False,False,False,612.2134329514919,False,False,False,False
2025-04-15 18:00:00+00:00,20.68,20.775,20.55,20.615,184.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,20.703304843304842,,70.27282834972516,24.464158670321424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86.0,171.55528140218692,False,False,False,False,605.5744649987556,False,False,False,False
2025-04-15 19:00:00+00:00,20.615,20.82,20.615,20.8,1056.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,20.738597987751533,,70.88245855006564,24.464158670321424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1142.0,186.600935954091,False,False,False,False,612.5578066266819,False,False,False,False
2025-04-16 14:00:00+00:00,20.8,20.8,20.5,20.51,49.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,20.733449883449882,,66.6424714802102,21.750131327483587,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1093.0,200.65363462146945,False,False,False,False,603.8204762913846,False,False,False,False
2025-04-16 15:00:00+00:00,20.51,20.75,20.51,20.665,35.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,20.73101850942655,,65.26813769990449,20.31474150236687,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1128.0,215.03109765059395,False,False,False,False,595.0015541783398,False,False,False,False
2025-04-16 16:00:00+00:00,20.665,20.7,20.55,20.555,309.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,20.706678406455914,,62.75220867443111,17.809465358663303,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,819.0,224.39495660174754,False,False,False,False,590.5674215554199,False,False,False,False
