date,Open,High,Low,Close,Volume,aVWAP_peak_415,aVWAP_peak_318,aVWAP_peak_284,aVWAP_peak_192,aVWAP_peak_150,aVWAP_peak_105,aVWAP_peak_79,aVWAP_valley_428,aVWAP_valley_372,aVWAP_OB_bear_318,aVWAP_OB_bear_192,aVWAP_OB_bear_150,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-20 17:00:00+00:00,131.225,131.33,126.37,126.495,45798.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,45798.0,False,False,False,False
2023-12-21 17:00:00+00:00,128.01,129.13,127.26,128.89,19583.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19583.0,303.61240310077517,False,False,False,False,45391.56589147287,False,False,False,False
2023-12-22 17:00:00+00:00,128.65,128.92,126.96,127.64,22896.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.66853008878661,6.839855310753137,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3313.0,247.54089297518172,False,False,False,False,45042.79742803918,False,False,False,False
2023-12-25 17:00:00+00:00,127.64,127.64,127.64,127.64,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.4475501479777,6.839855310753137,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3313.0,192.3387085879696,False,False,False,False,44344.45948341842,False,False,False,False
2023-12-26 17:00:00+00:00,128.985,129.87,128.615,129.07,20391.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.26814636922788,6.839855310753137,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17078.0,454.13190690443514,False,False,False,False,43973.08801855921,False,False,False,False
2023-12-27 17:00:00+00:00,128.32,129.09,128.215,128.935,18842.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.57800633721332,6.839855310753137,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1764.0,419.7422649369245,False,False,False,False,43583.458746953635,False,False,False,False
2023-12-28 17:00:00+00:00,128.23,128.96,127.61,128.96,17251.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.51724290750647,6.839855310753137,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15487.0,653.3431600541815,False,False,False,False,43175.20357258226,False,False,False,False
2023-12-29 17:00:00+00:00,128.06,128.09,126.675,126.79,21757.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.55768571835677,6.839855310753137,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6270.0,546.0045064099306,False,False,False,False,42843.138400914315,False,False,False,False
2024-01-01 17:00:00+00:00,126.79,126.79,126.79,126.79,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.25131425892363,6.839855310753137,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6270.0,440.33001793845887,False,False,False,False,42178.90369702417,False,False,False,False
2024-01-02 17:00:00+00:00,130.035,131.275,128.77,129.47,13561.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,129.83833333333334,,59.94786688283686,6.839855310753137,False,False,True,False,False,,-1.0,131.275,128.77,0.0,0,,,False,False,False,False,,,False,False,False,False,7291.0,546.5419556448394,False,False,False,False,41735.21526761294,False,False,False,False
