date,Open,High,Low,Close,Volume,aVWAP_peak_863,aVWAP_peak_841,aVWAP_valley_875,aVWAP_valley_853,aVWAP_valley_810,aVWAP_valley_732,aVWAP_valley_702,aVWAP_valley_671,aVWAP_valley_635,aVWAP_valley_599,aVWAP_valley_591,aVWAP_valley_571,aVWAP_valley_497,aVWAP_valley_461,aVWAP_valley_460,aVWAP_valley_418,aVWAP_valley_398,aVWAP_valley_378,aVWAP_valley_365,aVWAP_valley_308,aVWAP_valley_263,aVWAP_valley_234,aVWAP_valley_212,aVWAP_valley_168,aVWAP_valley_129,aVWAP_valley_113,aVWAP_valley_111,aVWAP_valley_79,aVWAP_OB_bull_671,aVWAP_OB_bull_571,aVWAP_OB_bull_497,aVWAP_OB_bear_841,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-21 14:00:00+00:00,6.03,6.17,6.01,6.16,6821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6821.0,False,False,False,False
2025-03-21 15:00:00+00:00,6.16,6.235,6.13,6.215,10781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10781.0,167.14728682170542,False,False,False,False,6882.395348837209,False,False,False,False
2025-03-21 16:00:00+00:00,6.22,6.33,6.205,6.325,5111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15892.0,410.9434529174929,False,False,False,False,6854.931855056787,False,False,False,False
2025-03-21 17:00:00+00:00,6.32,6.35,6.265,6.29,4508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,93.38003502626968,44.04203152364272,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11384.0,581.0683606241985,False,False,False,False,6818.5453146683085,False,False,False,False
2025-03-21 18:00:00+00:00,6.285,6.31,6.255,6.285,3937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.1404682855771,39.723619355443205,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7447.0,687.5169131726606,False,False,False,False,6773.87019351066,False,False,False,False
2025-03-21 19:00:00+00:00,6.285,6.31,6.155,6.24,11631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.47374899664428,31.54978487900459,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4184.0,611.9895191699836,False,False,False,False,6849.174531595766,False,False,False,False
2025-03-24 14:00:00+00:00,6.805,6.895,6.72,6.87,13486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.78551547810365,28.445898102895512,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9302.0,746.7183638340148,False,False,False,False,6952.071050485753,False,False,False,False
2025-03-24 15:00:00+00:00,6.865,6.98,6.805,6.96,10930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.98255419039342,30.688125483542024,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20232.0,1048.8157535420146,False,False,False,False,7013.744367532486,False,False,False,False
2025-03-24 16:00:00+00:00,6.955,6.965,6.745,6.775,12356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.75118895174876,30.688125483542024,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7876.0,1154.663571316557,False,False,False,False,7096.570036252912,False,False,False,False
2025-03-24 17:00:00+00:00,6.77,6.775,6.71,6.75,10014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.18622495297289,34.94127471597517,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2138.0,1103.614523699246,False,False,False,False,7141.801508559069,False,False,False,False
