date,Open,High,Low,Close,Volume,aVWAP_peak_863,aVWAP_peak_861,aVWAP_peak_834,aVWAP_peak_794,aVWAP_peak_780,aVWAP_peak_708,aVWAP_peak_674,aVWAP_peak_673,aVWAP_peak_635,aVWAP_peak_611,aVWAP_peak_564,aVWAP_peak_550,aVWAP_peak_523,aVWAP_peak_483,aVWAP_peak_444,aVWAP_peak_429,aVWAP_peak_405,aVWAP_peak_404,aVWAP_peak_380,aVWAP_peak_354,aVWAP_peak_280,aVWAP_peak_249,aVWAP_peak_224,aVWAP_peak_150,aVWAP_peak_114,aVWAP_peak_98,aVWAP_peak_97,aVWAP_peak_42,aVWAP_peak_26,aVWAP_valley_853,aVWAP_valley_824,aVWAP_valley_804,aVWAP_OB_bear_635,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 15:00:00+00:00,58.745,58.82,58.29,58.36,54823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,54823.0,False,False,False,False
2025-02-04 16:00:00+00:00,58.36,58.54,58.3,58.32,48925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48925.0,-758.5271317829457,False,False,False,False,54731.558139534885,False,False,False,False
2025-02-04 17:00:00+00:00,58.32,58.885,58.29,58.85,41818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.237721021611044,-96.85658153241656,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7107.0,-856.9530677242954,False,False,False,False,54531.34793582117,False,False,False,False
2025-02-04 18:00:00+00:00,58.845,59.08,58.77,58.875,63624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.162145827095046,-74.90082710531988,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56517.0,32.56558448848443,False,False,False,False,54672.31928565339,False,False,False,False
2025-02-04 19:00:00+00:00,58.875,59.07,58.77,58.9,62686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.21277490684369,-58.512691058417374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,119203.0,1880.1692188375002,False,False,False,False,54796.56239750373,False,False,False,False
2025-02-04 20:00:00+00:00,58.885,59.185,58.805,59.0,156497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.93137837258847,-45.28092484165816,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,275700.0,6125.43791311909,False,False,False,False,56373.313368085066,False,False,False,False
2025-02-05 15:00:00+00:00,56.405,58.3,56.185,57.985,440665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.817101568558215,-45.28092484165816,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-164965.0,3472.8729842335224,False,False,False,False,62331.32401354111,False,False,False,False
2025-02-05 16:00:00+00:00,57.99,58.105,57.04,57.375,173558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.531995272196106,-45.28092484165816,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-338523.0,-1829.3886124212613,False,False,False,False,64055.768602478456,False,False,False,False
2025-02-05 17:00:00+00:00,57.375,57.86,57.355,57.75,158035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.384661014128724,-45.28092484165816,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-180488.0,-4599.289564166668,False,False,False,False,65512.810949726845,False,False,False,False
2025-02-05 18:00:00+00:00,57.745,58.105,57.635,57.795,144302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.12959337857712,-45.28092484165816,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36186.0,-5089.006005032301,False,False,False,False,66734.34876445976,False,False,False,False
