date,Open,High,Low,Close,Volume,aVWAP_peak_884,aVWAP_peak_866,aVWAP_peak_865,aVWAP_peak_831,aVWAP_peak_822,aVWAP_peak_769,aVWAP_peak_744,aVWAP_peak_607,aVWAP_peak_565,aVWAP_peak_539,aVWAP_valley_857,aVWAP_valley_804,aVWAP_valley_774,aVWAP_valley_716,aVWAP_valley_714,aVWAP_valley_709,aVWAP_valley_689,aVWAP_valley_672,aVWAP_valley_620,aVWAP_valley_618,aVWAP_valley_593,aVWAP_valley_576,aVWAP_valley_553,aVWAP_valley_499,aVWAP_valley_474,aVWAP_valley_422,aVWAP_valley_390,aVWAP_valley_302,aVWAP_valley_210,aVWAP_valley_174,aVWAP_OB_bull_857,aVWAP_OB_bull_474,aVWAP_OB_bull_210,aVWAP_OB_bear_831,aVWAP_OB_bear_607,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,4.38,4.475,4.36,4.43,6061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6061.0,False,False,False,False
2025-04-14 15:00:00+00:00,4.435,4.495,4.375,4.375,8564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,-1.0,4.495,4.375,10.0,0,,,False,False,False,False,,,False,False,False,False,-8564.0,-132.7751937984496,False,False,False,False,6099.806201550387,False,False,False,False
2025-04-14 16:00:00+00:00,4.37,4.375,4.31,4.31,5836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14400.0,-353.9724776155279,False,False,False,False,6095.716182921699,False,False,False,False
2025-04-14 17:00:00+00:00,4.315,4.435,4.305,4.37,34333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.404287901990866,-38.83614088820822,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19933.0,-39.44577253621742,False,False,False,False,6533.503528922914,False,False,False,False
2025-04-14 18:00:00+00:00,4.365,4.385,4.345,4.355,30539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.498568286665737,-33.19554581612029,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10606.0,-203.2683186984466,False,False,False,False,6905.681768784574,False,False,False,False
2025-04-14 19:00:00+00:00,4.355,4.37,4.31,4.34,27625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.146490801350303,-30.735009588848378,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38231.0,-792.8455540674629,False,False,False,False,7226.911508803418,False,False,False,False
2025-04-15 14:00:00+00:00,4.385,4.395,4.315,4.335,7649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.224685659812273,-29.469301424568762,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45880.0,-1491.8712043919984,False,False,False,False,7233.455516418869,False,False,False,False
2025-04-15 15:00:00+00:00,4.335,4.345,4.285,4.295,3529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.271206336521253,-29.469301424568762,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49409.0,-2234.7724260293317,False,False,False,False,7176.022097559661,False,False,False,False
2025-04-15 16:00:00+00:00,4.295,4.305,4.275,4.295,6511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.635553454327237,-29.469301424568762,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49409.0,-2966.155799269187,False,False,False,False,7165.711677442458,False,False,False,False
2025-04-15 17:00:00+00:00,4.295,4.33,4.295,4.315,7152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.609325359864712,-28.81652219124817,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42257.0,-3575.3161744743156,False,False,False,False,7165.499093296063,False,False,False,False
