date,Open,High,Low,Close,Volume,aVWAP_peak_416,aVWAP_peak_391,aVWAP_peak_351,aVWAP_peak_331,aVWAP_peak_307,aVWAP_peak_306,aVWAP_peak_286,aVWAP_peak_261,aVWAP_peak_241,aVWAP_peak_221,aVWAP_valley_417,aVWAP_valley_392,aVWAP_valley_373,aVWAP_valley_332,aVWAP_valley_308,aVWAP_valley_287,aVWAP_valley_262,aVWAP_valley_244,aVWAP_valley_243,aVWAP_valley_242,aVWAP_valley_197,aVWAP_valley_159,aVWAP_valley_157,aVWAP_valley_132,aVWAP_valley_112,aVWAP_valley_87,aVWAP_valley_70,aVWAP_valley_47,aVWAP_valley_22,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-16 17:00:00+00:00,49.885,49.905,49.88,49.885,2224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2224.0,False,False,False,False
2023-11-17 17:00:00+00:00,49.885,49.91,49.885,49.905,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2000.0,31.007751937984494,False,False,False,False,2220.5271317829456,False,False,False,False
2023-11-20 17:00:00+00:00,49.69,49.705,49.69,49.69,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.21241050119366,-57.75656324582219,False,False,True,False,True,,1.0,49.705,49.69,0.0,0,,,False,False,False,False,,,False,False,False,False,1798.0,58.40298059010877,False,False,False,False,2189.2321374917374,False,False,False,False
2023-11-21 17:00:00+00:00,49.715,49.725,49.71,49.715,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,52.00621528755029,-57.75656324582219,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2078.0,89.71456228638615,False,False,False,False,2159.6316392360513,False,False,False,False
2023-11-22 17:00:00+00:00,49.715,49.73,49.71,49.725,12164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.80626321786901,-57.75656324582219,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14242.0,309.1298403904732,False,False,False,False,2314.7381254494458,False,False,False,False
2023-11-23 17:00:00+00:00,49.725,49.725,49.725,49.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.00629517141482,-57.75656324582219,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14242.0,525.1433312371325,False,False,False,False,2278.8507126517798,False,False,False,False
2023-11-24 17:00:00+00:00,49.74,49.745,49.725,49.735,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.922128790744537,-57.75656324582219,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14499.0,741.7922718381071,False,False,False,False,2247.504189975008,False,False,False,False
2023-11-27 17:00:00+00:00,49.76,49.78,49.755,49.78,3395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.28031866994901,-57.75656324582219,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17894.0,1007.7179730499195,False,False,False,False,2265.2948226885737,False,False,False,False
2023-11-28 17:00:00+00:00,49.805,49.815,49.8,49.805,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.84475393452277,-57.75656324582219,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18535.0,1279.4587796693006,False,False,False,False,2240.111957220534,False,False,False,False
2023-11-29 17:00:00+00:00,49.835,49.85,49.835,49.84,596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.59677723942378,-52.28027361961655,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19131.0,1556.22686060466,False,False,False,False,2214.62184935665,False,False,False,False
2023-11-30 17:00:00+00:00,49.86,49.86,49.84,49.845,1125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.78836338212591,-43.41668565670142,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20256.0,1846.1458240061381,False,False,False,False,2197.7284873511203,False,False,False,False
2023-12-01 17:00:00+00:00,49.89,49.915,49.885,49.91,17274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.31122202224841,-32.82782975410176,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37530.0,2399.383873246353,False,False,False,False,2431.46913095808,False,False,False,False
2023-12-04 17:00:00+00:00,49.9,49.905,49.89,49.895,17384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.158973548449026,-26.0970530614818,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20146.0,2674.5252085448587,False,False,False,False,2663.2913149742335,False,False,False,False
2023-12-05 17:00:00+00:00,49.92,49.94,49.91,49.925,7740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.55055316907066,-19.14925423201673,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27886.0,3065.400786706954,False,False,False,False,2741.9999767575787,False,False,False,False
2023-12-06 17:00:00+00:00,49.935,49.94,49.92,49.925,15248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.8116062494851,-13.570333869940441,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27886.0,3450.2162783859158,False,False,False,False,2935.891449986143,False,False,False,False
2023-12-07 17:00:00+00:00,49.955,49.975,49.945,49.97,86666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.31040549022126,-7.162701888237287,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,114552.0,5172.724553139622,False,False,False,False,4234.032667815815,False,False,False,False
2023-12-08 17:00:00+00:00,49.935,49.94,49.925,49.935,21927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.98703250585474,-5.737834921683238,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,92625.0,6528.573784873892,False,False,False,False,4508.342238857431,False,False,False,False
