date,Open,High,Low,Close,Volume,aVWAP_peak_822,aVWAP_peak_804,aVWAP_valley_876,aVWAP_valley_862,aVWAP_valley_838,aVWAP_valley_812,aVWAP_valley_779,aVWAP_valley_749,aVWAP_valley_719,aVWAP_valley_691,aVWAP_valley_641,aVWAP_valley_582,aVWAP_valley_549,aVWAP_valley_516,aVWAP_valley_480,aVWAP_valley_461,aVWAP_valley_403,aVWAP_valley_372,aVWAP_valley_349,aVWAP_valley_324,aVWAP_valley_285,aVWAP_valley_252,aVWAP_valley_202,aVWAP_valley_174,aVWAP_valley_139,aVWAP_valley_138,aVWAP_OB_bull_691,aVWAP_OB_bull_372,aVWAP_OB_bear_822,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,33.82,34.185,33.74,34.045,9541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9541.0,False,False,False,False
2025-04-11 15:00:00+00:00,34.045,34.33,33.83,34.31,8063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8063.0,125.0077519379845,False,False,False,False,9518.08527131783,False,False,False,False
2025-04-11 16:00:00+00:00,34.31,34.6,34.29,34.57,10326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18389.0,408.1704224505738,False,False,False,False,9530.61108106484,False,False,False,False
2025-04-11 17:00:00+00:00,34.6,34.835,34.485,34.765,7704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26093.0,806.3848345056037,False,False,False,False,9502.291529420425,False,False,False,False
2025-04-11 18:00:00+00:00,34.765,34.84,34.63,34.695,8236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.32478447810209,46.692306030291874,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17857.0,1070.7354572264471,False,False,False,False,9482.659102607706,False,False,False,False
2025-04-11 19:00:00+00:00,34.695,34.87,34.68,34.745,42811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.17375942217356,44.976896411270076,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60668.0,1994.7240547888277,False,False,False,False,9999.377566133167,False,False,False,False
2025-04-14 14:00:00+00:00,35.4,35.505,35.31,35.35,26023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.51419571705165,44.976896411270076,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86691.0,3307.844612078923,False,False,False,False,10247.805820921802,False,False,False,False
2025-04-14 15:00:00+00:00,35.35,35.5,35.24,35.39,22162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.80141170163562,44.976896411270076,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108853.0,4944.203610341265,False,False,False,False,10432.522009744718,False,False,False,False
2025-04-14 16:00:00+00:00,35.39,35.505,35.31,35.39,10876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.99288902469159,43.669208895897114,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108853.0,6555.192701653803,False,False,False,False,10439.397637500613,False,False,False,False
2025-04-14 17:00:00+00:00,35.385,35.5,35.31,35.45,9908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.22329438382499,43.88164394920807,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118761.0,8294.817621008007,False,False,False,False,10431.158914438587,False,False,False,False
2025-04-14 18:00:00+00:00,35.45,35.55,35.425,35.495,17657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.4535077915076,44.13100103778075,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,136418.0,10281.223549364471,False,False,False,False,10543.18745840078,False,False,False,False
2025-04-14 19:00:00+00:00,35.495,35.555,35.41,35.45,36336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,93.79989424945688,45.222610131470105,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100082.0,11673.483649374324,False,False,False,False,10943.076024937202,False,False,False,False
2025-04-15 14:00:00+00:00,35.605,35.74,35.495,35.64,7416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.625,,93.36824403159162,44.84135014221411,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,107498.0,13159.135065663095,False,False,False,False,10888.392675713369,False,False,False,False
2025-04-15 15:00:00+00:00,35.64,35.72,35.41,35.485,9841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.575577350254,,88.06504646895617,40.041797837727245,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97657.0,14469.179483249713,False,False,False,False,10872.154029578278,False,False,False,False
2025-04-15 16:00:00+00:00,35.49,35.59,35.385,35.555,10933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.550144318316185,,85.1031145624728,37.61932203235645,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108590.0,15928.41701064119,False,False,False,False,10873.097377956909,False,False,False,False
2025-04-15 17:00:00+00:00,35.555,35.595,35.41,35.49,5685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.5414492496925,,81.17937012663737,34.33255564602128,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102905.0,17276.891165514968,False,False,False,False,10792.66175969401,False,False,False,False
2025-04-15 18:00:00+00:00,35.49,35.52,35.44,35.495,7686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.531009921160056,,78.61999034958528,32.3106523775792,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,110591.0,18723.621535041864,False,False,False,False,10744.496461094102,False,False,False,False
2025-04-15 19:00:00+00:00,35.485,35.555,35.33,35.36,27402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.484914132699174,,72.9520408967098,27.405856354381925,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83189.0,19723.08476705672,False,False,False,False,11002.752329914349,False,False,False,False
