date,Open,High,Low,Close,Volume,aVWAP_peak_395,aVWAP_peak_307,aVWAP_peak_282,aVWAP_peak_261,aVWAP_peak_231,aVWAP_peak_204,aVWAP_peak_181,aVWAP_peak_163,aVWAP_peak_103,aVWAP_peak_78,aVWAP_valley_431,aVWAP_valley_402,aVWAP_valley_349,aVWAP_OB_bear_307,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-07 17:00:00+00:00,1.37,1.37,1.34,1.34,386.0,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,386.0,False,False,False,False
2023-12-08 17:00:00+00:00,1.375,1.375,1.33,1.335,2382.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2382.0,-36.93023255813954,False,False,False,False,416.94573643410854,False,False,False,False
2023-12-11 17:00:00+00:00,1.32,1.32,1.305,1.31,659.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3041.0,-83.50495763475753,False,False,False,False,420.69851571419986,False,False,False,False
2023-12-12 17:00:00+00:00,1.28,1.28,1.25,1.25,2285.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5326.0,-164.783950539645,False,False,False,False,449.60241469537505,False,False,False,False
2023-12-13 17:00:00+00:00,1.23,1.34,1.23,1.335,3471.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.53321166334195,-34.220109502992244,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1855.0,-190.9888505312784,False,False,False,False,496.4457881109506,False,False,False,False
2023-12-14 17:00:00+00:00,1.41,1.41,1.345,1.36,1058.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.56426700834318,-22.644152392291655,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-797.0,-200.38437222846787,False,False,False,False,505.15205496194363,False,False,False,False
2023-12-15 17:00:00+00:00,1.335,1.345,1.315,1.33,983.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.60397179129566,-18.611344181561435,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1780.0,-224.87453700011952,False,False,False,False,512.5605502338515,False,False,False,False
2023-12-18 17:00:00+00:00,1.305,1.32,1.28,1.305,1590.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.39142577550155,-18.038436763084103,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3370.0,-273.636172085389,False,False,False,False,529.2650378271251,False,False,False,False
2023-12-19 17:00:00+00:00,1.27,1.28,1.235,1.28,2873.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.69229520708342,-18.038436763084103,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6243.0,-366.18444848716587,False,False,False,False,565.602013984844,False,False,False,False
2023-12-20 17:00:00+00:00,1.285,1.285,1.22,1.225,1476.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.16468583874424,-18.038436763084103,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7719.0,-480.1815888206982,False,False,False,False,579.7167114424433,False,False,False,False
