date,Open,High,Low,Close,Volume,aVWAP_peak_878,aVWAP_peak_861,aVWAP_peak_841,aVWAP_peak_837,aVWAP_peak_836,aVWAP_peak_818,aVWAP_peak_792,aVWAP_peak_745,aVWAP_valley_873,aVWAP_valley_851,aVWAP_valley_829,aVWAP_valley_828,aVWAP_valley_810,aVWAP_valley_776,aVWAP_valley_774,aVWAP_valley_719,aVWAP_valley_684,aVWAP_valley_660,aVWAP_valley_657,aVWAP_valley_654,aVWAP_valley_637,aVWAP_valley_632,aVWAP_valley_631,aVWAP_valley_604,aVWAP_valley_603,aVWAP_valley_580,aVWAP_valley_563,aVWAP_valley_502,aVWAP_valley_443,aVWAP_valley_430,aVWAP_valley_389,aVWAP_valley_356,aVWAP_valley_353,aVWAP_valley_352,aVWAP_valley_327,aVWAP_valley_326,aVWAP_valley_305,aVWAP_valley_274,aVWAP_valley_257,aVWAP_valley_256,aVWAP_valley_255,aVWAP_valley_252,aVWAP_valley_239,aVWAP_valley_216,aVWAP_valley_202,aVWAP_valley_178,aVWAP_valley_177,aVWAP_valley_145,aVWAP_valley_114,aVWAP_valley_85,aVWAP_valley_84,aVWAP_valley_58,aVWAP_OB_bull_563,aVWAP_OB_bull_502,aVWAP_OB_bull_327,aVWAP_OB_bear_792,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,1.685,1.695,1.66,1.66,4617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4617.0,False,False,False,False
2025-04-08 15:00:00+00:00,1.665,1.67,1.655,1.67,3780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3780.0,58.604651162790695,False,False,False,False,4604.023255813953,False,False,False,False
2025-04-08 16:00:00+00:00,1.665,1.68,1.645,1.655,6664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.06976744186053,-23.25581395348813,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2884.0,12.982873625383085,False,False,False,False,4635.960879754823,False,False,False,False
2025-04-08 17:00:00+00:00,1.655,1.655,1.64,1.645,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.14532585715606,-23.25581395348813,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4933.0,-63.69903139206472,False,False,False,False,4595.852959138469,False,False,False,False
2025-04-08 18:00:00+00:00,1.645,1.65,1.63,1.635,5249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.962848307240755,-23.25581395348813,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10182.0,-220.5719146262963,False,False,False,False,4605.9792698495,False,False,False,False
2025-04-08 19:00:00+00:00,1.635,1.635,1.605,1.62,18364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.59324123235435,-23.25581395348813,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28546.0,-659.7258384305397,False,False,False,False,4819.281916828578,False,False,False,False
2025-04-09 14:00:00+00:00,1.625,1.63,1.605,1.605,6099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.908666254651326,-23.25581395348813,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34645.0,-1186.6293138037095,False,False,False,False,4839.122507265343,False,False,False,False
2025-04-09 15:00:00+00:00,1.605,1.62,1.605,1.615,2208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.005422948643464,20.535833896080774,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32437.0,-1671.131184907528,False,False,False,False,4798.3299102534775,False,False,False,False
2025-04-09 16:00:00+00:00,1.615,1.635,1.61,1.625,2517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.299387710535157,20.374938914114566,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29920.0,-2109.0981432810545,False,False,False,False,4762.960454280555,False,False,False,False
2025-04-09 17:00:00+00:00,1.625,1.71,1.625,1.705,6603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.91615949449266,20.374938914114566,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23317.0,-2437.9028232301853,False,False,False,False,4791.488199175429,False,False,False,False
