date,Open,High,Low,Close,Volume,aVWAP_peak_433,aVWAP_peak_415,aVWAP_peak_399,aVWAP_peak_393,aVWAP_peak_381,aVWAP_peak_375,aVWAP_peak_358,aVWAP_peak_346,aVWAP_peak_324,aVWAP_peak_320,aVWAP_peak_302,aVWAP_peak_297,aVWAP_peak_280,aVWAP_peak_274,aVWAP_peak_264,aVWAP_peak_254,aVWAP_peak_244,aVWAP_peak_230,aVWAP_peak_219,aVWAP_peak_207,aVWAP_peak_202,aVWAP_peak_189,aVWAP_peak_185,aVWAP_peak_176,aVWAP_peak_170,aVWAP_peak_169,aVWAP_peak_161,aVWAP_peak_157,aVWAP_peak_137,aVWAP_peak_124,aVWAP_peak_118,aVWAP_peak_95,aVWAP_peak_89,aVWAP_peak_82,aVWAP_peak_59,aVWAP_valley_438,aVWAP_valley_422,aVWAP_valley_411,aVWAP_valley_406,aVWAP_valley_401,aVWAP_valley_386,aVWAP_valley_377,aVWAP_valley_367,aVWAP_OB_bull_438,aVWAP_OB_bull_422,aVWAP_OB_bull_386,aVWAP_OB_bull_233,aVWAP_OB_bull_224,aVWAP_OB_bull_93,aVWAP_OB_bear_324,aVWAP_OB_bear_280,aVWAP_OB_bear_254,aVWAP_OB_bear_118,aVWAP_OB_bear_95,aVWAP_OB_bear_59,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-30 17:00:00+00:00,40.2,40.56,40.15,40.165,9762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.6269442665813,,88.66890977711266,41.18058623462474,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,129849.0,16050.371706067266,False,False,False,False,12122.77634507775,False,False,False,False
2023-12-01 17:00:00+00:00,39.975,40.79,39.975,40.735,21235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.589089700561246,,86.50063096669385,39.452999908186044,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151084.0,18143.9163307794,False,False,False,False,12264.05113042538,False,False,False,False
2023-12-04 17:00:00+00:00,40.535,40.54,40.21,40.27,9515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.55973003328131,,81.10320600670505,34.75926587628372,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,141569.0,20057.483519449488,False,False,False,False,12221.430182666847,False,False,False,False
2023-12-05 17:00:00+00:00,40.145,40.41,40.03,40.195,32261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.46034804889059,,76.90696852573221,31.286771942600353,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109308.0,21441.21245713244,False,False,False,False,12532.12118758674,False,False,False,False
2023-12-06 17:00:00+00:00,40.35,40.425,39.72,39.745,13976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.4056370097325,,70.75412783782214,26.037219057071823,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,95332.0,22586.806062448213,False,False,False,False,12554.50690560865,False,False,False,False
2023-12-07 17:00:00+00:00,39.945,40.0,39.74,39.78,9600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.36587429733286,,66.8280276765918,22.87050945671872,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104932.0,23863.475735898628,False,False,False,False,12508.700596994564,False,False,False,False
2023-12-08 17:00:00+00:00,39.815,39.985,39.7,39.925,2527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.113432603590006,,64.97437324465862,21.446531155735215,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,107459.0,25159.53037565214,False,False,False,False,12353.945548979143,False,False,False,False
2023-12-11 17:00:00+00:00,39.82,40.35,39.765,40.345,4570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.201419296244396,,65.72655985718829,21.446531155735215,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,112029.0,26506.34385820017,False,False,False,False,12233.264222638381,False,False,False,False
2023-12-12 17:00:00+00:00,40.515,40.615,40.35,40.52,13907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.354310467223655,,66.96331992487154,21.446531155735215,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125936.0,28047.88891466218,False,False,False,False,12259.21361453546,False,False,False,False
2023-12-13 17:00:00+00:00,40.38,41.0,39.97,40.99,11808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.4198210913421,,69.50971528373249,21.446531155735215,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137744.0,29748.603815210052,False,False,False,False,12252.218054620182,False,False,False,False
2023-12-14 17:00:00+00:00,41.48,41.65,41.405,41.56,9921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.577383165162,,72.79370453811222,16.33139892097833,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,147665.0,31576.764996369584,False,False,False,False,12216.075139044675,False,False,False,False
2023-12-15 17:00:00+00:00,41.45,41.45,40.875,41.1,5956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.61510227523949,,71.13682387513775,16.33139892097833,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,141709.0,33284.241508053776,False,False,False,False,12119.019710532355,False,False,False,False
2023-12-18 17:00:00+00:00,41.29,41.385,41.235,41.25,8162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.67041554671209,,70.57534334394127,16.33139892097833,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,149871.0,35091.788151339766,False,False,False,False,12057.670567733403,False,False,False,False
2023-12-19 17:00:00+00:00,41.305,41.42,41.165,41.215,5736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.701103140503406,,69.89733879522743,16.33139892097833,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,144135.0,36782.380583101934,False,False,False,False,11959.660171334435,False,False,False,False
2023-12-20 17:00:00+00:00,40.91,41.55,40.905,41.105,25770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.784242148467236,,68.43264888956541,16.33139892097833,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118365.0,38047.227395767026,False,False,False,False,12173.7739671277,False,False,False,False
2023-12-21 17:00:00+00:00,41.87,42.18,41.665,42.12,7510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.846660536791774,,71.07977302914131,16.33139892097833,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125875.0,39408.89828885591,False,False,False,False,12101.467393993937,False,False,False,False
2023-12-22 17:00:00+00:00,42.035,42.16,41.78,42.11,4940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.88468382946365,,72.75591336107759,17.532489287389055,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,120935.0,40672.868858020935,False,False,False,False,11990.436891761474,False,False,False,False
2023-12-25 17:00:00+00:00,42.11,42.11,42.11,42.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.88468382946365,,73.87334024903511,18.8377695425077,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,120935.0,41917.242984253164,False,False,False,False,11804.538645377575,False,False,False,False
2023-12-26 17:00:00+00:00,42.33,42.46,42.27,42.45,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,40.89873669615728,,75.65570743559302,20.76354899365404,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,122347.0,43164.21596124149,False,False,False,False,11643.414015216684,False,False,False,False
2023-12-27 17:00:00+00:00,42.58,42.775,42.51,42.585,5554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.5142459056749,,77.22482929995982,22.463228858598313,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,127901.0,44477.96455098968,False,False,False,False,11549.00449560092,False,False,False,False
2023-12-28 17:00:00+00:00,42.455,42.545,42.26,42.29,7129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.5056004105318,,75.08097930081743,22.463228858598313,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,120772.0,45660.81781376503,False,False,False,False,11480.477294118737,False,False,False,False
2023-12-29 17:00:00+00:00,42.115,42.24,41.96,42.03,3264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.49125937908948,,71.15973135035236,26.027574748130235,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,117508.0,46774.72761510201,False,False,False,False,11353.090049248678,False,False,False,False
2024-01-01 17:00:00+00:00,42.03,42.03,42.03,42.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.49125937908948,,68.54556605004231,23.586274862436824,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,117508.0,47871.367497038416,False,False,False,False,11177.073149260326,False,False,False,False
2024-01-02 17:00:00+00:00,40.935,41.065,40.53,40.65,11105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.24981380205727,,58.04392426435324,14.043802768175524,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106403.0,48778.834667626965,False,False,False,False,11175.9557360935,False,False,False,False
2024-01-03 17:00:00+00:00,40.045,40.085,39.795,39.82,5437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,41.12434320910166,,48.3359170954203,5.680469778496757,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100966.0,49587.93800611337,False,False,False,False,11086.979678169568,False,False,False,False
2024-01-04 17:00:00+00:00,39.92,40.125,39.7,39.755,13015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,40.657425630223614,,41.68124041040282,0.25807012938064844,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87951.0,50182.71416105735,False,False,False,False,11116.871466104922,False,False,False,False
2024-01-05 17:00:00+00:00,40.245,40.41,40.045,40.14,4839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,40.65267161242469,,39.921591482665825,-0.8800297913648905,False,True,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,92790.0,50843.292236079724,False,False,False,False,11019.540125545156,False,False,False,False
2024-01-08 17:00:00+00:00,40.99,41.3,40.875,41.29,8129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,40.76018927243018,,44.54960618700153,-0.8800297913648905,False,True,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100919.0,51619.65979831104,False,False,False,False,10974.725549955307,False,False,False,False
2024-01-09 17:00:00+00:00,41.08,41.17,40.85,40.87,10732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,40.8085116891843,,45.8222420304377,-0.8800297913648905,False,True,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90187.0,52217.60305725195,False,False,False,False,10970.962363134295,False,False,False,False
2024-01-10 17:00:00+00:00,41.455,41.795,41.395,41.57,5750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.865584311162294,,49.41260419207978,-10.33770385437181,False,True,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,95937.0,52895.42316489145,False,False,False,False,10890.017210217484,False,False,False,False
2024-01-11 17:00:00+00:00,41.485,42.18,41.47,42.17,4845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.12656451007987,,53.73295940729748,-6.062154935001203,False,True,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100782.0,53637.85071272259,False,False,False,False,10796.296013159848,False,False,False,False
2024-01-12 17:00:00+00:00,41.73,41.74,41.54,41.585,14161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.14981253703313,,53.963330211788815,-5.49169266660919,False,True,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86621.0,54149.21736833929,False,False,False,False,10848.46196644419,False,False,False,False
2024-01-15 17:00:00+00:00,41.585,41.585,41.585,41.585,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,41.14981253703313,,54.116910748116375,-4.757610731882032,False,True,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86621.0,54652.65585875263,False,False,False,False,10680.26875766211,False,False,False,False
2024-01-16 17:00:00+00:00,40.105,40.42,40.055,40.33,16110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.94532942499049,,49.55543359670548,-4.757610731882032,False,True,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70511.0,54898.52165939212,False,False,False,False,10764.45063738828,False,False,False,False
2024-01-17 17:00:00+00:00,39.72,39.96,39.54,39.94,10209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,40.65968126821811,,45.40302149567814,-4.757610731882032,False,True,False,True,False,5.900932639734663,40.2816,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60302.0,54982.296517386036,False,False,False,False,10755.838999599315,False,False,False,False
2024-01-18 17:00:00+00:00,40.785,41.04,40.45,40.915,3874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,40.70503337471118,,46.58221704531786,-4.757610731882032,False,True,False,True,False,10.74003263196068,40.379400000000004,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64176.0,55124.83455587617,False,False,False,False,10649.143821310952,False,False,False,False
2024-01-19 17:00:00+00:00,40.695,41.26,40.64,41.155,6579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.76463612286732,,48.21171859649918,-4.757610731882032,False,True,False,False,False,11.850844491833868,40.47,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70755.0,55367.16270229669,False,False,False,False,10586.040816329387,False,False,False,False
