date,Close,High,Low,Open,Volume,aVWAP_peak_169,aVWAP_peak_163,aVWAP_peak_157,aVWAP_peak_130,aVWAP_peak_123,aVWAP_peak_116,aVWAP_peak_111,aVWAP_peak_104,aVWAP_peak_98,aVWAP_peak_89,aVWAP_peak_79,aVWAP_peak_67,aVWAP_peak_59,aVWAP_peak_46,aVWAP_peak_31,aVWAP_peak_22,aVWAP_peak_14,aVWAP_peak_9,aVWAP_valley_171,aVWAP_valley_162,aVWAP_valley_148,aVWAP_valley_136,aVWAP_valley_125,aVWAP_valley_121,aVWAP_valley_111,aVWAP_valley_100,aVWAP_valley_95,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_52,aVWAP_valley_39,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bear_163,aVWAP_OB_bear_130,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,25.24,25.72,24.7,25.31,993354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,993354.0,False,False,False,False
2022-01-07 00:00:00+00:00,25.5,26.45,24.52,25.33,1171092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1171092,86747.55555555555,False,False,False,False,1006519.7777777778,False,False,False,False
2022-01-14 00:00:00+00:00,26.4,26.995,24.6801,25.24,1051157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2222249,244932.8477366255,False,False,False,False,1009826.2386831276,False,False,False,False
2022-01-21 00:00:00+00:00,24.55,26.62,24.17,26.32,1252260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.87644634666168,32.86757818707862,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,969989,298640.71086724586,False,False,False,False,1027784.29507697,False,False,False,False
2022-01-28 00:00:00+00:00,23.89,25.245,23.08,23.94,1341816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.071666666666665,,66.89217368758902,19.446106819361702,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-371827,248976.43598819064,False,False,False,False,1051045.9028490463,False,False,False,False
2022-02-04 00:00:00+00:00,24.9,26.11,23.83,23.83,1355499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.511386026474476,,61.076589791453365,15.10517720105625,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,983672,303398.329618695,False,False,False,False,1073597.9841194872,False,False,False,False
2022-02-11 00:00:00+00:00,24.8,26.32,24.44,24.99,1337086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.73518834311876,,56.589257411887566,11.929331314186669,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-353414,254745.56446175466,False,False,False,False,1093115.614925451,False,False,False,False
2022-02-18 00:00:00+00:00,25.44,26.76,24.6,24.73,1864466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,25.00853099191195,,55.673628579258164,11.929331314186669,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1511052,347805.3004275506,False,False,False,False,1150252.6804865287,False,False,False,False
2022-02-25 00:00:00+00:00,26.15,26.23,23.56,25.25,1631754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,25.074576333965904,,56.99706726252536,11.929331314186669,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3142806,554842.3892847691,False,False,False,False,1185919.444894934,False,False,False,False
2022-03-04 00:00:00+00:00,26.5,27.97,25.835,25.89,1855799,,,,,,,,,,,,,,,,,,26.768333333333338,,,,,,,,,,,,,,,,,,,26.768333333333338,,"rgba(38, 166, 154, 0.5)",,26.088892075200132,,58.76707273369949,11.929331314186669,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282273840954,0.3428282273840954,False,False,False,False,4998605,884009.9900784899,False,False,False,False,1235540.1526804946,False,False,False,False
2022-03-11 00:00:00+00:00,24.26,26.8,22.6,26.52,2827250,,,,,,,,,,,,,,,,,,25.43109369522577,,,,,,,,,,,,,,,,,,,25.43109369522577,,"rgba(38, 166, 154, 0.5)",,25.0652338969614,,54.0241074726739,11.929331314186669,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.20328386677309948,0.06977218030549796,False,False,False,False,2171355,979368.8797023054,False,False,False,False,1353444.5858152728,False,False,False,False
2022-03-18 00:00:00+00:00,25.62,25.7513,23.21,24.41,1492290,,,,,,,,,,,,,,,,,,25.293191832437593,,,,,,,,,,,,,,,,,,,25.293191832437593,,#000000,,25.041898586551792,,53.576328136559226,11.929331314186669,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.25900573838128993,-0.09461677903789598,False,False,False,False,3663645,1178204.147872505,False,False,False,False,1363729.4313104379,False,False,False,False
2022-03-25 00:00:00+00:00,25.46,26.29,25.0729,25.45,1228660,,,,,,,,,,,,,,,,,,25.345371971101923,,,,,,,,,,,,,,,,,,,25.345371971101923,,#000000,,25.141202837550512,,52.92771650973381,11.511560414444169,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.03589386070882946,-0.029361459164533258,False,False,False,False,2434985,1271299.025807875,False,False,False,False,1353724.2882504056,False,False,False,False
2022-04-01 00:00:00+00:00,26.21,26.69,25.02,25.39,1862998,,,,,,,,,,,,,,,,,,25.47161467539053,,,,,,,,,,,,,,,,,,,25.47161467539053,,#000000,,25.304047125427413,,53.84505383966989,11.511560414444169,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07783929508211693,0.024238917958791836,False,False,False,False,4297983,1495497.8387109952,False,False,False,False,1391448.2668985238,False,False,False,False
2022-04-08 00:00:00+00:00,25.93,27.95,25.38,26.23,1483458,,,,,,,,,,,,,,,,,26.419999999999995,25.60248260580599,,,,,,,,,,,,,,,,,,,26.01124130290299,,#000000,,25.69168478095492,,53.887918818413425,11.511560414444169,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2717761020191598,0.14800750998897583,False,False,False,False,2814525,1593203.5543620326,False,False,False,False,1398263.8026838184,False,False,False,False
2022-04-15 00:00:00+00:00,26.63,26.93,25.03,25.75,618199,,,,,,,,,,,,,,,,,26.354306861998253,25.634792850469957,,,,,,,,,,,,,,,,,,,25.994549856234105,,"rgba(38, 166, 154, 0.5)",,25.703581567178755,,55.13802988988181,11.511560414444169,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07876373203994916,0.11338562101446249,False,False,False,False,3432724,1729464.3281129932,False,False,False,False,1340481.224707239,False,False,False,False
2022-04-22 00:00:00+00:00,25.7,27.84,25.66,26.35,890500,,,,,,,,,,,,,,,,,26.367905660253346,25.690377189051272,,,,,,,,,,,,,,,,,,,26.02914142465231,,"rgba(38, 166, 154, 0.5)",,25.753103781096556,,54.088978049367284,11.511560414444169,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.29686477182373805,0.20512519641910026,False,False,False,False,2542224,1789668.7482527713,False,False,False,False,1307149.2821363325,False,False,False,False
2022-04-29 00:00:00+00:00,23.78,26.65,23.64,25.44,3003078,,,,,,,,,,,,,,,,,25.52742458246702,25.49353764892754,,,,,,,,,,,,,,,,,,,25.51048111569728,,#000000,,25.42328759079389,,50.323463071570565,8.428089038060833,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.15006853451923008,0.027528330949935093,False,False,False,False,-460854,1622963.3594933068,False,False,False,False,1432773.6316077153,False,False,False,False
2022-05-06 00:00:00+00:00,23.81,24.94,23.33,23.71,1389064,,,,,,,,,,,,,,,,,25.24511629652772,25.371170136266468,,,,,,,,,,,,,,,,,,,25.30814321639709,,#000000,,25.272754167529083,,47.691585389221125,5.763993273974236,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.15764996173272944,False,False,False,False,928210,1571500.1476789876,False,False,False,False,1429535.881118255,False,False,False,False
2022-05-13 00:00:00+00:00,23.31,23.4272,20.96,23.24,2221835,,,,,,,,,,,,,,,,,24.62539281088521,25.040900734806534,,,,,,,,,,,,,,,,,,,24.833146772845872,,"rgba(239, 83, 80, 0.5)",,24.27113627635088,,45.13520159737557,3.196613378715959,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.2502391080740617,False,False,False,False,-1293625,1359268.6552583217,False,False,False,False,1488224.704739125,False,False,False,False
2022-05-20 00:00:00+00:00,23.13,23.83,22.49,23.3,1743685,,,,,,,,,,,,,,,,,24.39872661352573,24.8809761738185,,,,,,,,,,,,,,,,,,,24.639851393672117,,"rgba(239, 83, 80, 0.5)",,24.1991569596312,,43.06865886377901,1.1087062501041487,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.19235356622172678,-0.22129633714789423,False,False,False,False,-3037310,1033596.1622762237,False,False,False,False,1507147.689573264,False,False,False,False
2022-05-27 00:00:00+00:00,24.95,25.03,22.69,23.38,1104453,,,,,,,,,,,,,,,,,24.383172622534662,24.84753726156607,,,,,,,,,,,,,,,,,,,24.615354942050367,,"rgba(239, 83, 80, 0.5)",,24.256645271152898,,44.973441385889465,1.1087062501041487,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.08885306003901695,-0.1550746985934556,False,False,False,False,-1932857,813858.8909965034,False,False,False,False,1477318.4533085776,False,False,False,False
2022-06-03 00:00:00+00:00,26.93,27.91,24.59,24.87,1918753,,,,,,,,,,,,,,,,26.47666666666667,24.662647400993645,24.97976628121017,,,,,,,,,,,,,,,,,,,25.373026782956828,,#000000,,25.00348051906232,,48.94412749533099,1.1087062501041487,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.2635086878895062,0.054216994648025305,False,False,False,False,-14104,752528.3064782439,False,False,False,False,1510017.3086190533,False,False,False,False
2022-06-10 00:00:00+00:00,24.43,27.77,24.34,27.71,1353555,,,,,,,,,,,,,,,,26.07819419708251,24.735864222269985,25.008662199198884,,,,,,,,,,,,,,,,,,,25.27424020618379,,#000000,,24.991668880488106,,48.460890582571984,1.1087062501041487,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.23348047541624833,0.14384873503213683,False,False,False,False,-1367659,595477.394887263,False,False,False,False,1498427.507980605,False,False,False,False
