date,Open,High,Low,Close,Volume,aVWAP_peak_860,aVWAP_peak_811,aVWAP_peak_765,aVWAP_peak_740,aVWAP_peak_705,aVWAP_peak_704,aVWAP_peak_688,aVWAP_peak_669,aVWAP_peak_668,aVWAP_peak_629,aVWAP_peak_628,aVWAP_peak_561,aVWAP_peak_510,aVWAP_peak_485,aVWAP_peak_465,aVWAP_peak_441,aVWAP_peak_415,aVWAP_peak_398,aVWAP_valley_838,aVWAP_valley_837,aVWAP_valley_836,aVWAP_valley_786,aVWAP_valley_749,aVWAP_valley_748,aVWAP_valley_722,aVWAP_valley_676,aVWAP_valley_636,aVWAP_valley_620,aVWAP_valley_619,aVWAP_valley_600,aVWAP_valley_545,aVWAP_valley_529,aVWAP_valley_524,aVWAP_valley_498,aVWAP_valley_478,aVWAP_valley_475,aVWAP_valley_421,aVWAP_valley_404,aVWAP_valley_346,aVWAP_valley_302,aVWAP_valley_283,aVWAP_valley_264,aVWAP_valley_235,aVWAP_valley_187,aVWAP_valley_138,aVWAP_valley_79,aVWAP_valley_78,aVWAP_OB_bull_302,aVWAP_OB_bull_187,aVWAP_OB_bear_860,aVWAP_OB_bear_811,aVWAP_OB_bear_561,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-21 14:00:00+00:00,13.815,13.895,13.815,13.89,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,102.0,False,False,False,False
2025-03-21 15:00:00+00:00,13.895,13.895,13.815,13.825,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,101.96899224806201,False,False,False,False
2025-03-21 16:00:00+00:00,13.825,13.89,13.815,13.885,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.981132075471603,-75.47169811320741,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-1.5263505798930352,False,False,False,False,101.93846523646415,False,False,False,False
2025-03-21 17:00:00+00:00,13.885,13.89,13.86,13.875,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.82129293011343,-64.9174401364826,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-218.0,-4.882531191057484,False,False,False,False,103.73786887620889,False,False,False,False
2025-03-21 18:00:00+00:00,13.875,13.89,13.855,13.89,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.66867498490273,-54.82822480637529,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1982.0,25.921849137486046,False,False,False,False,136.23805695564752,False,False,False,False
2025-03-21 19:00:00+00:00,13.885,13.885,13.85,13.85,2420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.62428013280035,-51.553530885412776,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-438.0,18.72926232915293,False,False,False,False,171.6452188633119,False,False,False,False
2025-03-24 14:00:00+00:00,13.945,14.0,13.895,13.985,6406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.77973860577707,-38.50228900424368,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5968.0,110.96601795195676,False,False,False,False,268.30188213674893,False,False,False,False
2025-03-24 15:00:00+00:00,13.985,14.025,13.975,14.01,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.18000771344478,-28.277464321698787,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7968.0,232.78049829378688,False,False,False,False,295.1499149718381,False,False,False,False
2025-03-24 16:00:00+00:00,14.01,14.03,13.97,13.995,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.29074049427069,-22.031790369628332,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7968.0,352.70638204117,False,False,False,False,290.5739472978561,False,False,False,False
2025-03-24 17:00:00+00:00,13.995,13.995,13.945,13.975,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.11026966366747,-18.63495053301876,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6568.0,449.06752340487276,False,False,False,False,307.77435121571875,False,False,False,False
