date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_864,aVWAP_peak_855,aVWAP_peak_840,aVWAP_peak_831,aVWAP_peak_827,aVWAP_peak_817,aVWAP_peak_809,aVWAP_peak_808,aVWAP_peak_807,aVWAP_peak_806,aVWAP_peak_800,aVWAP_peak_787,aVWAP_peak_776,aVWAP_peak_770,aVWAP_peak_760,aVWAP_peak_755,aVWAP_peak_743,aVWAP_peak_742,aVWAP_peak_737,aVWAP_peak_720,aVWAP_peak_716,aVWAP_peak_696,aVWAP_peak_683,aVWAP_peak_659,aVWAP_peak_641,aVWAP_peak_629,aVWAP_peak_616,aVWAP_peak_606,aVWAP_peak_593,aVWAP_peak_588,aVWAP_peak_580,aVWAP_peak_575,aVWAP_peak_569,aVWAP_peak_554,aVWAP_valley_888,aVWAP_valley_884,aVWAP_valley_858,aVWAP_valley_849,aVWAP_valley_843,aVWAP_valley_836,aVWAP_valley_828,aVWAP_valley_822,aVWAP_valley_816,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_793,aVWAP_valley_778,aVWAP_valley_773,aVWAP_valley_766,aVWAP_valley_757,aVWAP_valley_746,aVWAP_valley_732,aVWAP_valley_704,aVWAP_valley_690,aVWAP_valley_679,aVWAP_valley_672,aVWAP_valley_667,aVWAP_valley_663,aVWAP_valley_646,aVWAP_valley_635,aVWAP_valley_634,aVWAP_valley_621,aVWAP_valley_612,aVWAP_valley_595,aVWAP_valley_582,aVWAP_valley_576,aVWAP_valley_566,aVWAP_valley_565,aVWAP_valley_551,aVWAP_valley_540,aVWAP_valley_510,aVWAP_valley_494,aVWAP_valley_484,aVWAP_valley_478,aVWAP_valley_467,aVWAP_valley_460,aVWAP_valley_434,aVWAP_valley_420,aVWAP_valley_399,aVWAP_valley_382,aVWAP_valley_371,aVWAP_valley_359,aVWAP_valley_354,aVWAP_valley_348,aVWAP_valley_339,aVWAP_valley_325,aVWAP_valley_312,aVWAP_valley_293,aVWAP_valley_282,aVWAP_valley_277,aVWAP_valley_264,aVWAP_valley_260,aVWAP_valley_245,aVWAP_valley_234,aVWAP_valley_218,aVWAP_valley_209,aVWAP_valley_192,aVWAP_valley_186,aVWAP_valley_179,aVWAP_valley_175,aVWAP_valley_168,aVWAP_valley_161,aVWAP_valley_150,aVWAP_valley_144,aVWAP_valley_136,aVWAP_valley_127,aVWAP_valley_114,aVWAP_valley_109,aVWAP_valley_102,aVWAP_valley_95,aVWAP_valley_94,aVWAP_valley_89,aVWAP_valley_70,aVWAP_valley_61,aVWAP_OB_bull_867,aVWAP_OB_bull_822,aVWAP_OB_bull_582,aVWAP_OB_bull_434,aVWAP_OB_bull_161,aVWAP_OB_bull_136,aVWAP_OB_bull_70,aVWAP_OB_bear_787,aVWAP_OB_bear_554,aVWAP_OB_bear_424,aVWAP_OB_bear_47,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,41.505,41.565,41.35,41.42,797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,797.0,False,False,False,False
2024-12-30 16:00:00+00:00,41.415,41.55,41.4,41.47,760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,760.0,11.782945736434108,False,False,False,False,796.4263565891473,False,False,False,False
2024-12-30 17:00:00+00:00,41.47,41.65,41.465,41.61,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1142.0,29.305690763776212,False,False,False,False,790.0011417583078,False,False,False,False
2024-12-30 18:00:00+00:00,41.61,41.72,41.58,41.705,1171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2313.0,64.71180408526806,False,False,False,False,795.9081008008146,False,False,False,False
2024-12-30 19:00:00+00:00,41.7,41.72,41.62,41.66,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.54898930734507,45.094090376610566,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1753.0,90.88681487464375,False,False,False,False,792.2506108659182,False,False,False,False
2024-12-30 20:00:00+00:00,41.66,41.755,41.605,41.69,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,91.51049769209082,42.68650856444104,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5007.0,167.10562394635468,False,False,False,False,830.4172680617954,False,False,False,False
2024-12-31 15:00:00+00:00,41.77,41.78,41.59,41.625,1363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.49612655073284,35.830316376299066,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3644.0,221.0109631099771,False,False,False,False,838.6743646809923,False,False,False,False
2024-12-31 16:00:00+00:00,41.635,41.645,41.455,41.47,1237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.04191297463471,24.36939109484635,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2407.0,254.90226600749685,False,False,False,False,844.8499559262482,False,False,False,False
2024-12-31 17:00:00+00:00,41.47,41.59,41.45,41.585,1345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.45853540879155,21.346956669352096,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3752.0,309.12083552676046,False,False,False,False,852.6042201754536,False,False,False,False
2024-12-31 18:00:00+00:00,41.58,41.58,41.435,41.525,546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.15924971915978,17.341066308084393,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3206.0,354.0336907899115,False,False,False,False,847.8506663742838,False,False,False,False
