date,Close,High,Low,Open,Volume,aVWAP_peak_161,aVWAP_peak_142,aVWAP_peak_115,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_122,aVWAP_valley_95,aVWAP_valley_63,aVWAP_valley_41,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,70.0463126743,70.6538606174,68.7154097898,69.6044737032,17866020,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,17866020.0,False,False,False,False
2022-01-07 00:00:00+00:00,73.7365479403,74.0286509957,68.9071107584,71.1368307477,23887705,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,23887705,1769459.6296296294,False,False,False,False,18312070.740740743,False,False,False,False
2022-01-14 00:00:00+00:00,75.4599559669,75.6887700269,72.4707680338,73.7365479403,21959454,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,45847159,5034474.397805212,False,False,False,False,18582247.27846365,False,False,False,False
2022-01-21 00:00:00+00:00,72.665503404,75.6449545686,72.646029867,75.1678529116,24600159,,,,,,,,,,,,,,#000000,,,,89.51877247500607,40.09196460527917,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,21247000,6235402.220190011,False,False,False,False,19028018.51709597,False,False,False,False
2022-01-28 00:00:00+00:00,70.3773628037,73.3762875054,67.7971191481,71.6236691732,29115501,,,,,,,,,,,,,,#000000,,70.5169231524,,77.62768279307497,29.28106298803351,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7868501,5190668.648324084,False,False,False,False,19775239.44175553,False,False,False,False
2022-02-04 00:00:00+00:00,68.7707959993,71.3997234975,68.2158001941,70.0852597484,14084462,,,,,,,,,,,,,,#000000,,70.17302183559902,,67.01541431384186,20.050337862737024,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21952963,3180029.2669667434,False,False,False,False,19353700.37199586,False,False,False,False
2022-02-11 00:00:00+00:00,70.0073656003,71.9449825341,68.3569833375,69.2673711934,11112026,,,,,,,,,,,,,,#000000,,70.15871824080793,,61.3603160466513,15.714826231939682,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10840937,2141439.173117355,False,False,False,False,18743205.97407024,False,False,False,False
2022-02-18 00:00:00+00:00,70.4552569518,72.9770799964,69.4572381794,70.0560494428,14197269,,,,,,,,,,,,,,#000000,,70.32543039866148,,57.955582984073146,13.438558805564703,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3356332,2231431.234367921,False,False,False,False,18406469.901916888,False,False,False,False
2022-02-25 00:00:00+00:00,68.975268138,70.6743342433,65.2683829979,70.2994686556,12294100,,,,,,,,,,,,,,#000000,,69.1620858601642,,53.69170427045666,10.186170964606369,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8937768,1404083.1429332602,False,False,False,False,17953701.761034157,False,False,False,False
2022-03-04 00:00:00+00:00,75.7910060963,75.89811055,66.9236336449,67.9626442128,22138423,,,,,,,,,,,,,,#000000,,70.93634806166651,,56.99703808507961,10.186170964606369,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.037693535998446846,0.037693535998446846,False,False,False,False,13200655,2277903.2804937596,False,False,False,False,18263681.112068664,False,False,False,False
2022-03-11 00:00:00+00:00,75.5865339576,79.3449266032,73.921546542,77.0957330769,24985572,,,,,,,,,,,,,,#000000,,72.54872908031886,,59.12703461619971,10.186170964606369,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282824586461996,0.1902608909315334,False,False,False,False,-11784917,1236212.8893460738,False,False,False,False,18761598.955619134,False,False,False,False
2022-03-18 00:00:00+00:00,77.8649377893,78.4491439001,73.6294434867,75.7228487167,19440323,,,,,,,,,,,,,,#000000,,73.27777286363677,,61.95691457702148,3.422042118078565,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.2928370656548201,0.24154897829317673,False,False,False,False,7655406,1711708.6753204386,False,False,False,False,18811874.810758457,False,False,False,False
2022-03-25 00:00:00+00:00,80.8956052344,81.0711895699,76.8912609382,77.134680151,16942418,,,,,,,,,,,,,,#000000,,74.13251264489729,,65.35080200156476,6.356822774857854,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282824768817705,0.2921886129906769,False,False,False,False,24597824,3406976.4771485543,False,False,False,False,18673396.528480053,False,False,False,False
2022-04-01 00:00:00+00:00,76.2816390851,82.1539596387,75.6475845403,80.9638880315,14267382,,,,,,,,,,,,,,#000000,,75.68633518090827,,63.51499891726548,6.356822774857854,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.33742558558086744,0.31480709928577216,False,False,False,False,10330442,3919825.77513755,False,False,False,False,18347025.081925977,False,False,False,False
2022-04-08 00:00:00+00:00,73.2284225847,79.0227056558,72.0090869215,76.4279593647,12199705,,,,,,,,,,,,,,#000000,,75.18434556755005,,60.09516548535622,6.356822774857854,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.12288137092289961,0.21884423510433587,False,False,False,False,-1869263,3491004.3843866205,False,False,False,False,17891668.03882035,False,False,False,False
2022-04-15 00:00:00+00:00,74.5062863596,74.7891722335,72.5260852427,72.7309336341,8901485,,,,,,,,,,,,,,#000000,,74.93933694744648,,58.38858871248123,6.356822774857854,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.010870882718114034,0.11485755891122496,False,False,False,False,7032222,3753316.800357982,False,False,False,False,17225728.554463286,False,False,False,False
2022-04-22 00:00:00+00:00,72.9260273402,77.8716527898,72.6919148929,74.2136458005,10437372,,,,,,,,,,,,,,#000000,,74.82908085092531,,56.151827414867654,15.986148126681627,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.10865804576735152,0.11175780233928824,False,False,False,False,-3405150,3223060.0003314647,False,False,False,False,16722887.328206746,False,False,False,False
2022-04-29 00:00:00+00:00,71.4238058032,74.3502113947,68.0389300024,72.4675571309,21480616,,,,,,,,,,,,,,#000000,,74.12354543365372,,53.64658392990055,13.533928866472685,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.13764329972574688,-0.012942748693229318,False,False,False,False,-24885766,1140924.7410476527,False,False,False,False,17075311.674265504,False,False,False,False
