date,Open,High,Low,Close,Volume,aVWAP_peak_438,aVWAP_peak_423,aVWAP_peak_416,aVWAP_peak_406,aVWAP_peak_401,aVWAP_peak_389,aVWAP_peak_375,aVWAP_peak_365,aVWAP_valley_440,aVWAP_valley_429,aVWAP_valley_421,aVWAP_valley_394,aVWAP_valley_381,aVWAP_valley_377,aVWAP_valley_368,aVWAP_valley_350,aVWAP_valley_340,aVWAP_valley_335,aVWAP_valley_330,aVWAP_valley_316,aVWAP_valley_300,aVWAP_valley_296,aVWAP_valley_277,aVWAP_valley_256,aVWAP_valley_251,aVWAP_valley_237,aVWAP_valley_224,aVWAP_valley_216,aVWAP_valley_192,aVWAP_valley_185,aVWAP_valley_167,aVWAP_valley_144,aVWAP_valley_123,aVWAP_valley_115,aVWAP_valley_105,aVWAP_valley_98,aVWAP_valley_82,aVWAP_valley_67,aVWAP_valley_49,aVWAP_valley_42,aVWAP_valley_21,aVWAP_valley_14,aVWAP_valley_8,aVWAP_OB_bull_440,aVWAP_OB_bull_151,aVWAP_OB_bull_144,aVWAP_OB_bull_67,aVWAP_OB_bull_49,aVWAP_OB_bull_21,aVWAP_OB_bull_1,aVWAP_OB_bear_389,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,131.69,131.8,130.215,130.51,54340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,54340.0,False,False,False,False
2023-11-10 17:00:00+00:00,130.0,130.855,129.83,130.495,67724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.39333333333335,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,1.0,130.855,129.83,0.0,0,,,False,False,False,False,,,False,False,False,False,-67724.0,-1049.984496124031,False,False,False,False,54547.50387596899,False,False,False,False
2023-11-13 17:00:00+00:00,130.25,130.815,130.07,130.57,52521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.4333717964711,,,,,"rgba(239, 83, 80, 0.5)",,,,28.301886792456067,-92.45283018868409,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15203.0,-1269.4110930833483,False,False,False,False,54516.08521122528,False,False,False,False
2023-11-14 17:00:00+00:00,134.33,135.825,133.67,135.005,51017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.74407024519937,,,,,"rgba(38, 166, 154, 0.5)",,,,52.113729312286395,-68.1919832415912,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35814.0,-694.4744869890328,False,False,False,False,54461.83582810551,False,False,False,False
2023-11-15 17:00:00+00:00,134.18,134.865,133.94,133.94,30014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.11750250899263,,,,,"rgba(38, 166, 154, 0.5)",,,,61.014356129526135,-57.08182777047229,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5800.0,-593.7849600589702,False,False,False,False,54082.79961371628,False,False,False,False
2023-11-16 17:00:00+00:00,134.275,135.235,133.895,135.03,39310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.542731642739,,,,,"rgba(38, 166, 154, 0.5)",,,,68.32185848460003,-46.367129956423184,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45110.0,114.8008532752774,False,False,False,False,53853.76396079044,False,False,False,False
2023-11-17 17:00:00+00:00,133.54,134.84,133.535,134.84,77908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.99826802074764,,,,,"rgba(38, 166, 154, 0.5)",,,,72.17760726152868,-38.128791425802326,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32798.0,-395.4751289460447,False,False,False,False,54226.697852871206,False,False,False,False
2023-11-20 17:00:00+00:00,134.84,134.935,134.26,134.335,39058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.1634054766859,,,,,"rgba(38, 166, 154, 0.5)",,,,72.11169584459138,-32.984180594577104,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-71856.0,-1503.390243225951,False,False,False,False,53991.52424274917,False,False,False,False
2023-11-21 17:00:00+00:00,130.8,131.99,130.35,131.69,57392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.34333333333333,,,,,,,132.9116664939526,,,,131.34333333333333,"rgba(38, 166, 154, 0.5)",,,,63.22790571244424,-32.984180594577104,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-129248.0,-3483.926828602293,False,False,False,False,54044.24479712515,False,False,False,False
2023-11-22 17:00:00+00:00,132.865,133.11,132.37,132.95,37955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.92717271300268,,,,,,,132.9031463784788,,,,131.92717271300268,"rgba(38, 166, 154, 0.5)",,,,60.30307159802242,-32.984180594577104,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91293.0,-4845.307808003808,False,False,False,False,53794.79914135577,False,False,False,False
