date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_peak_827,aVWAP_peak_826,aVWAP_peak_770,aVWAP_peak_753,aVWAP_valley_872,aVWAP_valley_839,aVWAP_valley_838,aVWAP_valley_816,aVWAP_valley_767,aVWAP_valley_706,aVWAP_valley_644,aVWAP_valley_606,aVWAP_valley_576,aVWAP_valley_556,aVWAP_valley_530,aVWAP_valley_510,aVWAP_valley_472,aVWAP_valley_471,aVWAP_valley_414,aVWAP_valley_375,aVWAP_valley_372,aVWAP_valley_354,aVWAP_valley_352,aVWAP_valley_351,aVWAP_valley_323,aVWAP_OB_bear_753,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,3.135,3.165,3.11,3.125,6705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6705.0,False,False,False,False
2025-01-23 16:00:00+00:00,3.125,3.215,3.115,3.2,69965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69965.0,1084.7286821705427,False,False,False,False,7685.775193798449,False,False,False,False
2025-01-23 17:00:00+00:00,3.2,3.2,3.14,3.175,10887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.90909090909084,18.18181818181793,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59078.0,1983.8491677182863,False,False,False,False,7735.40658614266,False,False,False,False
2025-01-23 18:00:00+00:00,3.175,3.195,3.17,3.175,3411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.84848484848473,18.18181818181793,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59078.0,2869.0298007769175,False,False,False,False,7668.361522791611,False,False,False,False
2025-01-23 19:00:00+00:00,3.175,3.175,3.155,3.165,6193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.86703782709768,18.18181818181793,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52885.0,3644.4711992144844,False,False,False,False,7645.487700732825,False,False,False,False
2025-01-23 20:00:00+00:00,3.165,3.19,3.145,3.175,8967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.65768403233486,18.18181818181793,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61852.0,4546.913506203407,False,False,False,False,7665.976263512161,False,False,False,False
2025-01-24 15:00:00+00:00,3.265,3.275,3.18,3.265,25596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.32744988322997,18.18181818181793,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87448.0,5832.201668897928,False,False,False,False,7943.9611276437545,False,False,False,False
2025-01-24 16:00:00+00:00,3.265,3.32,3.245,3.245,23983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.3292247493167,18.18181818181793,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63465.0,6725.733425969278,False,False,False,False,8192.62839698261,False,False,False,False
2025-01-24 17:00:00+00:00,3.235,3.265,3.195,3.205,20120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.30307283955499,18.18181818181793,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43345.0,7293.473993008514,False,False,False,False,8377.548886951872,False,False,False,False
2025-01-24 18:00:00+00:00,3.205,3.205,3.155,3.165,8558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.46089561082875,30.73354587408329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34787.0,7719.730210171172,False,False,False,False,8380.346578627037,False,False,False,False
