date,Open,High,Low,Close,Volume,aVWAP_peak_414,aVWAP_valley_426,aVWAP_valley_402,aVWAP_valley_348,aVWAP_valley_316,aVWAP_valley_266,aVWAP_valley_238,aVWAP_valley_166,aVWAP_valley_145,aVWAP_valley_115,aVWAP_valley_61,aVWAP_OB_bull_316,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-22 17:00:00+00:00,67.01,67.54,66.58,67.47,8423.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8423.0,False,False,False,False
2024-01-23 17:00:00+00:00,66.91,67.075,66.57,66.64,20055.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20055.0,-310.93023255813955,False,False,False,False,8603.341085271317,False,False,False,False
2024-01-24 17:00:00+00:00,66.145,66.145,65.41,65.49,16366.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36421.0,-870.7762754642149,False,False,False,False,8723.69238627486,False,False,False,False
2024-01-25 17:00:00+00:00,66.01,66.5,65.85,66.44,8172.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.049607741814258,-39.15535303236717,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28249.0,-1295.2448603407388,False,False,False,False,8715.139015945018,False,False,False,False
2024-01-26 17:00:00+00:00,66.88,66.88,65.03,65.04,14474.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.567328462574908,-36.71238084819144,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42723.0,-1937.535637699797,False,False,False,False,8804.423682364477,False,False,False,False
2024-01-29 17:00:00+00:00,65.59,66.16,65.42,66.075,13019.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.042550428280748,-29.68133177003988,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29704.0,-2368.0234572703425,False,False,False,False,8869.76595085495,False,False,False,False
2024-01-30 17:00:00+00:00,66.03,66.21,65.615,65.63,11191.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.28414103063787,-26.639215588020384,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40895.0,-2965.340923049097,False,False,False,False,8905.754075647896,False,False,False,False
2024-01-31 17:00:00+00:00,66.1,66.5,64.45,64.8,19075.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.932368692295974,-26.62654005679784,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59970.0,-3849.1340870328318,False,False,False,False,9063.41680315723,False,False,False,False
2024-02-01 17:00:00+00:00,65.295,66.54,65.29,66.33,12045.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.63064609341396,-20.78248740930666,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47925.0,-4532.480845373408,False,False,False,False,9109.64289923231,False,False,False,False
2024-02-02 17:00:00+00:00,64.89,66.1,64.71,65.58,7744.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.982089108151904,-18.95636719825484,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55669.0,-5325.295095832735,False,False,False,False,9088.470141104677,False,False,False,False
