date,Open,High,Low,Close,Volume,aVWAP_peak_427,aVWAP_peak_416,aVWAP_peak_404,aVWAP_peak_395,aVWAP_peak_381,aVWAP_peak_376,aVWAP_peak_360,aVWAP_peak_355,aVWAP_peak_343,aVWAP_peak_334,aVWAP_peak_321,aVWAP_peak_315,aVWAP_valley_443,aVWAP_valley_439,aVWAP_valley_423,aVWAP_valley_407,aVWAP_valley_400,aVWAP_valley_389,aVWAP_valley_378,aVWAP_valley_370,aVWAP_valley_357,aVWAP_valley_348,aVWAP_valley_339,aVWAP_valley_331,aVWAP_valley_318,aVWAP_valley_308,aVWAP_valley_291,aVWAP_valley_284,aVWAP_valley_264,aVWAP_valley_250,aVWAP_valley_231,aVWAP_valley_219,aVWAP_valley_210,aVWAP_valley_199,aVWAP_valley_193,aVWAP_valley_188,aVWAP_valley_180,aVWAP_valley_173,aVWAP_valley_157,aVWAP_valley_149,aVWAP_valley_141,aVWAP_valley_134,aVWAP_valley_125,aVWAP_valley_114,aVWAP_valley_100,aVWAP_valley_80,aVWAP_valley_65,aVWAP_valley_51,aVWAP_valley_37,aVWAP_valley_23,aVWAP_OB_bull_389,aVWAP_OB_bull_308,aVWAP_OB_bull_80,aVWAP_OB_bull_65,aVWAP_OB_bull_51,aVWAP_OB_bear_427,aVWAP_OB_bear_360,aVWAP_OB_bear_343,aVWAP_OB_bear_334,aVWAP_OB_bear_0,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,13.08,13.135,13.045,13.075,291361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.084999999999997,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,291361.0,False,False,False,False
2023-11-09 17:00:00+00:00,13.135,13.185,13.01,13.015,213765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.078652128379849,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,1.0,13.185,13.01,0.0,0,,,False,False,False,False,,,False,False,False,False,-213765.0,-3314.186046511628,False,False,False,False,290157.96124031005,False,False,False,False
2023-11-10 17:00:00+00:00,13.165,13.195,13.115,13.125,231939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.09953042133326,,,,"rgba(239, 83, 80, 0.5)",,,,22.44897959183685,-83.67346938775528,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18174.0,-2981.0358752478814,False,False,False,False,289255.3416861967,False,False,False,False
2023-11-13 17:00:00+00:00,13.175,13.2,13.145,13.18,114716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.109694498938104,,,,"rgba(239, 83, 80, 0.5)",,,,40.405394350154666,-65.26779814608555,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132890.0,-874.5081872595424,False,False,False,False,286549.3053809843,False,False,False,False
2023-11-14 17:00:00+00:00,13.265,13.355,13.225,13.315,225938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.149241617403668,,,,"rgba(38, 166, 154, 0.5)",,,,55.78169253606434,-48.91467792957202,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,358828.0,4702.274885411149,False,False,False,False,285609.59522003884,False,False,False,False
2023-11-15 17:00:00+00:00,13.435,13.435,13.34,13.365,232790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.190231983654185,,,,"rgba(38, 166, 154, 0.5)",,,,66.71643472531507,-36.26038904103445,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,591618.0,13801.743491838883,False,False,False,False,284790.68676701497,False,False,False,False
2023-11-16 17:00:00+00:00,13.235,13.255,13.17,13.17,269181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.191612462993792,,,,"rgba(38, 166, 154, 0.5)",,,,62.175576096311076,-36.26038904103445,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,322437.0,18586.78622839952,False,False,False,False,284548.67611946433,False,False,False,False
2023-11-17 17:00:00+00:00,13.445,13.58,13.445,13.52,266875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.238350080645233,,,,"rgba(38, 166, 154, 0.5)",,,,66.14064563809097,-30.68881697130709,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,589312.0,27435.239155091,False,False,False,False,284274.665636992,False,False,False,False
2023-11-20 17:00:00+00:00,13.545,13.59,13.485,13.565,220025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27117582587741,,,,"rgba(38, 166, 154, 0.5)",,,,69.30914196676243,-23.79959869486811,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,809337.0,39557.747075167106,False,False,False,False,283278.54678990686,False,False,False,False
2023-11-21 17:00:00+00:00,13.765,13.775,13.68,13.7,215093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.313329117877753,,,,"rgba(38, 166, 154, 0.5)",,,,72.80281966786347,-16.54967709084073,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1024430.0,54827.08432981568,False,False,False,False,282221.4065295982,False,False,False,False
2023-11-22 17:00:00+00:00,13.615,13.765,13.615,13.735,92813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.328638534942431,,,,"rgba(38, 166, 154, 0.5)",,,,75.45046642540046,-10.188699040836418,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1117243.0,71298.64891384955,False,False,False,False,279284.8420872789,False,False,False,False
2023-11-23 17:00:00+00:00,13.735,13.735,13.735,13.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.328638534942431,,,,"rgba(38, 166, 154, 0.5)",,,,77.21556426375847,-4.798012340485663,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1117243.0,87514.84040355732,False,False,False,False,274954.8445355381,False,False,False,False
2023-11-24 17:00:00+00:00,13.745,13.77,13.72,13.72,19252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.331920149210916,,,,"rgba(38, 166, 154, 0.5)",,,,77.71926437761866,-0.7437623021663597,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1097991.0,103181.13745156418,False,False,False,False,270990.45934894064,False,False,False,False
2023-11-27 17:00:00+00:00,13.645,13.705,13.55,13.68,143257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.349598821576357,,,,"rgba(38, 166, 154, 0.5)",,,,76.22383100401575,1.022134005715678,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,954734.0,116383.50741355543,False,False,False,False,269010.0956381043,False,False,False,False
2023-11-28 17:00:00+00:00,13.745,13.775,13.61,13.66,96496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.361766357787598,,,,"rgba(38, 166, 154, 0.5)",,,,74.30487740620276,2.006603924203759,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,858238.0,127885.12745365534,False,False,False,False,266335.45849642827,False,False,False,False
2023-11-29 17:00:00+00:00,13.665,13.73,13.615,13.685,221734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.386221124239043,,,,"rgba(38, 166, 154, 0.5)",,,,73.52207428250954,3.8956424778538477,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1079972.0,142646.1642373196,False,False,False,False,265643.9630158635,False,False,False,False
2023-11-30 17:00:00+00:00,13.715,13.825,13.715,13.825,209349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.413690362759404,,,,"rgba(38, 166, 154, 0.5)",,,,75.25420608688114,7.949597047474242,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1289321.0,160424.06866774877,False,False,False,False,264771.17289158655,False,False,False,False
2023-12-01 17:00:00+00:00,13.915,13.955,13.86,13.875,256393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45097810774761,,,,"rgba(38, 166, 154, 0.5)",,13.896666666666667,,77.03551573401086,11.73092666122649,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1545714.0,181901.43194421777,False,False,False,False,264641.2787382286,False,False,False,False
2023-12-04 17:00:00+00:00,13.885,13.9,13.82,13.885,76669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.46039586574548,,,,"rgba(38, 166, 154, 0.5)",,13.89014449261699,,78.34907460279913,14.805325984685737,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1622383.0,204234.47951097408,False,False,False,False,261726.97984306226,False,False,False,False
2023-12-05 17:00:00+00:00,13.89,13.895,13.72,13.76,175539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.476670126698357,,,,"rgba(38, 166, 154, 0.5)",,13.856155768470765,,73.41930567422008,14.805325984685737,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1446844.0,223499.74339452485,False,False,False,False,260390.7320935574,False,False,False,False
