date,Open,High,Low,Close,Volume,aVWAP_peak_846,aVWAP_peak_810,aVWAP_peak_776,aVWAP_peak_744,aVWAP_peak_722,aVWAP_peak_682,aVWAP_peak_640,aVWAP_peak_591,aVWAP_peak_570,aVWAP_peak_529,aVWAP_peak_484,aVWAP_peak_456,aVWAP_peak_404,aVWAP_peak_383,aVWAP_peak_353,aVWAP_peak_317,aVWAP_peak_293,aVWAP_peak_216,aVWAP_peak_198,aVWAP_peak_167,aVWAP_peak_120,aVWAP_valley_870,aVWAP_valley_831,aVWAP_valley_799,aVWAP_valley_733,aVWAP_valley_698,aVWAP_valley_673,aVWAP_valley_624,aVWAP_valley_606,aVWAP_valley_586,aVWAP_valley_564,aVWAP_valley_563,aVWAP_valley_534,aVWAP_valley_468,aVWAP_valley_429,aVWAP_valley_413,aVWAP_valley_379,aVWAP_OB_bull_799,aVWAP_OB_bull_698,aVWAP_OB_bull_387,aVWAP_OB_bear_810,aVWAP_OB_bear_120,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,58.46,58.46,57.735,58.08,1895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1895.0,False,False,False,False
2025-01-10 16:00:00+00:00,58.08,58.1,57.58,57.595,2219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2219.0,-34.4031007751938,False,False,False,False,1900.0232558139533,False,False,False,False
2025-01-10 17:00:00+00:00,57.595,58.15,57.445,58.15,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.760563380281695,-78.14084507042254,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-999.0,-49.35809146084971,False,False,False,False,1889.4802595997835,False,False,False,False
2025-01-10 18:00:00+00:00,58.15,58.44,58.06,58.44,681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.89036323986889,-61.7479688587659,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-318.0,-53.523082290914054,False,False,False,False,1870.744131543973,False,False,False,False
2025-01-10 19:00:00+00:00,58.365,58.365,57.985,58.09,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.9949885177316,-55.119903959419624,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1192.0,-71.17388721663632,False,False,False,False,1855.2907341556945,False,False,False,False
2025-01-10 20:00:00+00:00,58.09,58.3,57.87,57.87,2265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.863942968914266,-51.558247896519696,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3457.0,-123.66731532180475,False,False,False,False,1861.6428157966914,False,False,False,False
2025-01-13 15:00:00+00:00,57.87,57.87,57.87,57.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.44324593636938,-47.61665855969368,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3457.0,-175.34689182844343,False,False,False,False,1832.7801364820139,False,False,False,False
2025-01-13 16:00:00+00:00,57.87,57.87,56.53,56.62,2523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.42684828028724,-47.61665855969368,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5980.0,-265.34151366056057,False,False,False,False,1843.4812196373314,False,False,False,False
2025-01-13 17:00:00+00:00,56.635,57.05,56.54,56.865,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.484876993295984,-47.61665855969368,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5041.0,-339.38273050303246,False,False,False,False,1829.4582549917914,False,False,False,False
2025-01-13 18:00:00+00:00,56.865,57.14,56.865,57.03,1256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.914524153640926,-46.652600590771854,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3785.0,-392.8031532859312,False,False,False,False,1820.5674293330037,False,False,False,False
