date,Open,High,Low,Close,Volume,aVWAP_peak_841,aVWAP_peak_804,aVWAP_valley_847,aVWAP_valley_817,aVWAP_valley_749,aVWAP_valley_733,aVWAP_valley_716,aVWAP_valley_666,aVWAP_valley_582,aVWAP_valley_507,aVWAP_valley_476,aVWAP_valley_455,aVWAP_valley_410,aVWAP_valley_372,aVWAP_valley_341,aVWAP_valley_306,aVWAP_valley_273,aVWAP_valley_221,aVWAP_valley_180,aVWAP_valley_141,aVWAP_valley_125,aVWAP_valley_90,aVWAP_OB_bull_666,aVWAP_OB_bull_582,aVWAP_OB_bull_410,aVWAP_OB_bull_306,aVWAP_OB_bull_221,aVWAP_OB_bull_90,aVWAP_OB_bear_841,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-19 14:00:00+00:00,113.445,113.6,113.09,113.52,5075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5075.0,False,False,False,False
2025-03-19 15:00:00+00:00,113.525,113.695,113.42,113.515,1905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1905.0,-29.53488372093023,False,False,False,False,5025.852713178295,False,False,False,False
2025-03-19 16:00:00+00:00,113.54,113.64,113.365,113.44,3402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5307.0,-111.35604831440418,False,False,False,False,5000.676702121266,False,False,False,False
2025-03-19 17:00:00+00:00,113.44,113.53,113.235,113.44,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5307.0,-191.9086677203824,False,False,False,False,4953.503419917836,False,False,False,False
2025-03-19 18:00:00+00:00,113.44,114.185,113.44,114.09,3007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.397798348761633,-22.64198148611453,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2300.0,-224.5922542673532,False,False,False,False,4923.325072322211,False,False,False,False
2025-03-19 19:00:00+00:00,114.08,114.435,113.965,114.235,11027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.20970506325298,-5.735133343998015,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8727.0,-85.80787823220047,False,False,False,False,5017.9556913559745,False,False,False,False
2025-03-20 14:00:00+00:00,113.885,114.045,113.65,114.035,2758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.14659209741494,-1.7133789632821106,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5969.0,8.065112127988698,False,False,False,False,4982.917618621774,False,False,False,False
2025-03-20 15:00:00+00:00,114.045,114.15,113.495,113.765,3523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.67320298261829,-1.7133789632821106,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2446.0,45.86255225003538,False,False,False,False,4960.283236937715,False,False,False,False
2025-03-20 16:00:00+00:00,113.68,113.965,113.5,113.595,2542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.96006614598927,-1.7133789632821106,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-96.0,43.66313283530614,False,False,False,False,4922.79047357434,False,False,False,False
2025-03-20 17:00:00+00:00,113.645,113.9,113.38,113.525,2042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.483242575376835,-1.7133789632821106,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2138.0,9.838898217704497,False,False,False,False,4878.127055379388,False,False,False,False
2025-03-20 18:00:00+00:00,113.535,113.765,113.35,113.62,4454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.9184881184455,-1.7133789632821106,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2316.0,45.593333904251715,False,False,False,False,4871.551442117692,False,False,False,False
2025-03-20 19:00:00+00:00,113.62,114.115,113.62,113.81,8883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.5136504611406,-1.7133789632821106,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11199.0,218.51436748713152,False,False,False,False,4933.744443015093,False,False,False,False
2025-03-21 14:00:00+00:00,113.355,113.355,112.745,113.205,1362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,113.10166666666667,,46.07026240270313,8.154543470503981,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9837.0,367.638175743145,False,False,False,False,4878.368560177649,False,False,False,False
