date,Close,High,Low,Open,Volume,aVWAP_peak_929,aVWAP_peak_881,aVWAP_peak_858,aVWAP_peak_847,aVWAP_peak_832,aVWAP_peak_805,aVWAP_peak_791,aVWAP_peak_768,aVWAP_peak_754,aVWAP_peak_718,aVWAP_peak_699,aVWAP_valley_918,aVWAP_valley_849,aVWAP_valley_821,aVWAP_valley_799,aVWAP_valley_773,aVWAP_valley_759,aVWAP_valley_725,aVWAP_valley_694,aVWAP_valley_649,aVWAP_valley_603,aVWAP_valley_573,aVWAP_valley_530,aVWAP_valley_502,aVWAP_valley_452,aVWAP_OB_bull_821,aVWAP_OB_bull_452,aVWAP_OB_bear_768,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,33.7227687446,33.8806838405,33.6911857254,33.8806838405,159652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,-1.0,33.880684,33.691185,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,159652.0,False,False,False,False
2022-01-04 00:00:00+00:00,33.4937918554,33.7227687446,33.4385215718,33.6832899706,246015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-246015,-9647.64705882353,False,False,False,False,163038.78431372548,False,False,False,False
2022-01-05 00:00:00+00:00,33.2569192115,33.6201239322,33.1858574183,33.5253748746,129139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-375154,-23981.22952710496,False,False,False,False,161709.38100730488,False,False,False,False
2022-01-06 00:00:00+00:00,33.4148343074,33.4148343074,33.0911083607,33.2885022306,1341756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.35808197714183,-41.421758187619986,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,966602,14865.171630820729,False,False,False,False,207985.71900701843,False,False,False,False
2022-01-07 00:00:00+00:00,33.391147043,33.4069385526,33.2174404375,33.4069385526,465635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.18250483142154,-36.6025973477048,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,500967,33927.98842961207,False,False,False,False,218089.6123792922,False,False,False,False
2022-01-10 00:00:00+00:00,33.3437725142,33.3437725142,33.2095446827,33.3437725142,257414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.27166207164671,-34.41938232694247,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,243553,42148.57711864689,False,False,False,False,219631.7452271631,False,False,False,False
2022-01-11 00:00:00+00:00,33.470104591,33.5252959171,33.2648149662,33.2806064758,211886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.533107612424217,-28.317432555895916,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,455439,58356.04468262152,False,False,False,False,219327.9905123724,False,False,False,False
2022-01-12 00:00:00+00:00,33.4937918554,33.5174791198,33.4229669349,33.5016876102,135013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.190572099845877,-23.829669388952553,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,590452,79222.55273428342,False,False,False,False,216021.52029620094,False,False,False,False
2022-01-13 00:00:00+00:00,33.509583365,33.588540913,33.4819482232,33.5648536486,156725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.51980585843887,-20.53404654144117,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,747177,105416.84478391937,False,False,False,False,213696.16655909503,False,False,False,False
2022-01-14 00:00:00+00:00,33.4069385526,33.509583365,33.3871991656,33.4543130814,181836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.870086019996464,-20.53404654144117,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,565341,123453.08616494214,False,False,False,False,212446.74826265994,False,False,False,False
2022-01-18 00:00:00+00:00,33.1937531731,33.3471676888,33.1937531731,33.2885022306,206488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.66182125631917,-20.53404654144117,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,358853,132684.45533494442,False,False,False,False,212213.0718602027,False,False,False,False
2022-01-19 00:00:00+00:00,33.2490234567,33.3358767594,33.2253361923,33.2253361923,313238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.35501962941856,-20.53404654144117,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,672091,153837.65316494662,False,False,False,False,216174.8337480379,False,False,False,False
2022-01-20 00:00:00+00:00,33.1937531731,33.3989638403,33.1937531731,33.3358767594,227892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.348901302070097,-20.53404654144117,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,444199,165224.37264867418,False,False,False,False,216634.3304638011,False,False,False,False
2022-01-21 00:00:00+00:00,33.1937531731,33.272710721,33.1384828895,33.1858574183,215349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.678155750504455,-20.53404654144117,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,444199,176164.55411343207,False,False,False,False,216583.9253475736,False,False,False,False
2022-01-24 00:00:00+00:00,33.1463786443,33.1463786443,32.9197704816,33.0832126059,252301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.518595524994552,-20.53404654144117,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,191898,176781.5519913367,False,False,False,False,217984.5949417864,False,False,False,False
2022-01-25 00:00:00+00:00,33.0042550579,33.072711252,32.9410890195,33.0042550579,292418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.988354235476173,-16.21115027831521,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100520,165906.98132500975,False,False,False,False,220903.55200289283,False,False,False,False
2022-01-26 00:00:00+00:00,32.7357993947,33.1779616635,32.6647376016,33.1621701539,197331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.203109557498856,-19.955843830786495,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-297851,147720.3938220682,False,False,False,False,219979.13819885784,False,False,False,False
2022-01-27 00:00:00+00:00,32.1357220301,32.9016102455,32.1278262753,32.7910696783,204467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.52335576034286,-24.407486713570158,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-502318,122228.69210355572,False,False,False,False,219370.81905380462,False,False,False,False
2022-01-28 00:00:00+00:00,32.1909923136,32.2857413712,31.8751621217,32.0962432561,207367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.62185975371484,-26.18847984927858,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-294951,105868.70417792609,False,False,False,False,218900.08105169464,False,False,False,False
2022-01-31 00:00:00+00:00,32.5463012796,32.569988544,32.1278262753,32.1278262753,241211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.791335033078568,-26.18847984927858,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53740,99609.5393082035,False,False,False,False,219775.0190496674,False,False,False,False
