date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_peak_822,aVWAP_peak_798,aVWAP_peak_774,aVWAP_peak_773,aVWAP_peak_755,aVWAP_peak_717,aVWAP_peak_695,aVWAP_peak_662,aVWAP_peak_629,aVWAP_peak_596,aVWAP_peak_582,aVWAP_peak_545,aVWAP_peak_527,aVWAP_peak_510,aVWAP_peak_485,aVWAP_peak_432,aVWAP_peak_399,aVWAP_peak_398,aVWAP_peak_312,aVWAP_valley_826,aVWAP_valley_825,aVWAP_valley_787,aVWAP_valley_786,aVWAP_valley_747,aVWAP_valley_704,aVWAP_valley_642,aVWAP_valley_608,aVWAP_valley_607,aVWAP_valley_593,aVWAP_valley_552,aVWAP_valley_502,aVWAP_valley_474,aVWAP_valley_426,aVWAP_valley_345,aVWAP_valley_302,aVWAP_valley_264,aVWAP_valley_210,aVWAP_valley_179,aVWAP_valley_152,aVWAP_valley_151,aVWAP_valley_138,aVWAP_valley_72,aVWAP_valley_34,aVWAP_OB_bull_642,aVWAP_OB_bull_552,aVWAP_OB_bull_34,aVWAP_OB_bear_432,aVWAP_OB_bear_312,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,3.215,3.26,3.2,3.22,71331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,71331.0,False,False,False,False
2025-04-14 15:00:00+00:00,3.225,3.225,3.135,3.145,45546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45546.0,-706.1395348837209,False,False,False,False,70931.23255813954,False,False,False,False
2025-04-14 16:00:00+00:00,3.145,3.175,3.135,3.155,42998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.347826086956431,-56.521739130434646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2548.0,-734.695511087074,False,False,False,False,70498.15918514514,False,False,False,False
2025-04-14 17:00:00+00:00,3.155,3.19,3.155,3.18,35629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.02578730515454,-46.47679142536071,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33081.0,-210.42116207797199,False,False,False,False,69957.5520659956,False,False,False,False
2025-04-14 18:00:00+00:00,3.185,3.215,3.175,3.21,51594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.784429770990755,-34.939038705286976,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84675.0,1105.6318791945548,False,False,False,False,69672.84583241426,False,False,False,False
2025-04-14 19:00:00+00:00,3.215,3.235,3.205,3.225,59975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.315880169572964,-25.733164044799864,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,144650.0,3331.125958586887,False,False,False,False,69522.4916334621,False,False,False,False
2025-04-15 14:00:00+00:00,3.265,3.285,3.215,3.235,61589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.54088872850551,-18.617063045566525,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,206239.0,6476.984470856858,False,False,False,False,69399.49176317586,False,False,False,False
2025-04-15 15:00:00+00:00,3.235,3.25,3.195,3.215,24948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.523642855331,-16.935967098668193,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181291.0,9187.279285262179,False,False,False,False,68710.3213482429,False,False,False,False
2025-04-15 16:00:00+00:00,3.215,3.245,3.205,3.205,22202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.345361788054284,-16.70675310966599,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159089.0,11511.33697076199,False,False,False,False,67989.26210253371,False,False,False,False
2025-04-15 17:00:00+00:00,3.205,3.225,3.195,3.21,19959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.02417041275652,-15.232943915506667,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,179048.0,14108.804614626144,False,False,False,False,67244.60687613784,False,False,False,False
