date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_821,aVWAP_peak_769,aVWAP_peak_733,aVWAP_peak_692,aVWAP_peak_671,aVWAP_peak_615,aVWAP_peak_598,aVWAP_peak_578,aVWAP_peak_542,aVWAP_peak_504,aVWAP_peak_443,aVWAP_peak_408,aVWAP_peak_407,aVWAP_peak_362,aVWAP_peak_361,aVWAP_peak_341,aVWAP_peak_309,aVWAP_peak_246,aVWAP_peak_216,aVWAP_peak_144,aVWAP_valley_869,aVWAP_valley_799,aVWAP_valley_757,aVWAP_valley_719,aVWAP_valley_691,aVWAP_valley_682,aVWAP_valley_653,aVWAP_valley_648,aVWAP_valley_593,aVWAP_valley_559,aVWAP_valley_531,aVWAP_valley_480,aVWAP_valley_450,aVWAP_valley_437,aVWAP_valley_384,aVWAP_valley_371,aVWAP_valley_338,aVWAP_OB_bull_757,aVWAP_OB_bull_653,aVWAP_OB_bear_821,aVWAP_OB_bear_144,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,4.105,4.12,4.045,4.065,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,236.0,False,False,False,False
2025-01-21 16:00:00+00:00,4.07,4.105,4.07,4.1,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118.0,1.8294573643410852,False,False,False,False,234.1705426356589,False,False,False,False
2025-01-21 17:00:00+00:00,4.1,4.1,4.075,4.095,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.38461538461539,33.846153846153854,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90.0,3.1964425214830836,False,False,False,False,230.9741001141758,False,False,False,False
2025-01-21 18:00:00+00:00,4.095,4.12,4.095,4.12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.32848232848238,33.846153846153854,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91.0,4.557737986266291,False,False,False,False,227.408610189925,False,False,False,False
2025-01-21 19:00:00+00:00,4.12,4.14,4.115,4.135,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.21627621314704,33.846153846153854,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102.0,6.068470730665264,False,False,False,False,224.05343793891842,False,False,False,False
2025-01-21 20:00:00+00:00,4.135,4.18,4.12,4.16,1320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.74145722636213,35.015900907501745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1422.0,28.020897541042547,False,False,False,False,241.0448575057569,False,False,False,False
2025-01-22 15:00:00+00:00,4.13,4.16,4.12,4.13,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.89641909520736,35.015900907501745,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1268.0,47.245379749708555,False,False,False,False,239.69532483124905,False,False,False,False
2025-01-22 16:00:00+00:00,4.13,4.18,4.13,4.17,1326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.19664675496476,42.783786860673956,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2594.0,86.72994750552702,False,False,False,False,256.53725777960176,False,False,False,False
2025-01-22 17:00:00+00:00,4.165,4.165,4.11,4.11,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.64905137153772,32.8266275127129,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2172.0,119.05971576125529,False,False,False,False,259.10257161247614,False,False,False,False
2025-01-22 18:00:00+00:00,4.11,4.14,4.095,4.095,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.1282260066252,25.128660701342852,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1890.0,146.51615427658467,False,False,False,False,259.45757050220516,False,False,False,False
