date,Open,High,Low,Close,Volume,aVWAP_peak_407,aVWAP_peak_401,aVWAP_peak_348,aVWAP_peak_294,aVWAP_peak_256,aVWAP_peak_227,aVWAP_valley_422,aVWAP_valley_374,aVWAP_OB_bear_227,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-30 17:00:00+00:00,5.96,5.96,5.96,5.96,4.0,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4.0,False,False,False,False
2023-12-01 17:00:00+00:00,5.96,6.035,5.96,5.975,743.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,743.0,11.51937984496124,False,False,False,False,15.45736434108527,False,False,False,False
2023-12-04 17:00:00+00:00,6.0,6.06,5.96,6.05,1314.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2057.0,43.23225767682231,False,False,False,False,35.58980830478937,False,False,False,False
2023-12-05 17:00:00+00:00,5.94,5.94,5.77,5.87,249.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.79083094555875,29.111747851002875,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1808.0,70.59299786787932,False,False,False,False,38.89849344735077,False,False,False,False
2023-12-06 17:00:00+00:00,5.87,5.92,5.87,5.87,281.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.31805157593125,16.578796561604605,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1808.0,97.52954053659437,False,False,False,False,42.65200517684921,False,False,False,False
2023-12-07 17:00:00+00:00,5.87,5.98,5.87,5.98,220.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.12669922703354,16.277639619516435,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2028.0,127.45931510191848,False,False,False,False,45.40158649193682,False,False,False,False
2023-12-08 17:00:00+00:00,5.98,5.98,5.875,5.875,41.0,,,,,,,,,,,,#000000,,,,52.68057134672713,11.399811971899453,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1987.0,156.28940323987322,False,False,False,False,45.33334484089904,False,False,False,False
2023-12-11 17:00:00+00:00,5.64,5.81,5.64,5.78,301.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.497556094119844,5.59004076846724,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1686.0,180.00584660049535,False,False,False,False,49.29716895189285,False,False,False,False
2023-12-12 17:00:00+00:00,5.64,5.64,5.44,5.48,150.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.18475923570949,-2.316299599603923,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1536.0,201.0290117694799,False,False,False,False,50.85845315418908,False,False,False,False
2023-12-13 17:00:00+00:00,5.48,5.48,4.9,4.9,48.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.12746473840813,-10.027690139945534,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1488.0,220.98205034669724,False,False,False,False,50.814136051023354,False,False,False,False
2023-12-14 17:00:00+00:00,4.9,5.3,4.9,5.3,509.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.402820249524645,-10.027690139945534,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1997.0,248.51721235682595,False,False,False,False,57.91779285643385,False,False,False,False
2023-12-15 17:00:00+00:00,5.32,5.39,5.27,5.39,133.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.348148769787585,-10.027690139945534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2130.0,277.6874881342395,False,False,False,False,59.08185808346588,False,False,False,False
2023-12-18 17:00:00+00:00,5.39,5.39,5.36,5.36,116.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.00893793721184,-10.027690139945534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2014.0,304.60706196161567,False,False,False,False,59.96430989612533,False,False,False,False
2023-12-19 17:00:00+00:00,5.36,5.36,5.36,5.36,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.11613071549468,-10.027690139945534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2014.0,331.10927805523403,False,False,False,False,59.03463067292959,False,False,False,False
2023-12-20 17:00:00+00:00,4.98,4.995,4.97,4.995,200.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.52179972671761,-10.027690139945534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1814.0,354.099831883835,False,False,False,False,61.22014027489967,False,False,False,False
2023-12-21 17:00:00+00:00,4.995,5.03,4.86,4.87,567.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.92,,29.94009972688388,-10.027690139945534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1247.0,367.94324534300034,False,False,False,False,69.06168848769192,False,False,False,False
2023-12-22 17:00:00+00:00,4.87,4.97,4.87,4.97,100.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.922498750624687,,30.165758724379415,-10.027690139945534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1347.0,383.1224198338065,False,False,False,False,69.54135223206879,False,False,False,False
2023-12-25 17:00:00+00:00,4.97,4.97,4.97,4.97,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.922498750624687,,30.316198056043106,-10.081985580423996,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1347.0,398.06625828599556,False,False,False,False,68.46319173234679,False,False,False,False
2023-12-26 17:00:00+00:00,4.97,4.97,4.97,4.97,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.922498750624687,,30.4164909438189,-10.958026762831906,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1347.0,412.7784093203212,False,False,False,False,67.40174689928715,False,False,False,False
2023-12-27 17:00:00+00:00,5.23,5.23,5.165,5.165,68.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.946938775510204,,34.58476487527668,-10.958026762831906,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1415.0,428.31672855566507,False,False,False,False,67.41102214115867,False,False,False,False
2023-12-28 17:00:00+00:00,5.165,5.165,5.165,5.165,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.946938775510204,,37.363614162915205,-10.958026762831906,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1415.0,443.61414361681756,False,False,False,False,66.36589001493915,False,False,False,False
2023-12-29 17:00:00+00:00,5.03,5.35,5.03,5.1,200.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.992513368983956,,38.22030709936442,-10.958026762831906,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1215.0,455.57361425841725,False,False,False,False,68.4377366813742,False,False,False,False
2024-01-01 17:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.992513368983956,,38.791435723663895,-10.958026762831906,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1215.0,467.34766675053476,False,False,False,False,67.37668650026762,False,False,False,False
2024-01-02 17:00:00+00:00,5.1,5.225,5.1,5.225,410.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.050681536555142,,42.072834150338196,-14.30703763458446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1625.0,485.2957649404489,False,False,False,False,72.68867585685263,False,False,False,False
