date,Open,High,Low,Close,Volume,aVWAP_peak_872,aVWAP_peak_846,aVWAP_valley_856,aVWAP_valley_828,aVWAP_valley_780,aVWAP_valley_723,aVWAP_valley_720,aVWAP_valley_691,aVWAP_valley_656,aVWAP_valley_634,aVWAP_valley_594,aVWAP_valley_560,aVWAP_valley_533,aVWAP_valley_450,aVWAP_valley_426,aVWAP_valley_387,aVWAP_valley_371,aVWAP_valley_335,aVWAP_OB_bull_656,aVWAP_OB_bull_387,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,56.58,56.73,56.41,56.66,3500.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3500.0,False,False,False,False
2025-01-21 16:00:00+00:00,56.6,56.95,56.51,56.88,1972.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1972.0,30.573643410852714,False,False,False,False,3476.31007751938,False,False,False,False
2025-01-21 17:00:00+00:00,56.86,56.88,56.52,56.685,3009.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.35704125177831,-8.250355618775906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1037.0,14.022114055645694,False,False,False,False,3469.064960038459,False,False,False,False
2025-01-21 18:00:00+00:00,56.685,56.75,56.53,56.705,8746.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.16831219071706,-8.250355618775906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7709.0,133.32409678346514,False,False,False,False,3550.877906394452,False,False,False,False
2025-01-21 19:00:00+00:00,56.7,56.86,56.65,56.84,3303.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.9804496125686,-8.250355618775906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11012.0,301.985738693799,False,False,False,False,3547.0348380782593,False,False,False,False
2025-01-21 20:00:00+00:00,56.83,56.97,56.7,56.81,16068.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.0084820625818,-8.250355618775906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5056.0,218.91619235746103,False,False,False,False,3741.158328960767,False,False,False,False
2025-01-22 15:00:00+00:00,57.02,57.04,56.865,56.95,1842.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.35984142004462,-8.250355618775906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3214.0,165.69268549920582,False,False,False,False,3711.7140137830806,False,False,False,False
2025-01-22 16:00:00+00:00,56.9,57.11,56.76,57.08,4788.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.27114902741206,-8.250355618775906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1574.0,187.5269074294507,False,False,False,False,3728.400618220552,False,False,False,False
2025-01-22 17:00:00+00:00,57.06,57.17,56.89,56.91,1396.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.9373892156653,-8.250355618775906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,178.0,187.3792034382964,False,False,False,False,3692.23936832566,False,False,False,False
2025-01-22 18:00:00+00:00,56.9,57.12,56.82,56.995,1620.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.66924235415505,-8.250355618775906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1798.0,212.35006850126854,False,False,False,False,3660.111626181076,False,False,False,False
