date,Open,High,Low,Close,Volume,aVWAP_peak_861,aVWAP_peak_833,aVWAP_peak_805,aVWAP_peak_779,aVWAP_peak_745,aVWAP_peak_716,aVWAP_peak_688,aVWAP_peak_642,aVWAP_peak_606,aVWAP_valley_881,aVWAP_valley_846,aVWAP_valley_811,aVWAP_valley_752,aVWAP_valley_729,aVWAP_valley_634,aVWAP_valley_570,aVWAP_valley_547,aVWAP_valley_499,aVWAP_valley_462,aVWAP_valley_439,aVWAP_valley_393,aVWAP_valley_365,aVWAP_valley_352,aVWAP_valley_302,aVWAP_valley_271,aVWAP_valley_231,aVWAP_valley_192,aVWAP_valley_130,aVWAP_valley_113,aVWAP_valley_79,aVWAP_valley_78,aVWAP_OB_bull_811,aVWAP_OB_bull_352,aVWAP_OB_bull_302,aVWAP_OB_bull_130,aVWAP_OB_bear_606,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-21 14:00:00+00:00,59.84,60.155,59.68,60.145,80154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,80154.0,False,False,False,False
2025-03-21 15:00:00+00:00,60.145,60.215,59.615,59.665,109862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-109862.0,-1703.2868217054263,False,False,False,False,80614.58914728681,False,False,False,False
2025-03-21 16:00:00+00:00,59.665,60.1,59.605,60.09,113976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.634050880626237,-74.95107632093935,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4114.0,-1613.0963283456522,False,False,False,False,81131.82032329787,False,False,False,False
2025-03-21 17:00:00+00:00,60.09,60.09,59.86,59.975,61500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.529800466747215,-65.28149660536785,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57386.0,-2477.7925093015333,False,False,False,False,80827.45101595992,False,False,False,False
2025-03-21 18:00:00+00:00,59.97,59.975,59.635,59.635,124711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.05750813216021,-61.77885654076322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-182097.0,-5262.586423886006,False,False,False,False,81507.81611648767,False,False,False,False
2025-03-21 19:00:00+00:00,59.635,60.285,59.41,60.28,290397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.259063900122484,-49.78004502719759,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108300.0,-3501.926169252114,False,False,False,False,84746.40811468165,False,False,False,False
2025-03-24 14:00:00+00:00,61.29,61.34,61.005,61.05,115228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,48.94525588147762,-36.63066420969901,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,223528.0,17.917647325438338,False,False,False,False,85218.99093460906,False,False,False,False
2025-03-24 15:00:00+00:00,61.045,61.23,61.02,61.17,60035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.26401859464471,-26.78430010906977,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,283563.0,4413.965435738998,False,False,False,False,84828.54146275464,False,False,False,False
2025-03-24 16:00:00+00:00,61.17,61.22,60.95,60.965,59844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.36938603029013,-21.64987178086453,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,223719.0,7814.043490998858,False,False,False,False,84441.18423077394,False,False,False,False
2025-03-24 17:00:00+00:00,60.965,61.08,60.89,61.025,40075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.79154352698687,-16.890560750153,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,263794.0,11782.724987262442,False,False,False,False,83753.33641324256,False,False,False,False
