date,Open,High,Low,Close,Volume,aVWAP_peak_826,aVWAP_valley_878,aVWAP_OB_bear_826,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-04 14:00:00+00:00,1.46,1.46,1.45,1.45,300.0,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,300.0,False,False,False,False
2025-04-04 15:00:00+00:00,1.415,1.43,1.415,1.43,100.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,296.8992248062015,False,False,False,False
2025-04-04 16:00:00+00:00,1.43,1.43,1.43,1.43,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-3.07673817679226,False,False,False,False,292.29613604951624,False,False,False,False
2025-04-04 17:00:00+00:00,1.42,1.42,1.42,1.42,199.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-299.0,-7.664695724438892,False,False,False,False,290.8496843278183,False,False,False,False
2025-04-04 18:00:00+00:00,1.42,1.53,1.42,1.53,400.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.582292849035188,-25.17593643586833,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,101.0,-5.979971759718909,False,False,False,False,292.54193728397615,False,False,False,False
2025-04-04 19:00:00+00:00,1.53,1.53,1.445,1.45,397.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.83540173035195,-20.303076013625358,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-296.0,-10.476406306079856,False,False,False,False,294.1614421322866,False,False,False,False
2025-04-07 14:00:00+00:00,1.45,1.45,1.365,1.365,1.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.31744442462792,-20.303076013625358,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-297.0,-14.918632564900324,False,False,False,False,289.6163034945767,False,False,False,False
2025-04-07 15:00:00+00:00,1.365,1.365,1.365,1.365,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.97213955414524,-20.303076013625358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-297.0,-19.291987098777838,False,False,False,False,285.12612824659874,False,False,False,False
2025-04-07 16:00:00+00:00,1.365,1.365,1.365,1.365,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.74193630715678,-20.303076013625358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-297.0,-23.597537686393686,False,False,False,False,280.7055681187445,False,False,False,False
2025-04-07 17:00:00+00:00,1.365,1.365,1.35,1.35,200.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.74976826840434,-20.303076013625358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-497.0,-30.937110745519362,False,False,False,False,279.4543190006244,False,False,False,False
2025-04-07 18:00:00+00:00,1.35,1.35,1.35,1.35,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.08832290923605,-20.303076013625358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-497.0,-38.162891974271,False,False,False,False,275.12169389983956,False,False,False,False
2025-04-07 19:00:00+00:00,1.35,1.35,1.3,1.3,5700.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.16751190096312,-14.065888733636392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6197.0,-133.6487386103288,False,False,False,False,359.22833430449316,False,False,False,False
2025-04-08 14:00:00+00:00,1.3,1.345,1.3,1.345,150.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.24712067488516,-14.065888733636392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6047.0,-225.32860312799812,False,False,False,False,355.9844841602374,False,False,False,False
2025-04-08 15:00:00+00:00,1.345,1.345,1.345,1.345,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.300193190833184,-14.065888733636392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6047.0,-315.5870743973315,False,False,False,False,350.4653448709314,False,False,False,False
