date,Open,High,Low,Close,Volume,aVWAP_peak_861,aVWAP_peak_828,aVWAP_peak_791,aVWAP_peak_757,aVWAP_peak_734,aVWAP_peak_699,aVWAP_peak_612,aVWAP_peak_570,aVWAP_peak_516,aVWAP_peak_456,aVWAP_peak_417,aVWAP_peak_391,aVWAP_peak_342,aVWAP_peak_306,aVWAP_peak_269,aVWAP_peak_251,aVWAP_peak_219,aVWAP_peak_186,aVWAP_valley_873,aVWAP_valley_856,aVWAP_valley_814,aVWAP_valley_766,aVWAP_valley_738,aVWAP_valley_689,aVWAP_valley_667,aVWAP_valley_566,aVWAP_valley_533,aVWAP_valley_474,aVWAP_valley_438,aVWAP_valley_402,aVWAP_valley_371,aVWAP_valley_336,aVWAP_valley_298,aVWAP_valley_281,aVWAP_valley_249,aVWAP_valley_234,aVWAP_OB_bull_814,aVWAP_OB_bull_738,aVWAP_OB_bear_828,aVWAP_OB_bear_186,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,111.475,111.54,110.675,111.43,5213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5213.0,False,False,False,False
2025-02-11 16:00:00+00:00,111.45,111.58,111.225,111.49,5999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5999.0,93.0077519379845,False,False,False,False,5225.186046511628,False,False,False,False
2025-02-11 17:00:00+00:00,111.49,111.845,111.465,111.51,2405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8404.0,221.86034493119402,False,False,False,False,5181.462231837029,False,False,False,False
2025-02-11 18:00:00+00:00,111.5,111.7,111.375,111.49,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.17391304347517,42.95652173912765,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5253.0,299.86251012605925,False,False,False,False,5149.982197234905,False,False,False,False
2025-02-11 19:00:00+00:00,111.485,111.85,111.39,111.565,3061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.85086808131393,42.23534649057403,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8314.0,424.11270376751565,False,False,False,False,5117.594876347541,False,False,False,False
2025-02-11 20:00:00+00:00,111.575,111.925,111.41,111.68,7997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,91.78489566929608,42.23534649057403,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16311.0,670.4210339416627,False,False,False,False,5162.236816249129,False,False,False,False
2025-02-12 15:00:00+00:00,110.495,111.085,110.14,110.86,6414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.82462355041413,22.226902417810706,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9897.0,813.468769849544,False,False,False,False,5181.6439973925535,False,False,False,False
2025-02-12 16:00:00+00:00,110.86,110.86,109.85,110.43,8248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,49.74657960898456,7.441103055988108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1649.0,826.4227424100161,False,False,False,False,5229.184400533754,False,False,False,False
2025-02-12 17:00:00+00:00,110.39,111.05,110.29,110.965,4514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.55077109260962,6.364130984318983,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6163.0,909.1603743106359,False,False,False,False,5218.096270292921,False,False,False,False
2025-02-12 18:00:00+00:00,110.965,111.2,110.945,111.04,2427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.342760168705624,6.240442081748725,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8590.0,1028.2431592050445,False,False,False,False,5174.823459900783,False,False,False,False
2025-02-12 19:00:00+00:00,111.04,111.04,110.735,110.89,7557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.18876900056394,4.559908847553082,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1033.0,1028.316908674734,False,False,False,False,5211.756429514724,False,False,False,False
2025-02-12 20:00:00+00:00,110.91,111.09,110.56,110.8,16895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.97755716939539,2.4179856833472897,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15862.0,766.4515302456682,False,False,False,False,5392.891988747054,False,False,False,False
2025-02-13 15:00:00+00:00,110.59,110.745,110.02,110.3,5039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.18768141438385,-2.306174889865005,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20901.0,430.5220491565881,False,False,False,False,5387.4052912471,False,False,False,False
2025-02-13 16:00:00+00:00,110.32,110.905,110.14,110.905,7028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.60693228142078,-2.306174889865005,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13873.0,208.7620173867185,False,False,False,False,5412.840868126989,False,False,False,False
2025-02-13 17:00:00+00:00,110.905,111.05,110.8,110.88,4172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.694312340057614,-2.306174889865005,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18045.0,-74.2420448983469,False,False,False,False,5393.603025210292,False,False,False,False
2025-02-13 18:00:00+00:00,110.89,111.325,110.865,111.31,2282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.57965495143545,-2.306174889865005,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15763.0,-317.47860234178336,False,False,False,False,5345.361117842691,False,False,False,False
2025-02-13 19:00:00+00:00,111.27,111.885,111.2,111.755,4304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.513149526538854,-8.532278124710679,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11459.0,-490.2153681969495,False,False,False,False,5329.215984232726,False,False,False,False
2025-02-13 20:00:00+00:00,111.795,112.085,111.77,111.92,7157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.314990904996144,-3.807096695364031,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4302.0,-549.3128043489347,False,False,False,False,5357.553720911288,False,False,False,False
2025-02-14 15:00:00+00:00,112.63,112.89,112.11,112.33,3739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,112.44333333333333,,62.348129730386916,1.1185493840712581,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-563.0,-549.5250089326721,False,False,False,False,5332.459864773128,False,False,False,False
2025-02-14 16:00:00+00:00,112.39,112.57,112.06,112.095,3233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,112.34981808185121,,63.368014690494576,2.4168337046092745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3796.0,-599.8579545306152,False,False,False,False,5299.910099427808,False,False,False,False
2025-02-14 17:00:00+00:00,112.12,112.175,111.89,111.905,2678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,112.24996390328151,,62.28434598324303,2.4168337046092745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6474.0,-690.9299242278149,False,False,False,False,5259.26033044443,False,False,False,False
2025-02-14 18:00:00+00:00,111.91,112.16,111.76,112.14,3380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,112.19031094909184,,62.906838968339535,3.1440254583970813,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3094.0,-728.1868246273837,False,False,False,False,5230.124511367772,False,False,False,False
2025-02-14 19:00:00+00:00,112.12,112.205,111.71,111.825,4780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,112.1159733295901,,60.49137621406671,3.1440254583970813,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7874.0,-838.9746257959513,False,False,False,False,5223.145836772924,False,False,False,False
2025-02-14 20:00:00+00:00,111.8,111.85,111.17,111.51,13025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,111.86000437814172,,56.476365786719796,3.1440254583970813,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20899.0,-1149.9827711324483,False,False,False,False,5344.104816047762,False,False,False,False
2025-02-17 15:00:00+00:00,111.51,111.51,111.51,111.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,111.86000437814172,,53.79969216848852,3.1440254583970813,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20899.0,-1456.1690847583018,False,False,False,False,5261.250477814463,False,False,False,False
2025-02-17 16:00:00+00:00,111.51,111.51,111.51,111.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,111.86000437814172,,52.01524308966766,10.193491640220998,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20899.0,-1757.608323754297,False,False,False,False,5179.680702964626,False,False,False,False
2025-02-17 17:00:00+00:00,111.51,111.51,111.51,111.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,111.86000437814172,,50.82561037045376,8.567165144176684,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20899.0,-2054.374086176711,False,False,False,False,5099.375575786879,False,False,False,False
2025-02-17 18:00:00+00:00,111.51,111.51,111.51,111.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,111.86000437814172,,50.03252189097782,7.264239304527969,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20899.0,-2346.5388290266847,False,False,False,False,5020.315489340571,False,False,False,False
2025-02-17 19:00:00+00:00,111.51,111.51,111.51,111.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,111.86000437814172,,49.50379623799387,6.172821609789828,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20899.0,-2634.1738859409998,False,False,False,False,4942.481140668624,False,False,False,False
