date,Open,High,Low,Close,Volume,aVWAP_peak_843,aVWAP_peak_805,aVWAP_valley_816,aVWAP_valley_781,aVWAP_valley_720,aVWAP_valley_624,aVWAP_valley_591,aVWAP_valley_534,aVWAP_valley_509,aVWAP_valley_492,aVWAP_valley_451,aVWAP_valley_410,aVWAP_valley_385,aVWAP_valley_366,aVWAP_valley_348,aVWAP_valley_318,aVWAP_valley_290,aVWAP_valley_235,aVWAP_valley_165,aVWAP_valley_129,aVWAP_valley_84,aVWAP_valley_23,aVWAP_OB_bull_720,aVWAP_OB_bull_591,aVWAP_OB_bull_509,aVWAP_OB_bull_451,aVWAP_OB_bull_348,aVWAP_OB_bull_235,aVWAP_OB_bull_165,aVWAP_OB_bear_843,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,20.93,21.405,20.93,21.15,17415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,17415.0,False,False,False,False
2025-04-03 15:00:00+00:00,21.165,21.24,20.875,20.945,3784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,-1.0,21.24,20.875,32.0,0,,,False,False,False,False,,,False,False,False,False,-3784.0,-58.666666666666664,False,False,False,False,17203.666666666668,False,False,False,False
2025-04-03 16:00:00+00:00,20.945,21.01,20.855,20.855,6188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9972.0,-212.36175710594316,False,False,False,False,17032.881136950902,False,False,False,False
2025-04-03 17:00:00+00:00,20.855,21.04,20.775,21.0,2142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.490030307864119,-38.758972722922294,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7830.0,-330.46467560042464,False,False,False,False,16802.01476273461,False,False,False,False
2025-04-03 18:00:00+00:00,21.005,21.03,20.825,21.02,2781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.962022667492448,-30.983581417728644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5049.0,-403.62026202522424,False,False,False,False,16584.634688893762,False,False,False,False
2025-04-03 19:00:00+00:00,21.005,21.2,20.99,21.0,18864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.48286152875054,-26.98282695402571,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23913.0,-768.1067695907246,False,False,False,False,16619.973685965175,False,False,False,False
2025-04-04 14:00:00+00:00,20.28,20.3,19.83,20.11,9541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.60237199892626,-22.54966409019081,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33454.0,-1274.8648041707133,False,False,False,False,16510.22215595021,False,False,False,False
2025-04-04 15:00:00+00:00,20.105,20.32,20.0,20.09,6192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.62143923666941,-25.48176585866901,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39646.0,-1869.7661250362835,False,False,False,False,16350.24971942385,False,False,False,False
2025-04-04 16:00:00+00:00,20.11,20.15,19.97,19.97,6273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.610470478619114,-27.79625770108241,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45919.0,-2552.6999835628526,False,False,False,False,16194.01328966534,False,False,False,False
2025-04-04 17:00:00+00:00,19.97,20.095,19.79,20.09,5695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.982470939026115,-27.79625770108241,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40224.0,-3136.7511466083897,False,False,False,False,16031.237889825567,False,False,False,False
