date,Close,High,Low,Open,Volume,aVWAP_peak_176,aVWAP_peak_163,aVWAP_peak_152,aVWAP_valley_173,aVWAP_valley_159,aVWAP_valley_147,aVWAP_valley_141,aVWAP_valley_137,aVWAP_valley_131,aVWAP_valley_122,aVWAP_valley_97,aVWAP_valley_91,aVWAP_valley_77,aVWAP_valley_63,aVWAP_valley_50,aVWAP_valley_37,aVWAP_valley_28,aVWAP_OB_bull_37,aVWAP_OB_bear_152,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,107.4019896081,107.9843246322,104.2670860618,104.2670860618,136173,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,136173.0,False,False,False,False
2022-01-07 00:00:00+00:00,107.1399388472,108.5957764074,102.6462535781,107.3243449382,306274,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-306274,-22686.962962962964,False,False,False,False,148773.07407407407,False,False,False,False
2022-01-14 00:00:00+00:00,105.1308830142,106.5236342801,103.0927104299,106.2082028087,153525,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-459799,-55065.632373113855,False,False,False,False,149125.06858710563,False,False,False,False
2022-01-21 00:00:00+00:00,99.2492992709,104.8008931672,98.8707815053,104.3738474829,153733,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-613532,-96433.5114565869,False,False,False,False,149466.39683991263,False,False,False,False
2022-01-28 00:00:00+00:00,95.8426393801,100.7051368311,93.1153703506,98.0263957204,270645,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-884177,-154784.8809783212,False,False,False,False,158442.5896665858,False,False,False,False
2022-02-04 00:00:00+00:00,95.9494008011,97.1820099354,90.8442637567,95.1438373512,346675,,,,,,,,,,,,,,,,,,,,,,#000000,,94.65855816439999,,0.2978219574049571,-49.718465180890625,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-537502,-183134.29720214923,False,False,False,False,172385.73117276462,False,False,False,False
2022-02-11 00:00:00+00:00,101.8411248312,104.8485475833,96.3230657749,96.7258474999,354779,,,,,,,,,,,,,,,,,,,,,,#000000,,97.86805844100361,,11.29172878685044,-39.33800298490213,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-182723,-183103.83074273076,False,False,False,False,185896.34367848575,False,False,False,False
2022-02-18 00:00:00+00:00,102.7849090205,105.1005856909,101.1697731915,101.5881517496,400126,,,,,,,,,,,,,,,,,,,,,,#000000,,101.37862181872396,,20.21899722029589,-31.358773532467602,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,217403,-153436.65809512106,False,False,False,False,201765.207109709,False,False,False,False
2022-02-25 00:00:00+00:00,103.5049093298,104.3513961799,99.827069912,102.512476471,203827,,,,,,,,,,,,,,,,,,,,,,#000000,,101.52179366468607,,27.380517486312595,-25.29008858282324,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,421230,-110868.75749548248,False,False,False,False,201917.93250898982,False,False,False,False
2022-03-04 00:00:00+00:00,104.3708556477,104.7989639397,99.5546373625,103.0378821021,212192,,,,,,,,,,,,,,,,,,,,,,#000000,,101.71828304979516,,33.40307774049133,-20.391860911812238,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.11533742433415699,0.11533742433415699,False,False,False,False,633422,-55736.10879211342,False,False,False,False,202678.97454536095,False,False,False,False
2022-03-11 00:00:00+00:00,101.7340977582,105.0130180858,101.4907571132,105.0130180858,122474,,,,,,,,,,,,,,,,,,,,,,#000000,,101.79140963705822,,35.500923032422975,-19.21026275182865,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1978376244544516,0.1565875243943043,False,False,False,False,510948,-13759.508140845755,False,False,False,False,196737.86531977865,False,False,False,False
2022-03-18 00:00:00+00:00,104.4778827207,104.5070719225,101.0432866507,102.298422325,180752,,,,,,,,,,,,,,,,,,,,,,#000000,,101.96046735027767,,39.551153718360354,-16.009418489047277,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.20868177154261894,0.18263464796846163,False,False,False,False,691700,38496.75172143911,False,False,False,False,195553.72714794317,False,False,False,False
2022-03-25 00:00:00+00:00,101.1308542558,105.8320670863,100.1578808649,103.8649094844,166539,,,,,,,,,,,,,,,,,,,,,,#000000,,102.11267683685935,,40.10828404338186,-16.009418489047277,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.32236803423288024,0.2525013411006709,False,False,False,False,525161,74545.9552976288,False,False,False,False,193404.48809994737,False,False,False,False
2022-04-01 00:00:00+00:00,100.0022051223,101.5589625479,96.6454469235,101.0822055863,206049,,,,,,,,,,,,,,,,,,,,,,#000000,,101.35238833273387,,39.84075079024357,-16.009418489047277,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.033566598771343596,0.14303396993600725,False,False,False,False,319112,92661.95860891555,False,False,False,False,194341.11861106235,False,False,False,False
2022-04-08 00:00:00+00:00,95.9157168803,100.3719350109,95.3903112492,99.3795021521,222822,,,,,,,,,,,,,,,,,,,,,,#000000,,100.57754832325223,,37.64859996552653,-16.009418489047277,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.053729553402068295,0.04465220826696948,False,False,False,False,96290,92930.70241566256,False,False,False,False,196450.81352876144,False,False,False,False
2022-04-15 00:00:00+00:00,95.2832841762,96.9567984087,94.3978783904,96.3924738419,150136,,,,,,,,,,,,,,,,,,,,,,#000000,,100.05349616954835,,35.81814106990331,-16.009418489047277,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.14908802307421223,False,False,False,False,-53846,82058.35408857644,False,False,False,False,193020.08660070505,False,False,False,False
2022-04-22 00:00:00+00:00,96.061662889,99.9243672511,94.9476083563,95.0011218928,196366,,,,,,,,,,,,,,,,,,,,,,#000000,,99.7246223075183,,35.22929484133869,-16.009418489047277,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.17863829089413005,-0.16386315698417114,False,False,False,False,142520,86536.99452645966,False,False,False,False,193267.93203768987,False,False,False,False
2022-04-29 00:00:00+00:00,91.4984176854,96.382744108,90.9730120543,95.2443652406,325515,,,,,,,,,,,,,,,,,,,,,,#000000,,98.65989518724565,,33.00663921214763,-9.759104018245665,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.25334570569978254,False,False,False,False,-182995,66571.66159857376,False,False,False,False,203064.01114600914,False,False,False,False
2022-05-06 00:00:00+00:00,92.5784181494,95.409770717,90.2724712128,92.1503098573,199546,,,,,,,,,,,,,,,,,,,,,,#000000,,98.15843033598075,,32.356693778325074,-10.423453712187879,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.29808698005758827,False,False,False,False,16551,62866.42740608681,False,False,False,False,202803.41772778626,False,False,False,False
2022-05-13 00:00:00+00:00,88.6330945909,94.9427434894,87.9696147987,93.7459862185,226255,,,,,,,,,,,,,,,,,,,,,,#000000,,95.74257759896747,,30.571682657046956,-12.234685494885952,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32045761723649113,False,False,False,False,-209704,42676.025376006306,False,False,False,False,204540.57197017246,False,False,False,False
2022-05-20 00:00:00+00:00,89.3160884946,93.3018457756,88.3013546948,88.711151037,344030,,,,,,,,,,,,,,,,,,,,,,#000000,,95.08544450780462,,29.869700499580865,-13.030753694641312,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3316429358259425,False,False,False,False,134326,49464.912385191026,False,False,False,False,214873.12219460413,False,False,False,False
2022-05-27 00:00:00+00:00,92.6334874555,92.8383856266,88.5647952005,90.7308615809,236777,,,,,,,,,,,,,,,,,,,,,,#000000,,94.86814372157151,,31.910344486342076,-13.030753694641312,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33723559512066825,False,False,False,False,371103,73289.95591221392,False,False,False,False,216495.63166167052,False,False,False,False
2022-06-03 00:00:00+00:00,91.9017082729,93.0627979093,89.3160884946,91.6675389345,173366,,,,,,,,,,,,,,,,,,,,,,#000000,,94.72068710204216,,33.067400814014,-13.030753694641312,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3003922272064215,-0.31881391116354485,False,False,False,False,197737,82508.25547427214,False,False,False,False,213300.84413117642,False,False,False,False
2022-06-10 00:00:00+00:00,89.9795682868,93.5896789207,89.9600541752,92.8676567939,191994,,,,,,,,,,,,,,,,,,,,,,#000000,,94.54595672231977,,33.132946940751324,-13.030753694641312,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23560042631158604,-0.27720716873756546,False,False,False,False,5743,76821.94025395568,False,False,False,False,211722.5593807189,False,False,False,False
2022-06-17 00:00:00+00:00,82.1641666171,88.7794504274,81.9202402229,88.1452418025,276614,,,,,,,,,,,,,,,,,,,,,,#000000,,93.61005675859849,,30.859108707345406,-13.030753694641312,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3100177115764797,False,False,False,False,-270871,51066.90764255156,False,False,False,False,216529.33275992493,False,False,False,False
2022-06-24 00:00:00+00:00,83.1984145284,84.2472980234,80.3786254117,83.2764709746,239868,,,,,,,,,,,,,,,,,,,,,,#000000,,92.81729813550234,,29.949644469955853,-13.571947139734078,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32642298299593686,False,False,False,False,-31003,44987.65522458478,False,False,False,False,218258.1229258564,False,False,False,False
2022-07-01 00:00:00+00:00,83.0520586919,85.7693987231,80.2908119098,83.8716513764,202271,,,,,,,,,,,,,,,,,,,,,,#000000,,92.27375390728687,,29.26014911961532,-14.436746071119664,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8204914095846918,1.14648325843131,False,False,False,False,-0.29676895821135324,-0.3115959706036451,False,False,False,False,-233274,24375.680763504424,False,False,False,False,217073.8915980152,False,False,False,False
