date,Open,High,Low,Close,Volume,aVWAP_peak_352,aVWAP_peak_329,aVWAP_peak_297,aVWAP_peak_255,aVWAP_peak_197,aVWAP_peak_144,aVWAP_valley_361,aVWAP_OB_bull_361,aVWAP_OB_bear_297,aVWAP_OB_bear_144,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-16 17:00:00+00:00,489.0,495.26,488.72,494.62,132074.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,132074.0,False,False,False,False
2023-11-17 17:00:00+00:00,493.45,496.31,491.3,492.94,172884.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-172884.0,-2680.3720930232557,False,False,False,False,132706.71317829457,False,False,False,False
2023-11-20 17:00:00+00:00,498.19,505.48,497.2,504.165,257276.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.419473201415272,-94.1292098021229,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84392.0,-1330.412835767081,False,False,False,False,134638.0199507241,False,False,False,False
2023-11-21 17:00:00+00:00,496.26,501.2,494.86,499.99,189534.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.09803471044949,-80.67655712385059,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105142.0,-2939.8948073055763,False,False,False,False,135489.12041660433,False,False,False,False
2023-11-22 17:00:00+00:00,483.77,494.45,483.445,487.1,317275.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.49197438584926,-79.53682145922646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-422417.0,-9443.415818045025,False,False,False,False,138307.50614657946,False,False,False,False
2023-11-23 17:00:00+00:00,487.1,487.1,487.1,487.1,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.75460083611578,-76.32947109702667,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-422417.0,-15846.107045672234,False,False,False,False,136163.20372570225,False,False,False,False
2023-11-24 17:00:00+00:00,480.695,480.74,477.47,477.58,63941.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.14250267256237,-75.71479289597244,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-486358.0,-23140.865075971888,False,False,False,False,135043.47963693168,False,False,False,False
2023-11-27 17:00:00+00:00,481.02,485.31,480.565,482.47,195414.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.98561215622648,-69.29656566458445,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-290944.0,-27292.851663941314,False,False,False,False,135979.4566968242,False,False,False,False
2023-11-28 17:00:00+00:00,480.47,481.77,475.255,478.04,144724.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.993203328510027,-64.72885290369682,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-435668.0,-33624.24931256238,False,False,False,False,136115.0310116021,False,False,False,False
2023-11-29 17:00:00+00:00,480.77,482.9,479.66,481.19,159530.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.59798144515528,-57.857192532721214,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-276138.0,-37384.15242399552,False,False,False,False,136478.05378661604,False,False,False,False
2023-11-30 17:00:00+00:00,465.69,468.815,464.26,468.29,285549.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.874485324441448,-55.82402666361993,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-561687.0,-45512.87874300334,False,False,False,False,138789.23124728867,False,False,False,False
2023-12-01 17:00:00+00:00,470.2,471.935,466.61,467.48,153277.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.87766455708612,-53.50832535470668,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-714964.0,-55891.9658942746,False,False,False,False,139013.84781709817,False,False,False,False
2023-12-04 17:00:00+00:00,454.57,457.04,451.24,455.07,183666.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,454.45,,25.313393440962365,-53.3735698571592,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-898630.0,-68957.67184940213,False,False,False,False,139706.12924629042,False,False,False,False
